dedup_group_id,fraction,predictor,n_high,n_low,quantile,rank_biserial,empirical_p,empirical_fdr
asid_32331,cell,C*,71,63,0.25,-0.07198748043818459,0.3852295409181637,1.0
asid_32336,cell,C*,71,63,0.25,0.05074893807288172,0.2954091816367265,1.0
asid_32337,cell,C*,71,63,0.25,-0.02325061479991053,0.6926147704590818,1.0
asid_29135,cell,C*,71,63,0.25,0.0731052984574111,0.5469061876247505,1.0
asid_32347,cell,C*,71,63,0.25,0.0,,
asid_32359,cell,C*,71,63,0.25,0.026604068857590035,0.5169660678642715,1.0
asid_32388,cell,C*,71,63,0.25,0.02168566957299356,0.5269461077844312,1.0
asid_32397,cell,C*,71,63,0.25,-0.17750950145316335,0.05189620758483034,0.9727085752449474
asid_32409,cell,C*,71,63,0.25,0.06729264475743346,0.34930139720558884,1.0
asid_32417,cell,C*,71,63,0.25,-0.020791415157612292,0.906187624750499,1.0
asid_32418,cell,C*,71,63,0.25,-0.0737759892689469,0.48303393213572854,1.0
asid_24145,cell,C*,71,63,0.25,0.015873015873015928,0.3932135728542914,1.0
asid_32423,cell,C*,71,63,0.25,0.08249496981891347,0.1217564870259481,1.0
asid_32426,cell,C*,71,63,0.25,-0.07042253521126751,0.08782435129740519,1.0
asid_32437,cell,C*,71,63,0.25,0.08651911468812878,0.3652694610778443,1.0
asid_32444,cell,C*,71,63,0.25,0.0,,
asid_32450,cell,C*,71,63,0.25,0.0,,
asid_32452,cell,C*,71,63,0.25,-0.0968030404650122,0.2215568862275449,1.0
asid_32459,cell,C*,71,63,0.25,-0.08383635144198531,0.16766467065868262,1.0
asid_32461,cell,C*,71,63,0.25,0.08696624189581936,0.45109780439121755,1.0
asid_32496,cell,C*,71,63,0.25,0.0,,
asid_32500,cell,C*,71,63,0.25,0.035993740219092296,0.38323353293413176,1.0
asid_32506,cell,C*,71,63,0.25,-0.020567851553767058,0.8303393213572854,1.0
asid_32509,cell,C*,71,63,0.25,0.12854907221104406,0.21157684630738524,1.0
asid_32511,cell,C*,71,63,0.25,0.031746031746031744,0.3213572854291417,1.0
asid_11845,cell,C*,71,63,0.25,0.0,,
asid_23384,cell,C*,71,63,0.25,0.08160071540353231,0.5489021956087824,1.0
asid_32523,cell,C*,71,63,0.25,0.0742231164766376,0.3393213572854291,1.0
asid_32534,cell,C*,71,63,0.25,0.13749161636485585,0.0499001996007984,0.9571324277515009
asid_32540,cell,C*,71,63,0.25,0.04761904761904767,0.2215568862275449,1.0
asid_32549,cell,C*,71,63,0.25,0.0,,
asid_32552,cell,C*,71,63,0.25,0.05879722781131236,0.23353293413173654,1.0
asid_32568,cell,C*,71,63,0.25,0.1276548177956629,0.18962075848303392,1.0
asid_32571,cell,C*,71,63,0.25,-0.010507489380728874,0.7285429141716567,1.0
asid_32583,cell,C*,71,63,0.25,0.06684551754974288,0.5089820359281437,1.0
asid_32584,cell,C*,71,63,0.25,0.09546165884194058,0.3992015968063872,1.0
asid_32593,cell,C*,71,63,0.25,0.01810865191146882,0.437125748502994,1.0
asid_17489,cell,C*,71,63,0.25,0.0,,
asid_32612,cell,C*,71,63,0.25,-0.05276101050748938,0.2375249500998004,1.0
asid_30398,cell,C*,71,63,0.25,0.136150234741784,0.1377245508982036,1.0
asid_32641,cell,C*,71,63,0.25,0.041135703107534116,0.6826347305389222,1.0
asid_32642,cell,C*,71,63,0.25,-0.07355242566510167,0.30538922155688625,1.0
asid_32645,cell,C*,71,63,0.25,0.015873015873015928,0.7924151696606786,1.0
asid_32658,cell,C*,71,63,0.25,0.05387882852671588,0.42115768463073855,1.0
asid_32664,cell,C*,71,63,0.25,0.002012072434607659,0.8962075848303394,1.0
asid_32670,cell,C*,71,63,0.25,0.2575452716297787,0.013972055888223553,0.668691742728136
asid_32690,cell,C*,71,63,0.25,-0.01497876145763466,0.8842315369261478,1.0
asid_32697,cell,C*,71,63,0.25,0.05030181086519114,0.19560878243512975,1.0
asid_32711,cell,C*,71,63,0.25,0.015873015873015928,0.3872255489021956,1.0
asid_32715,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_32729,cell,C*,71,63,0.25,0.0,,
asid_2899,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_32741,cell,C*,71,63,0.25,0.01810865191146882,0.38922155688622756,1.0
asid_32743,cell,C*,71,63,0.25,0.01810865191146882,0.36726546906187624,1.0
asid_32746,cell,C*,71,63,0.25,0.039570757880617036,0.6606786427145709,1.0
asid_21020,cell,C*,71,63,0.25,0.0905432595573441,0.4411177644710579,1.0
asid_32749,cell,C*,71,63,0.25,0.019450033534540556,0.5708582834331337,1.0
asid_32754,cell,C*,71,63,0.25,0.015873015873015928,0.4091816367265469,1.0
asid_14416,cell,C*,71,63,0.25,0.024591996422982376,0.5808383233532934,1.0
asid_32772,cell,C*,71,63,0.25,0.02168566957299356,0.7485029940119761,1.0
asid_32776,cell,C*,71,63,0.25,0.015873015873015928,0.3473053892215569,1.0
asid_10209,cell,C*,71,63,0.25,0.11513525598032637,0.2694610778443114,1.0
asid_41070,cell,C*,71,63,0.25,0.07891795215738873,0.3852295409181637,1.0
asid_2616,cell,C*,71,63,0.25,0.013190252626872345,0.8902195608782435,1.0
asid_32787,cell,C*,71,63,0.25,0.015873015873015928,0.7924151696606786,1.0
asid_32803,cell,C*,71,63,0.25,0.01810865191146882,0.437125748502994,1.0
asid_32821,cell,C*,71,63,0.25,0.017661524703778242,0.5449101796407185,1.0
asid_32822,cell,C*,71,63,0.25,-0.006930471719204023,0.8822355289421158,1.0
asid_32832,cell,C*,71,63,0.25,-0.06885758998435065,0.2774451097804391,1.0
asid_32842,cell,C*,71,63,0.25,0.002012072434607659,0.8962075848303394,1.0
asid_10048,cell,C*,71,63,0.25,0.0,,
asid_32852,cell,C*,71,63,0.25,0.0883076235188911,0.5608782435129741,1.0
asid_32854,cell,C*,71,63,0.25,0.17370892018779338,0.08383233532934131,1.0
asid_32869,cell,C*,71,63,0.25,-0.019002906326849978,0.7744510978043913,1.0
asid_32885,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_32886,cell,C*,71,63,0.25,0.036440867426782875,0.7924151696606786,1.0
asid_32890,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_32891,cell,C*,71,63,0.25,0.05209031969595346,0.5728542914171657,1.0
asid_32892,cell,C*,71,63,0.25,0.1265369997764364,0.20159680638722555,1.0
asid_32893,cell,C*,71,63,0.25,0.09501453163425,0.34331337325349304,1.0
asid_32896,cell,C*,71,63,0.25,0.03666443103062822,0.3033932135728543,1.0
asid_32897,cell,C*,71,63,0.25,0.07981220657277,0.34930139720558884,1.0
asid_28538,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_32915,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_32941,cell,C*,71,63,0.25,-0.060138609434384094,0.6107784431137725,1.0
asid_32947,cell,C*,71,63,0.25,0.028839704896042928,0.7425149700598802,1.0
asid_32948,cell,C*,71,63,0.25,-0.30069304717192047,0.029940119760479042,0.8154133721507262
asid_32962,cell,C*,71,63,0.25,0.026604068857590035,0.7704590818363274,1.0
asid_32997,cell,C*,71,63,0.25,0.020344287949921713,0.8642714570858283,1.0
asid_33004,cell,C*,71,63,0.25,0.18756986362620165,0.0998003992015968,1.0
asid_33005,cell,C*,71,63,0.25,0.014531634249944081,0.8782435129740519,1.0
asid_33014,cell,C*,71,63,0.25,0.031746031746031744,0.2554890219560878,1.0
asid_33023,cell,C*,71,63,0.25,0.13659736194947458,0.20758483033932135,1.0
asid_33027,cell,C*,71,63,0.25,-0.002906326849988927,0.9600798403193613,1.0
asid_33070,cell,C*,71,63,0.25,0.031746031746031744,0.27944111776447106,1.0
asid_33072,cell,C*,71,63,0.25,0.0002235636038453448,1.0,1.0
asid_33080,cell,C*,71,63,0.25,0.019002906326849978,0.9241516966067864,1.0
asid_33097,cell,C*,71,63,0.25,0.0,,
asid_33098,cell,C*,71,63,0.25,-0.012743125419181656,0.906187624750499,1.0
asid_33102,cell,C*,71,63,0.25,0.019450033534540556,0.5588822355289421,1.0
asid_193,cell,C*,71,63,0.25,-0.07869438855354338,0.437125748502994,1.0
asid_33114,cell,C*,71,63,0.25,0.07623518891124526,0.4251497005988024,1.0
asid_33115,cell,C*,71,63,0.25,-0.005812653699977632,0.9261477045908184,1.0
asid_33120,cell,C*,71,63,0.25,-0.028169014084507005,0.5289421157684631,1.0
asid_33130,cell,C*,71,63,0.25,0.031746031746031744,0.1936127744510978,1.0
asid_33151,cell,C*,71,63,0.25,0.003129890453834161,0.9900199600798403,1.0
asid_33159,cell,C*,71,63,0.25,0.015873015873015928,0.6746506986027944,1.0
asid_33165,cell,C*,71,63,0.25,0.0,,
asid_33166,cell,C*,71,63,0.25,-0.012295998211491188,0.874251497005988,1.0
asid_33170,cell,C*,71,63,0.25,0.002012072434607659,0.9341317365269461,1.0
asid_33171,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_33173,cell,C*,71,63,0.25,-0.0860719874804381,0.43313373253493015,1.0
asid_33186,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_33189,cell,C*,71,63,0.25,-0.034875922199865794,0.5828343313373253,1.0
asid_33196,cell,C*,71,63,0.25,0.031746031746031744,0.15169660678642716,1.0
asid_33202,cell,C*,71,63,0.25,0.04717192041135698,0.8023952095808383,1.0
asid_33220,cell,C*,71,63,0.25,0.14978761457634693,0.17165668662674652,1.0
asid_33224,cell,C*,71,63,0.25,0.0,,
asid_33225,cell,C*,71,63,0.25,0.05790297339593109,0.5508982035928144,1.0
asid_33228,cell,C*,71,63,0.25,0.20456069751844397,0.029940119760479042,0.8154133721507262
asid_33245,cell,C*,71,63,0.25,0.0015649452269170805,1.0,1.0
asid_33248,cell,C*,71,63,0.25,0.09635591325732173,0.2754491017964072,1.0
asid_33249,cell,C*,71,63,0.25,0.0,,
asid_33274,cell,C*,71,63,0.25,0.02794545048066177,0.5349301397205589,1.0
asid_33285,cell,C*,71,63,0.25,0.002012072434607659,0.8782435129740519,1.0
asid_33290,cell,C*,71,63,0.25,0.01810865191146882,0.437125748502994,1.0
asid_33292,cell,C*,71,63,0.25,0.019002906326849978,0.6427145708582834,1.0
asid_33296,cell,C*,71,63,0.25,0.14375139727252406,0.17365269461077845,1.0
asid_33306,cell,C*,71,63,0.25,0.0,,
asid_33322,cell,C*,71,63,0.25,-0.04225352112676051,0.2754491017964072,1.0
asid_33338,cell,C*,71,63,0.25,0.10887547507265816,0.2694610778443114,1.0
asid_33357,cell,C*,71,63,0.25,-0.06416275430359941,0.530938123752495,1.0
asid_33362,cell,C*,71,63,0.25,-0.13302034428794984,0.24750499001996007,1.0
asid_33377,cell,C*,71,63,0.25,-0.0990386765034652,0.2894211576846307,1.0
asid_33401,cell,C*,71,63,0.25,0.0,,
asid_33406,cell,C*,71,63,0.25,0.0,,
asid_33415,cell,C*,71,63,0.25,0.027051196065280614,0.7684630738522954,1.0
asid_33418,cell,C*,71,63,0.25,0.004471272076905897,0.7245508982035929,1.0
asid_33446,cell,C*,71,63,0.25,-0.020344287949921824,0.7045908183632734,1.0
asid_33456,cell,C*,71,63,0.25,0.015873015873015928,0.8702594810379242,1.0
asid_33470,cell,C*,71,63,0.25,-0.033310976972948714,0.5169660678642715,1.0
asid_33480,cell,C*,71,63,0.25,0.03912363067292646,0.656686626746507,1.0
asid_3847,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_33492,cell,C*,71,63,0.25,0.04851330203442883,0.6367265469061876,1.0
asid_33506,cell,C*,71,63,0.25,0.05030181086519114,0.4411177644710579,1.0
asid_33507,cell,C*,71,63,0.25,0.015873015873015928,0.7924151696606786,1.0
asid_33511,cell,C*,71,63,0.25,0.01810865191146882,0.3852295409181637,1.0
asid_33514,cell,C*,71,63,0.25,0.015873015873015928,0.6746506986027944,1.0
asid_33519,cell,C*,71,63,0.25,0.015873015873015928,0.8602794411177644,1.0
asid_33527,cell,C*,71,63,0.25,0.0,,
asid_33531,cell,C*,71,63,0.25,0.0,,
asid_33547,cell,C*,71,63,0.25,0.0,,
asid_33548,cell,C*,71,63,0.25,0.0,,
asid_33549,cell,C*,71,63,0.25,0.0,,
asid_33553,cell,C*,71,63,0.25,0.020344287949921713,0.42115768463073855,1.0
asid_33555,cell,C*,71,63,0.25,0.012072434607645843,0.8922155688622755,1.0
asid_33581,cell,C*,71,63,0.25,0.015873015873015928,0.8522954091816367,1.0
asid_33583,cell,C*,71,63,0.25,0.006483344511513556,0.8283433133732535,1.0
asid_33592,cell,C*,71,63,0.25,0.031746031746031744,0.5469061876247505,1.0
asid_6800,cell,C*,71,63,0.25,-0.46545942320590217,0.001996007984031936,0.4919660678642714
asid_33603,cell,C*,71,63,0.25,0.016767270288397085,0.874251497005988,1.0
asid_33615,cell,C*,71,63,0.25,0.0371115582383188,0.2315369261477046,1.0
asid_33622,cell,C*,71,63,0.25,0.004024144869215318,0.9940119760479041,1.0
asid_33627,cell,C*,71,63,0.25,-0.02012072434607637,0.8622754491017964,1.0
asid_33675,cell,C*,71,63,0.25,0.09344958640733292,0.3313373253493014,1.0
asid_33677,cell,C*,71,63,0.25,0.031746031746031744,0.5469061876247505,1.0
asid_33684,cell,C*,71,63,0.25,-0.026156941649899457,0.5888223552894212,1.0
asid_33725,cell,C*,71,63,0.25,0.05276101050748938,0.5528942115768463,1.0
asid_23960,cell,C*,71,63,0.25,0.015873015873015928,0.7924151696606786,1.0
asid_33740,cell,C*,71,63,0.25,0.0663983903420523,0.5349301397205589,1.0
asid_33759,cell,C*,71,63,0.25,-0.13883299798792748,0.01996007984031936,0.7747497131720811
asid_33771,cell,C*,71,63,0.25,0.17728593784931812,0.07385229540918163,1.0
asid_33772,cell,C*,71,63,0.25,0.295774647887324,0.003992015968063872,0.531855208501915
asid_33776,cell,C*,71,63,0.25,0.08115358819584173,0.11976047904191617,1.0
asid_33777,cell,C*,71,63,0.25,0.0,,
asid_12876,cell,C*,71,63,0.25,0.13257321708025938,0.1497005988023952,1.0
asid_33819,cell,C*,71,63,0.25,0.0337581041806394,0.5229540918163673,1.0
asid_33828,cell,C*,71,63,0.25,-0.11491169237648102,0.2714570858283433,1.0
asid_33835,cell,C*,71,63,0.25,-0.012743125419181656,0.8602794411177644,1.0
asid_33844,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_33858,cell,C*,71,63,0.25,0.06326849988821814,0.49500998003992014,1.0
asid_33861,cell,C*,71,63,0.25,-0.006036217303822866,0.9660678642714571,1.0
asid_33902,cell,C*,71,63,0.25,0.02481556002682761,0.8662674650698603,1.0
asid_33916,cell,C*,71,63,0.25,0.017214397496087663,0.45109780439121755,1.0
asid_33927,cell,C*,71,63,0.25,-0.03420523138832987,0.4870259481037924,1.0
asid_33929,cell,C*,71,63,0.25,0.019897160742231135,0.7624750499001997,1.0
asid_33931,cell,C*,71,63,0.25,0.21618600491839923,0.08982035928143713,1.0
asid_11958,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_33949,cell,C*,71,63,0.25,0.0,,
asid_33955,cell,C*,71,63,0.25,0.015873015873015928,0.3652694610778443,1.0
asid_33957,cell,C*,71,63,0.25,-0.09121395036888003,0.2774451097804391,1.0
asid_33959,cell,C*,71,63,0.25,0.023027051196065296,0.8343313373253493,1.0
asid_33960,cell,C*,71,63,0.25,0.015873015873015928,0.6746506986027944,1.0
asid_33966,cell,C*,71,63,0.25,0.0,,
asid_33972,cell,C*,71,63,0.25,-0.04292421193829643,0.7225548902195609,1.0
asid_33995,cell,C*,71,63,0.25,-0.06908115358819589,0.10778443113772455,1.0
asid_8844,cell,C*,71,63,0.25,-0.09501453163424989,0.3413173652694611,1.0
asid_34008,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_34010,cell,C*,71,63,0.25,0.015873015873015928,0.3872255489021956,1.0
asid_34015,cell,C*,71,63,0.25,0.0,,
asid_34037,cell,C*,71,63,0.25,0.22199865861837698,0.04790419161676647,0.9464677858711436
asid_34045,cell,C*,71,63,0.25,0.07981220657277,0.41916167664670656,1.0
asid_34065,cell,C*,71,63,0.25,0.03666443103062822,0.4351297405189621,1.0
asid_34070,cell,C*,71,63,0.25,0.12228929130337585,0.15169660678642716,1.0
asid_34099,cell,C*,71,63,0.25,0.049854683657500565,0.6287425149700598,1.0
asid_34116,cell,C*,71,63,0.25,0.08428347864967578,0.043912175648702596,0.9133547251488584
asid_34125,cell,C*,71,63,0.25,-0.31365973619494736,0.00998003992015968,0.6389169712523006
asid_34130,cell,C*,71,63,0.25,0.0,,
asid_1955,cell,C*,71,63,0.25,0.05790297339593109,0.469061876247505,1.0
asid_34189,cell,C*,71,63,0.25,-0.24435501900290624,0.015968063872255488,0.7123490575410265
asid_34209,cell,C*,71,63,0.25,-0.024368432819137142,0.7564870259481038,1.0
asid_34214,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_34233,cell,C*,71,63,0.25,0.031746031746031744,0.5469061876247505,1.0
asid_34277,cell,C*,71,63,0.25,0.0,,
asid_34278,cell,C*,71,63,0.25,0.08875475072658168,0.36327345309381237,1.0
asid_34292,cell,C*,71,63,0.25,0.0,,
asid_34311,cell,C*,71,63,0.25,0.0,,
asid_34313,cell,C*,71,63,0.25,-0.07958864296892476,0.08582834331337326,1.0
asid_34326,cell,C*,71,63,0.25,-0.16834339369550633,0.03992015968063872,0.8985681604826876
asid_34340,cell,C*,71,63,0.25,0.005141962888441709,0.9880239520958084,1.0
asid_34355,cell,C*,71,63,0.25,0.12676056338028174,0.09381237524950099,1.0
asid_34363,cell,C*,71,63,0.25,0.017214397496087663,0.8802395209580839,1.0
asid_34382,cell,C*,71,63,0.25,0.01810865191146882,0.5948103792415169,1.0
asid_34403,cell,C*,71,63,0.25,0.0,,
asid_34404,cell,C*,71,63,0.25,0.0,,
asid_34416,cell,C*,71,63,0.25,0.10708696624189584,0.2894211576846307,1.0
asid_34457,cell,C*,71,63,0.25,0.07042253521126762,0.4151696606786427,1.0
asid_34470,cell,C*,71,63,0.25,0.0731052984574111,0.4590818363273453,1.0
asid_34471,cell,C*,71,63,0.25,0.052537446903644036,0.3812375249500998,1.0
asid_34472,cell,C*,71,63,0.25,0.005589090096132399,0.7664670658682635,1.0
asid_34473,cell,C*,71,63,0.25,0.16521350324167228,0.1217564870259481,1.0
asid_34480,cell,C*,71,63,0.25,-0.008942544153811793,0.9920159680638723,1.0
asid_34481,cell,C*,71,63,0.25,0.08786049631120052,0.11177644710578842,1.0
asid_34482,cell,C*,71,63,0.25,0.031746031746031744,0.3413173652694611,1.0
asid_34488,cell,C*,71,63,0.25,0.015873015873015928,0.3852295409181637,1.0
asid_34500,cell,C*,71,63,0.25,0.03420523138832998,0.38323353293413176,1.0
asid_34524,cell,C*,71,63,0.25,0.05924435501900294,0.5429141716566867,1.0
asid_34529,cell,C*,71,63,0.25,-0.0623742454728371,0.31736526946107785,1.0
asid_34535,cell,C*,71,63,0.25,0.031746031746031744,0.17365269461077845,1.0
asid_34541,cell,C*,71,63,0.25,-0.20165437066845526,0.0998003992015968,1.0
asid_34546,cell,C*,71,63,0.25,-0.03867650346523588,0.5668662674650699,1.0
asid_34549,cell,C*,71,63,0.25,0.0,,
asid_34570,cell,C*,71,63,0.25,0.06550413592667115,0.06786427145708583,1.0
asid_34585,cell,C*,71,63,0.25,-0.03241672255756756,0.7485029940119761,1.0
asid_34587,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_34593,cell,C*,71,63,0.25,-0.0038005812653700843,0.9660678642714571,1.0
asid_34598,cell,C*,71,63,0.25,0.0015649452269170805,1.0,1.0
asid_34601,cell,C*,71,63,0.25,0.0697518443997317,0.5968063872255489,1.0
asid_34603,cell,C*,71,63,0.25,0.032863849765258246,0.6826347305389222,1.0
asid_34604,cell,C*,71,63,0.25,0.07399955287279236,0.41916167664670656,1.0
asid_34608,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_34609,cell,C*,71,63,0.25,0.0,,
asid_34612,cell,C*,71,63,0.25,0.04761904761904767,0.4091816367265469,1.0
asid_34619,cell,C*,71,63,0.25,0.0,,
asid_34631,cell,C*,71,63,0.25,0.019897160742231135,0.4251497005988024,1.0
asid_34643,cell,C*,71,63,0.25,-0.059691482226693404,0.6147704590818364,1.0
asid_34661,cell,C*,71,63,0.25,-0.015202325061479893,0.8203592814371258,1.0
asid_34665,cell,C*,71,63,0.25,0.06773977196512404,0.43912175648702595,1.0
asid_34698,cell,C*,71,63,0.25,-0.0033534540576793948,0.9680638722554891,1.0
asid_34701,cell,C*,71,63,0.25,-0.028169014084507005,0.5089820359281437,1.0
asid_34703,cell,C*,71,63,0.25,0.0,,
asid_34709,cell,C*,71,63,0.25,0.03420523138832998,0.3253493013972056,1.0
asid_34710,cell,C*,71,63,0.25,0.015873015873015928,0.4031936127744511,1.0
asid_34712,cell,C*,71,63,0.25,0.04761904761904767,0.09580838323353294,1.0
asid_34728,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_34736,cell,C*,71,63,0.25,0.0035770176615247395,0.8063872255489022,1.0
asid_34741,cell,C*,71,63,0.25,-0.1455399061032865,0.14770459081836326,1.0
asid_34747,cell,C*,71,63,0.25,0.07623518891124526,0.5429141716566867,1.0
asid_34754,cell,C*,71,63,0.25,0.009166107757657027,0.9161676646706587,1.0
asid_34767,cell,C*,71,63,0.25,0.0033534540576793948,0.9540918163672655,1.0
asid_34771,cell,C*,71,63,0.25,-0.14777554214173927,0.16167664670658682,1.0
asid_34782,cell,C*,71,63,0.25,-0.0337581041806394,0.8043912175648703,1.0
asid_34784,cell,C*,71,63,0.25,0.17460317460317465,0.07784431137724551,1.0
asid_34788,cell,C*,71,63,0.25,0.015873015873015928,0.4151696606786427,1.0
asid_34795,cell,C*,71,63,0.25,-0.023474178403755763,0.592814371257485,1.0
asid_34825,cell,C*,71,63,0.25,0.049854683657500565,0.7465069860279441,1.0
asid_34826,cell,C*,71,63,0.25,-0.0024591996422982376,0.9840319361277445,1.0
asid_34845,cell,C*,71,63,0.25,0.0,,
asid_34857,cell,C*,71,63,0.25,0.1692376481108876,0.1157684630738523,1.0
asid_34868,cell,C*,71,63,0.25,0.2622401073105298,0.033932135728542916,0.8555931615030808
asid_34875,cell,C*,71,63,0.25,0.14419852448021464,0.10778443113772455,1.0
asid_3404,cell,C*,71,63,0.25,0.1495640509725017,0.15768463073852296,1.0
asid_34916,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_34917,cell,C*,71,63,0.25,0.02280348759221995,0.7704590818363274,1.0
asid_16276,cell,C*,71,63,0.25,0.015873015873015928,0.41317365269461076,1.0
asid_34928,cell,C*,71,63,0.25,-0.06930471719204112,0.5209580838323353,1.0
asid_34936,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_34944,cell,C*,71,63,0.25,0.06662195394589765,0.1437125748502994,1.0
asid_34974,cell,C*,71,63,0.25,0.07042253521126762,0.42714570858283435,1.0
asid_34998,cell,C*,71,63,0.25,0.015873015873015928,0.3872255489021956,1.0
asid_35001,cell,C*,71,63,0.25,0.09322602280348757,0.3592814371257485,1.0
asid_35006,cell,C*,71,63,0.25,0.015873015873015928,0.8642714570858283,1.0
asid_35007,cell,C*,71,63,0.25,0.20456069751844397,0.041916167664670656,0.9042702341487702
asid_35009,cell,C*,71,63,0.25,0.0,,
asid_35013,cell,C*,71,63,0.25,0.0,,
asid_35021,cell,C*,71,63,0.25,0.0046948356807511304,0.9201596806387226,1.0
asid_35023,cell,C*,71,63,0.25,0.16342499441090985,0.5029940119760479,1.0
asid_35025,cell,C*,71,63,0.25,0.031746031746031744,0.5528942115768463,1.0
asid_35030,cell,C*,71,63,0.25,-0.007377598926894713,0.9401197604790419,1.0
asid_35047,cell,C*,71,63,0.25,0.0,,
asid_35066,cell,C*,71,63,0.25,0.0015649452269170805,0.9800399201596807,1.0
asid_35077,cell,C*,71,63,0.25,0.0015649452269170805,1.0,1.0
asid_35107,cell,C*,71,63,0.25,-0.15045830538788296,0.10179640718562874,1.0
asid_36326,cell,C*,71,63,0.25,0.17370892018779338,0.1277445109780439,1.0
asid_35125,cell,C*,71,63,0.25,0.07042253521126762,0.46107784431137727,1.0
asid_35147,cell,C*,71,63,0.25,0.049407556449809986,0.7544910179640718,1.0
asid_35151,cell,C*,71,63,0.25,0.00044712720769057857,1.0,1.0
asid_35171,cell,C*,71,63,0.25,0.03509948580371114,0.5788423153692615,1.0
asid_35189,cell,C*,71,63,0.25,-0.010954616588419341,0.8522954091816367,1.0
asid_36661,cell,C*,71,63,0.25,0.09859154929577463,0.40718562874251496,1.0
asid_52581,cell,C*,71,63,0.25,0.0,,
asid_35244,cell,C*,71,63,0.25,0.017661524703778242,0.6826347305389222,1.0
asid_35247,cell,C*,71,63,0.25,-0.192488262910798,0.03592814371257485,0.8660527356045855
asid_35251,cell,C*,71,63,0.25,0.003129890453834161,0.9640718562874252,1.0
asid_35252,cell,C*,71,63,0.25,0.002012072434607659,0.7684630738522954,1.0
asid_3185,cell,C*,71,63,0.25,0.06729264475743346,0.6646706586826348,1.0
asid_35263,cell,C*,71,63,0.25,0.09188464118041584,0.3852295409181637,1.0
asid_35264,cell,C*,71,63,0.25,0.18175720992622402,0.10778443113772455,1.0
asid_22730,cell,C*,71,63,0.25,0.0,,
asid_35276,cell,C*,71,63,0.25,-0.07355242566510167,0.41317365269461076,1.0
asid_35297,cell,C*,71,63,0.25,-0.046724793203666515,0.5109780439121756,1.0
asid_35298,cell,C*,71,63,0.25,0.031746031746031744,0.46506986027944114,1.0
asid_35317,cell,C*,71,63,0.25,0.014531634249944081,0.872255489021956,1.0
asid_35327,cell,C*,71,63,0.25,0.06952828079588647,0.3972055888223553,1.0
asid_35328,cell,C*,71,63,0.25,0.08204784261122289,0.5189620758483033,1.0
asid_35337,cell,C*,71,63,0.25,0.015873015873015928,0.6746506986027944,1.0
asid_35340,cell,C*,71,63,0.25,-0.13346747149564053,0.17764471057884232,1.0
asid_16341,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_35360,cell,C*,71,63,0.25,-0.08294209702660416,0.41916167664670656,1.0
asid_35364,cell,C*,71,63,0.25,0.015873015873015928,0.4351297405189621,1.0
asid_35370,cell,C*,71,63,0.25,-0.24435501900290624,0.1497005988023952,1.0
asid_35371,cell,C*,71,63,0.25,0.16767270288397051,0.1217564870259481,1.0
asid_35379,cell,C*,71,63,0.25,0.046724793203666404,0.6107784431137725,1.0
asid_35382,cell,C*,71,63,0.25,0.020344287949921713,0.8183632734530938,1.0
asid_35414,cell,C*,71,63,0.25,0.015873015873015928,0.782435129740519,1.0
asid_35417,cell,C*,71,63,0.25,0.09613234965347639,0.3073852295409182,1.0
asid_35420,cell,C*,71,63,0.25,-0.10082718533422752,0.6067864271457086,1.0
asid_35430,cell,C*,71,63,0.25,0.16342499441090985,0.0998003992015968,1.0
asid_35431,cell,C*,71,63,0.25,-0.06997540800357704,0.47305389221556887,1.0
asid_35433,cell,C*,71,63,0.25,0.0663983903420523,0.47704590818363274,1.0
asid_34256,cell,C*,71,63,0.25,0.009613234965347606,0.8622754491017964,1.0
asid_35455,cell,C*,71,63,0.25,0.0,,
asid_35457,cell,C*,71,63,0.25,0.0838363514419852,0.5369261477045908,1.0
asid_35461,cell,C*,71,63,0.25,0.0,,
asid_35467,cell,C*,71,63,0.25,-0.026156941649899457,0.7904191616766467,1.0
asid_35469,cell,C*,71,63,0.25,0.1558238318801699,0.1596806387225549,1.0
asid_35482,cell,C*,71,63,0.25,0.06684551754974288,0.43912175648702595,1.0
