dedup_group_id,fraction,predictor,species,n_strains,n_groups,n_perm,kruskal_H,empirical_p,empirical_fdr
asid_3274,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.135987237212703,0.7761194029850746,0.963922063414308
asid_3276,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6345414496686317,0.7014925373134329,0.9401210102129187
asid_3277,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.5762944213824994,0.3880597014925373,0.8316723592070994
asid_10064,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.4961657106078974,0.32338308457711445,0.8257703018770689
asid_4653,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.280547957338058,0.39800995024875624,0.8363918114346302
asid_10186,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.8690845520183075,0.3681592039800995,0.8305822742160697
asid_3283,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2907879370308137,0.44776119402985076,0.8523837098155039
asid_546,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6274559421364074,0.6965174129353234,0.9387286200094286
asid_3286,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,1.0,1.0
asid_3288,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3437207517331444,0.3582089552238806,0.8305822742160697
asid_3291,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.6441288001359453,0.3383084577114428,0.8282055941348403
asid_3292,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.1879207874042095,0.48756218905472637,0.866392349463909
asid_14821,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.23736457632162455,0.5024875621890548,0.870735037216755
asid_3295,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.34768539362005413,0.8109452736318408,0.976887557981267
asid_3296,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.05028417295977761,0.7661691542288557,0.962875573114818
asid_3299,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06643666173101792,0.9651741293532339,1.0
asid_3300,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.706692527259065,0.16417910447761194,0.7074187884108868
asid_3302,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2431460783699322,0.7114427860696517,0.9442016010281195
asid_456,supernatant,color,Rhodotorula mucilaginosa,206,3,200,15.785635617215803,0.004975124378109453,0.3985929726368159
asid_11921,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_3308,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9363182090256714,0.6119402985074627,0.9062408912321361
asid_22305,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.11510186935527145,0.15920398009950248,0.7016058512764924
asid_1469,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.3464975677102302,0.472636815920398,0.8612101185614217
asid_3312,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.49701189358745523,0.7562189054726368,0.9597803063888478
asid_3313,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.19046299523427024,0.8606965174129353,0.9881821301018417
asid_2329,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.08837171606842276,0.6517412935323383,0.9232776578497209
asid_8570,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.03793812616095238,1.0,1.0
asid_3316,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.7971571554975299,0.05472636815920398,0.6113495702316305
asid_900,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.16496462659767985,0.38308457711442784,0.8316723592070994
asid_3318,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.007295810880123099,0.9402985074626866,1.0
asid_3319,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.243606272649345,0.12935323383084577,0.6743860767337688
asid_3326,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_3328,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.810982637009829,0.8756218905472637,0.9936375442693581
asid_3330,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.405438389381743,0.373134328358209,0.8305822742160697
asid_3333,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.65912446356856,0.12437810945273632,0.6723761267463421
asid_1916,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.08514555889837538,0.9950248756218906,1.0
asid_3335,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06420875433877882,0.12935323383084577,0.6743860767337688
asid_3336,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.4570498180504501,0.7860696517412935,0.9676082437410832
asid_3341,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.11878750854054942,0.6218905472636815,0.9083446178876305
asid_3343,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.3584801751529767,0.32338308457711445,0.8257703018770689
asid_3985,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6831246973018779,0.35323383084577115,0.8305822742160697
asid_3349,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.956374606144323,0.0845771144278607,0.6476433067385218
asid_3350,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.728942508924774,0.03482587064676617,0.5822527874181163
asid_3353,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06265554091646663,0.47761194029850745,0.862915864651373
asid_3355,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.7227576351876905,0.3482587064676617,0.8305822742160697
asid_28055,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.3065363345314154,0.43283582089552236,0.8451506746541473
asid_3358,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2211543234046758,0.40298507462686567,0.8363918114346302
asid_5988,supernatant,color,Rhodotorula mucilaginosa,206,3,200,13.197566823244642,0.009950248756218905,0.48131981601426826
asid_1611,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2356013189261148,0.2537313432835821,0.78920683208163
asid_3364,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.938135644852764,0.17412935323383086,0.7191689558650566
asid_8774,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8627832149398955,0.5373134328358209,0.880496844635881
asid_3369,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.054428039566915,0.0945273631840796,0.6527798716853443
asid_3371,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_3375,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.2949803116003977,0.14427860696517414,0.6808914470445747
asid_469,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.158075056790608,0.6218905472636815,0.9083446178876305
asid_3378,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5121011213899465,0.03980099502487562,0.5822527874181163
asid_3380,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06265554091646663,0.5323383084577115,0.8788038237659097
asid_14117,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.7396857114655404,0.22388059701492538,0.7663202678197797
asid_3382,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.571710248605882,0.09950248756218906,0.6553014742799763
asid_3391,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5293756605783528,0.7711442786069652,0.963922063414308
asid_3392,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.22159145853436257,0.8656716417910447,0.9896836885805087
asid_3394,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.703505300698339,0.2935323383084577,0.8135605755008739
asid_2525,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8655112562620388,0.7064676616915423,0.941620206738597
asid_3396,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2589792060491618,0.024875621890547265,0.5732573089608138
asid_3402,supernatant,color,Rhodotorula mucilaginosa,206,3,200,18.12417294855311,0.029850746268656716,0.5732573089608138
asid_3405,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3408352162560959,0.7064676616915423,0.941620206738597
asid_3626,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.1409749670618794,0.2885572139303483,0.8089541358271519
asid_8612,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.4828827679563119,0.4527363184079602,0.8525176175676885
asid_4337,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2718375570653961,0.5422885572139303,0.8820252425422451
asid_3414,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.0613068245868362,0.1044776119402985,0.6553014742799763
asid_11836,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.051224160169681454,0.7761194029850746,0.963922063414308
asid_3425,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.10181701838814661,0.9502487562189055,1.0
asid_1040,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.425487136163838,0.04477611940298507,0.5924891670678863
asid_3430,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7884180597555996,0.5522388059701493,0.8859838791026097
asid_3432,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.1682358222875564,0.9104477611940298,1.0
asid_3435,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.0738889731734389,0.9651741293532339,1.0
asid_2449,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.1300026040577222,0.26865671641791045,0.7955745385116002
asid_3386,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.027744911984768805,0.7810945273631841,0.9660063167039861
asid_1330,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.3318663941420255,0.27860696517412936,0.8023348575851437
asid_3443,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.2366883000843245,0.2885572139303483,0.8089541358271519
asid_3447,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2813254734871862,0.5024875621890548,0.870735037216755
asid_3449,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.609632351259734,0.12437810945273632,0.6723761267463421
asid_3450,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.656926494855952,0.4079601990049751,0.8372287053824334
asid_3452,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.3283132783940346,0.29850746268656714,0.8152314327165768
asid_3453,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.221784768362113,0.20398009950248755,0.7516406469270607
asid_3461,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.7930051815990282,0.26865671641791045,0.7955745385116002
asid_3468,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.0384449485453615,0.06965174129353234,0.636045064082969
asid_4451,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.17877756786799637,0.9353233830845771,1.0
asid_3475,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4946547695830077,0.43781094527363185,0.8482431973892112
asid_24543,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6199497043194242,0.39303482587064675,0.8353517387157476
asid_7734,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7509856274141384,0.42786069651741293,0.8416864459593458
asid_3487,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6689758112154323,0.3681592039800995,0.8305822742160697
asid_3489,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4119330883254406,0.3880597014925373,0.8316723592070994
asid_3494,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.04973424720287767,0.9502487562189055,1.0
asid_7721,supernatant,color,Rhodotorula mucilaginosa,206,3,200,9.29429492797476,0.07462686567164178,0.6366876102019022
asid_3500,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7525089859051377,0.6318407960199005,0.9127380424262685
asid_3431,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.08811445206322333,0.5771144278606966,0.8949506211570306
asid_7415,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.099429137738639,0.1044776119402985,0.6553014742799763
asid_3509,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5533893452111442,0.6716417910447762,0.9307684550221865
asid_3510,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.17755099022758714,0.7263681592039801,0.9498385730919869
asid_36108,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.3786327003050474,0.3283582089552239,0.827756497747252
asid_3516,supernatant,color,Rhodotorula mucilaginosa,206,3,200,7.998567356821809,0.0845771144278607,0.6476433067385218
asid_8557,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.0634518393770804,0.39303482587064675,0.8353517387157476
asid_10976,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.279517047478066,0.40298507462686567,0.8363918114346302
asid_3520,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2285158122069788,0.8557213930348259,0.9860025714126
asid_3521,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.5406279109229217,0.39303482587064675,0.8353517387157476
asid_3522,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.1206906299236152,0.17412935323383086,0.7191689558650566
asid_3523,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.7015728008528868,0.5174129353233831,0.8751558059939458
asid_3524,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.22623763001422503,0.7761194029850746,0.963922063414308
asid_3525,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9683909436915883,0.6019900497512438,0.9053245285524278
asid_3526,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.3465980587689046,0.31840796019900497,0.8235242451048665
asid_3533,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6386624579588442,0.6865671641791045,0.9376922080066413
asid_1333,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.638283877295294,0.06965174129353234,0.636045064082969
asid_3087,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4931561915470866,0.736318407960199,0.9514799991975605
asid_35552,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.606999099629661,0.208955223880597,0.7550513815699516
asid_3542,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.251475846560197,0.3681592039800995,0.8305822742160697
asid_9128,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8190434237969839,0.5572139303482587,0.8882681261808477
asid_1337,supernatant,color,Rhodotorula mucilaginosa,206,3,200,8.303576027566123,0.13432835820895522,0.6759260615470245
asid_9080,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7024761080784856,0.7562189054726368,0.9597803063888478
asid_2625,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.440600503708652,0.029850746268656716,0.5732573089608138
asid_3550,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2729393063243606,0.15422885572139303,0.6964407377467572
asid_3558,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2842844006437417,0.19900497512437812,0.7489159706056872
asid_3561,supernatant,color,Rhodotorula mucilaginosa,206,3,200,8.923594310902445,0.03980099502487562,0.5822527874181163
asid_3562,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.585970138154039,0.47761194029850745,0.862915864651373
asid_3564,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015582872484401378,0.8557213930348259,0.9860025714126
asid_3567,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_3571,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.8308575368297397,0.582089552238806,0.897238592846679
asid_3572,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5968792616841938,0.4975124378109453,0.8697562307792778
asid_3573,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7030856501932021,0.5771144278606966,0.8949506211570306
asid_3574,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6612018140649525,0.3333333333333333,0.8278840720109791
asid_3575,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.015458928741964,0.5174129353233831,0.8751558059939458
asid_3579,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.040543501100501,0.5373134328358209,0.880496844635881
asid_3581,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5603881939222219,0.6268656716417911,0.9104245096567861
asid_7403,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.8552763177091265,0.0845771144278607,0.6476433067385218
asid_3586,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.452073149437865,0.21393034825870647,0.7583324304849758
asid_3587,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.5947419492677,0.3781094527363184,0.8316723592070994
asid_7130,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.32522729093227554,0.8507462686567164,0.9860025714126
asid_1467,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.029458873536555075,0.9850746268656716,1.0
asid_3591,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.196485092189846,0.3034825870646766,0.8165291251537871
asid_3593,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.388592712161767,0.4427860696517413,0.8503316749585406
asid_3595,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5496933668105157,0.6716417910447762,0.9307684550221865
asid_3597,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.4833421954947426,0.06965174129353234,0.636045064082969
asid_4493,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.517661745079863,0.04975124378109453,0.6066575564508019
asid_3599,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8312267434125715,0.527363184079602,0.8788038237659097
asid_3600,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.731196581459244,0.42786069651741293,0.8416864459593458
asid_3799,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.2374268238294235,0.21890547263681592,0.7651246155046174
asid_48412,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.869246721423906,0.35323383084577115,0.8305822742160697
asid_33642,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.07170690763098264,0.5223880597014925,0.8762004501535501
asid_3607,supernatant,color,Rhodotorula mucilaginosa,206,3,200,13.270277873909095,0.03482587064676617,0.5822527874181163
asid_3608,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.1230796293809817,0.35323383084577115,0.8305822742160697
asid_3609,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.4064707335272715,0.1691542288557214,0.7126855451583496
asid_3613,supernatant,color,Rhodotorula mucilaginosa,206,3,200,20.36328093725365,0.004975124378109453,0.3985929726368159
asid_3616,supernatant,color,Rhodotorula mucilaginosa,206,3,200,8.305918056609016,0.05970149253731343,0.6215622395636032
asid_3619,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.3083700410440997,0.4975124378109453,0.8697562307792778
asid_3621,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8940343771463404,0.6218905472636815,0.9083446178876305
asid_2308,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.11776801360997524,0.6218905472636815,0.9083446178876305
asid_3634,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3346957973391227,0.8258706467661692,0.9804704193779886
asid_3635,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.4478416946509469,0.8706467661691543,0.9919434048510917
asid_3636,supernatant,color,Rhodotorula mucilaginosa,206,3,200,10.430232069266253,0.6119402985074627,0.9062408912321361
asid_3637,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.05050613678940863,0.9850746268656716,1.0
asid_3639,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9943984154219834,0.5970149253731343,0.9032735408234719
asid_3642,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6850344656718335,0.6417910447761194,0.9170359710434867
asid_3643,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.040717703381688,0.03482587064676617,0.5822527874181163
asid_3644,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8949017686891239,0.7611940298507462,0.9612171870606333
asid_3647,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015328278657079863,1.0,1.0
asid_1904,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.12120408140697236,0.208955223880597,0.7550513815699516
asid_3652,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_3653,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.70493150422692,0.7114427860696517,0.9442016010281195
asid_3655,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.641611251610925,0.024875621890547265,0.5732573089608138
asid_5922,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.1685126459157118,0.5024875621890548,0.870735037216755
asid_1320,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2220870188496065,0.7313432835820896,0.9498385730919869
asid_3663,supernatant,color,Rhodotorula mucilaginosa,206,3,200,11.486032876278387,0.014925373134328358,0.4953388397816741
asid_3665,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.290139278922652,0.21890547263681592,0.7651246155046174
asid_3666,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8618527441010428,0.029850746268656716,0.5732573089608138
asid_3669,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.147706910993975,0.3283582089552239,0.827756497747252
asid_3671,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.12508126114266815,0.945273631840796,1.0
asid_29,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.21153048484143255,0.47761194029850745,0.862915864651373
asid_3676,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06285333573248408,0.9353233830845771,1.0
asid_4755,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2741455405258648,0.4975124378109453,0.8697562307792778
asid_3679,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.1931865735215297,0.4577114427860697,0.8556016853392535
asid_2777,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4215494310388976,0.40298507462686567,0.8363918114346302
asid_536,supernatant,color,Rhodotorula mucilaginosa,206,3,200,7.244881957497114,0.08955223880597014,0.6476433067385218
asid_3684,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.10236611560912934,0.945273631840796,1.0
asid_3687,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.30217698683782146,0.5223880597014925,0.8762004501535501
asid_3690,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5070881882803633,0.7213930348258707,0.9485684795665218
asid_7711,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.01523635753619601,0.9950248756218906,1.0
asid_3696,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.03145398433991886,0.9800995024875622,1.0
asid_3697,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.571982558787681,0.10945273631840796,0.661814747019619
asid_3699,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7504207603691384,0.014925373134328358,0.4953388397816741
asid_6334,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7535596147530441,0.7711442786069652,0.963922063414308
asid_3709,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.0671990260022994,0.20398009950248755,0.7516406469270607
asid_3711,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.09495565294571406,0.7213930348258707,0.9485684795665218
asid_3714,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.6786880973915,0.19900497512437812,0.7489159706056872
asid_10119,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.3344192591046067,0.0945273631840796,0.6527798716853443
asid_32520,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.5605377694218987,0.15920398009950248,0.7016058512764924
asid_3720,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8650850978078779,0.05970149253731343,0.6215622395636032
asid_521,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.5395042733596256,0.5870646766169154,0.8997680852946447
asid_3724,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4923824977202003,0.34328358208955223,0.829885227328703
asid_3725,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6740944936178721,0.582089552238806,0.897238592846679
asid_3726,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.190970448574376,0.5572139303482587,0.8882681261808477
asid_3729,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2093451799601098,0.48258706467661694,0.8641400992244991
asid_3730,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.6494984272310376,0.15422885572139303,0.6964407377467572
asid_3731,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4091087043148036,0.5323383084577115,0.8788038237659097
asid_3732,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.08059767013276087,0.9601990049751243,1.0
asid_3733,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.13022863576213695,0.9353233830845771,1.0
asid_3734,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.4206188073397925,0.7412935323383084,0.9523885209382802
asid_3735,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2293197894621244,0.029850746268656716,0.5732573089608138
asid_3736,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.3184967902298013,0.15422885572139303,0.6964407377467572
asid_3741,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.35513702450862183,0.6467661691542289,0.920553374694881
asid_3743,supernatant,color,Rhodotorula mucilaginosa,206,3,200,8.625794740179344,0.07462686567164178,0.6366876102019022
asid_3744,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.180939023279052,0.04477611940298507,0.5924891670678863
asid_3746,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.280528996147268,0.09950248756218906,0.6553014742799763
asid_3748,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.2481714866745506,0.4228855721393035,0.8402812521388409
asid_3749,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.84222294287747,0.29850746268656714,0.8152314327165768
asid_3750,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.0153455226079586,0.5572139303482587,0.8882681261808477
asid_3753,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.15517460279170336,0.4626865671641791,0.8577098239820421
asid_12676,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.3681592039800995,0.8305822742160697
asid_8534,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.5762608669048177,0.10945273631840796,0.661814747019619
asid_3758,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.08363305755926831,0.9701492537313433,1.0
asid_3759,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.36450322179416617,0.7761194029850746,0.963922063414308
asid_3760,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.838143401215575,0.024875621890547265,0.5732573089608138
asid_3761,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.0477664040880654,0.6268656716417911,0.9104245096567861
asid_3762,supernatant,color,Rhodotorula mucilaginosa,206,3,200,8.710156697784896,0.04477611940298507,0.5924891670678863
asid_3766,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.563367995463409,0.845771144278607,0.9860025714126
asid_3767,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.13441718150443194,0.9253731343283582,1.0
asid_3770,supernatant,color,Rhodotorula mucilaginosa,206,3,200,8.356923568718116,0.06467661691542288,0.636045064082969
asid_3775,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.786430715560186,0.03980099502487562,0.5822527874181163
asid_3777,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3272685525585075,0.7761194029850746,0.963922063414308
asid_4044,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.832521957798804,0.22388059701492538,0.7663202678197797
asid_3780,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.26128503970733163,0.8557213930348259,0.9860025714126
asid_3782,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3819744426825764,0.3482587064676617,0.8305822742160697
asid_7552,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.1097969379732149,0.572139303482587,0.8942674222243453
asid_3786,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6348753487578733,0.24875621890547264,0.7856467585080449
