dedup_group_id,fraction,predictor,species,n_strains,n_perm,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr
asid_39544,cell,a*,Rhodotorula mucilaginosa,209,500,-0.07452742244150558,0.8183632734530938,0.9931031368295675,0.2835130702221784,0.7528448334451096
asid_3884,cell,a*,Rhodotorula mucilaginosa,209,500,0.013879484192408297,0.8822355289421158,1.0,0.8419032525444639,0.9564788154326748
asid_39576,cell,a*,Rhodotorula mucilaginosa,209,500,0.0032196103208011607,0.9700598802395209,1.0,0.9630979710656609,0.987470929386319
asid_39577,cell,a*,Rhodotorula mucilaginosa,209,500,-0.009276300083224541,0.8702594810379242,0.9984193239458659,0.8939525711918856,0.9741327798743392
asid_39582,cell,a*,Rhodotorula mucilaginosa,209,500,-0.03750746402827572,0.6367265469061876,0.992862051073497,0.5897648131169204,0.8783246869419505
asid_37251,cell,a*,Rhodotorula mucilaginosa,209,500,-0.03240703220608041,0.5109780439121756,0.9584616256446097,0.641347483858262,0.9013428982614252
asid_39594,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_39608,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06193899729995156,0.2694610778443114,0.9119321003528049,0.37296823936248036,0.7912038056464447
asid_39609,cell,a*,Rhodotorula mucilaginosa,209,500,-0.12291781636957323,0.08982035928143713,0.899861406754597,0.07621634815465722,0.6929699309050901
asid_39610,cell,a*,Rhodotorula mucilaginosa,209,500,-0.10302651251100273,0.08982035928143713,0.899861406754597,0.13768764169341088,0.7078041977376514
asid_39611,cell,a*,Rhodotorula mucilaginosa,209,500,-0.09757492188730481,0.22954091816367264,0.899861406754597,0.1598666050575706,0.7102864821979791
asid_39629,cell,a*,Rhodotorula mucilaginosa,209,500,-0.11136232188863768,0.10978043912175649,0.899861406754597,0.10843042063813892,0.7064815995726887
asid_39646,cell,a*,Rhodotorula mucilaginosa,209,500,-0.16947904481434503,0.003992015968063872,0.42823444021048807,0.014158814677072088,0.5056664082859246
asid_39650,cell,a*,Rhodotorula mucilaginosa,209,500,0.016089615894886066,0.8403193612774451,0.9950357101216672,0.8171401437435503,0.9493655988005161
asid_39651,cell,a*,Rhodotorula mucilaginosa,209,500,-0.11952286093343936,0.21756487025948104,0.899861406754597,0.08475416014374428,0.6929699309050901
asid_39655,cell,a*,Rhodotorula mucilaginosa,209,500,0.08274431897870134,0.15768463073852296,0.899861406754597,0.2336181852893376,0.7425458201138201
asid_39660,cell,a*,Rhodotorula mucilaginosa,209,500,-0.015298316986422035,0.7744510978043913,0.992862051073497,0.8259866872811519,0.9517219545345862
asid_39661,cell,a*,Rhodotorula mucilaginosa,209,500,-0.08570942205518955,0.17564870259481039,0.899861406754597,0.21722996738124958,0.7274391245402612
asid_39663,cell,a*,Rhodotorula mucilaginosa,209,500,0.09079140397828567,0.19560878243512975,0.899861406754597,0.191081650410835,0.7102864821979791
asid_39673,cell,a*,Rhodotorula mucilaginosa,209,500,-0.0765768159561341,0.1936127744510978,0.899861406754597,0.270445267895024,0.7456201311124493
asid_39682,cell,a*,Rhodotorula mucilaginosa,209,500,-0.007927887311442042,0.906187624750499,1.0,0.9092960158505478,0.9791490791485735
asid_39700,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06136770962673334,0.2774451097804391,0.9119321003528049,0.37740151390105037,0.7914753228868482
asid_39710,cell,a*,Rhodotorula mucilaginosa,209,500,-0.03534869959740301,0.7005988023952096,0.992862051073497,0.6113662296237412,0.8883018635752066
asid_39737,cell,a*,Rhodotorula mucilaginosa,209,500,-0.09436750564156933,0.18962075848303392,0.899861406754597,0.17411232563116766,0.7102864821979791
asid_39738,cell,a*,Rhodotorula mucilaginosa,209,500,-0.012701771912298229,0.8982035928143712,1.0,0.8551640937905428,0.9619898857753596
asid_39751,cell,a*,Rhodotorula mucilaginosa,209,500,0.04137329801542132,0.6067864271457086,0.9831898167276845,0.5519809171413175,0.8610191633981159
asid_39781,cell,a*,Rhodotorula mucilaginosa,209,500,-0.0241344238423291,0.7524950099800399,0.992862051073497,0.7286925009960513,0.9341353392335333
asid_39793,cell,a*,Rhodotorula mucilaginosa,209,500,-0.0792988211962242,0.22355289421157684,0.899861406754597,0.2537315522463074,0.7450519604410107
asid_39824,cell,a*,Rhodotorula mucilaginosa,209,500,-0.010908632136064115,0.9880239520958084,1.0,0.875431542651941,0.969019621250476
asid_39834,cell,a*,Rhodotorula mucilaginosa,209,500,0.020376544619023385,0.7624750499001997,0.992862051073497,0.7696414048563287,0.9343645828232567
asid_39845,cell,a*,Rhodotorula mucilaginosa,209,500,0.013657916466884083,0.9121756487025948,1.0,0.8443947886808814,0.9570535809692213
asid_39855,cell,a*,Rhodotorula mucilaginosa,209,500,-0.030649848327284276,0.6846307385229541,0.992862051073497,0.6595418441997962,0.9085181685752337
asid_39861,cell,a*,Rhodotorula mucilaginosa,209,500,-0.012331154870513042,0.9121756487025948,1.0,0.8593457780699747,0.9632182551627358
asid_39868,cell,a*,Rhodotorula mucilaginosa,209,500,0.06008333771491666,0.5209580838323353,0.9595793778297065,0.38748551471130854,0.7954368259133973
asid_39869,cell,a*,Rhodotorula mucilaginosa,209,500,0.022741753614197502,0.7365269461077845,0.992862051073497,0.743785715805756,0.9341353392335333
asid_32368,cell,a*,Rhodotorula mucilaginosa,209,500,-0.04398766418408723,0.5029940119760479,0.9551928129257478,0.5271159838650872,0.8517587962489598
asid_39873,cell,a*,Rhodotorula mucilaginosa,209,500,-0.003447774834618443,0.9820359281437125,1.0,0.960484883816398,0.9860769225912775
asid_5571,cell,a*,Rhodotorula mucilaginosa,209,500,-0.11561480048224994,0.22554890219560877,0.899861406754597,0.0955155370664422,0.7064815995726887
asid_39881,cell,a*,Rhodotorula mucilaginosa,209,500,-0.04300485067653199,0.6526946107784432,0.992862051073497,0.5363964651901005,0.8540290256010552
asid_39900,cell,a*,Rhodotorula mucilaginosa,209,500,0.033651922234689366,0.49500998003992014,0.9542819123657448,0.6285849458939778,0.89588256373451
asid_39909,cell,a*,Rhodotorula mucilaginosa,209,500,0.003482150445804731,0.9600798403193613,1.0,0.9600912279760064,0.9860769225912775
asid_39924,cell,a*,Rhodotorula mucilaginosa,209,500,-0.11659893903107489,0.18762475049900199,0.899861406754597,0.09270828598693387,0.7064815995726887
asid_39928,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06927652656120524,0.5269461077844312,0.961416941918251,0.31890498250192423,0.7721078423702666
asid_39932,cell,a*,Rhodotorula mucilaginosa,209,500,-0.038912323437852885,0.6187624750499002,0.9901877885185723,0.5758976075235924,0.873657365547163
asid_39934,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_39935,cell,a*,Rhodotorula mucilaginosa,209,500,0.06868126813528772,0.24750499001996007,0.9119321003528049,0.32309092789727833,0.7738437206259425
asid_39947,cell,a*,Rhodotorula mucilaginosa,209,500,0.07957320373512068,0.45109780439121755,0.9484800283938551,0.25208728305080924,0.7450519604410107
asid_39950,cell,a*,Rhodotorula mucilaginosa,209,500,-0.07325832062674167,0.4311377245508982,0.9484800283938551,0.2918148653046127,0.7597948578754895
asid_39955,cell,a*,Rhodotorula mucilaginosa,209,500,-0.03709153936039108,0.5469061876247505,0.9691748472268904,0.593899474482759,0.8802580973248375
asid_39958,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_39960,cell,a*,Rhodotorula mucilaginosa,209,500,-0.030842330484802335,0.780439121756487,0.992862051073497,0.6575388024271467,0.9070826092228942
asid_39962,cell,a*,Rhodotorula mucilaginosa,209,500,-0.11607508609882092,1.0,1.0,0.09419427574255619,0.7064815995726887
asid_39972,cell,a*,Rhodotorula mucilaginosa,209,500,0.14957965684007932,0.6327345309381237,0.992862051073497,0.03064478005581008,0.6217051714600921
asid_39976,cell,a*,Rhodotorula mucilaginosa,209,500,-0.11769043055671335,0.28542914171656686,0.9121364582953254,0.08967214017117639,0.7064815995726887
asid_39979,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06776122939818764,0.5249500998003992,0.961416941918251,0.32963040780495934,0.7780066257233775
asid_39985,cell,a*,Rhodotorula mucilaginosa,209,500,-0.07810787013290353,0.7025948103792415,0.992862051073497,0.26095428959922784,0.7450519604410107
asid_39990,cell,a*,Rhodotorula mucilaginosa,209,500,-0.07841390450027935,0.22554890219560877,0.899861406754597,0.2590849528851732,0.7450519604410107
asid_40012,cell,a*,Rhodotorula mucilaginosa,209,500,0.09079140397828567,0.19560878243512975,0.899861406754597,0.191081650410835,0.7102864821979791
asid_40023,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40037,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40039,cell,a*,Rhodotorula mucilaginosa,209,500,-0.14696516449004268,0.3473053892215569,0.9315893352958887,0.03371598737574204,0.6253287751792924
asid_40045,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40049,cell,a*,Rhodotorula mucilaginosa,209,500,-0.022985165564122955,0.6806387225548902,0.992862051073497,0.7411404667264884,0.9341353392335333
asid_40051,cell,a*,Rhodotorula mucilaginosa,209,500,0.05315553803992281,0.4590818363273453,0.9484800283938551,0.44463334805252863,0.831366657098164
asid_33413,cell,a*,Rhodotorula mucilaginosa,209,500,-0.07010475497057501,0.8542914171656687,0.9956094707985187,0.31313966271874505,0.7712852549485898
asid_40061,cell,a*,Rhodotorula mucilaginosa,209,500,-0.13212440692250402,0.35528942115768464,0.9321656853053205,0.05651883575940095,0.6595028548439369
asid_40069,cell,a*,Rhodotorula mucilaginosa,209,500,0.06502590102522733,0.26147704590818366,0.9119321003528049,0.3495713637473189,0.785116843104671
asid_40083,cell,a*,Rhodotorula mucilaginosa,209,500,-0.0341770427854498,0.5768463073852296,0.9762332631259532,0.623234025702171,0.8946281929995826
asid_40090,cell,a*,Rhodotorula mucilaginosa,209,500,0.09079140397828567,0.19560878243512975,0.899861406754597,0.191081650410835,0.7102864821979791
asid_40097,cell,a*,Rhodotorula mucilaginosa,209,500,-0.006895549669236886,0.9161676646706587,1.0,0.9210659256515904,0.9819277203827943
asid_40118,cell,a*,Rhodotorula mucilaginosa,209,500,-0.02555536375415012,0.7085828343313373,0.992862051073497,0.7133998221586062,0.9341353392335333
asid_40124,cell,a*,Rhodotorula mucilaginosa,209,500,-0.07010475497057501,0.8542914171656687,0.9956094707985187,0.31313966271874505,0.7712852549485898
asid_40146,cell,a*,Rhodotorula mucilaginosa,209,500,-0.07691533858922399,0.37524950099800397,0.9401155226701586,0.2683268060178615,0.7450519604410107
asid_40148,cell,a*,Rhodotorula mucilaginosa,209,500,-0.08752754687427078,0.3273453093812375,0.9221544973318061,0.20759644780584235,0.7201080963712113
asid_31125,cell,a*,Rhodotorula mucilaginosa,209,500,-0.204339350569805,0.03792415169660679,0.8136454363999275,0.002999776779647315,0.3117575293673515
asid_40168,cell,a*,Rhodotorula mucilaginosa,209,500,-0.12518261372197179,0.04790419161676647,0.8630068108058692,0.07091816820285098,0.6929653052745318
asid_48892,cell,a*,Rhodotorula mucilaginosa,209,500,-0.0783442853790678,0.20758483033932135,0.899861406754597,0.2595093930332157,0.7450519604410107
asid_40177,cell,a*,Rhodotorula mucilaginosa,209,500,-0.14325981808993246,0.1317365269461078,0.899861406754597,0.03851343026937851,0.6335737707343089
asid_40209,cell,a*,Rhodotorula mucilaginosa,209,500,-0.09079140397828567,0.46107784431137727,0.9484800283938551,0.191081650410835,0.7102864821979791
asid_40212,cell,a*,Rhodotorula mucilaginosa,209,500,-0.0734816666218662,0.34930139720558884,0.9315893352958887,0.29034221571530505,0.7577634825414652
asid_40219,cell,a*,Rhodotorula mucilaginosa,209,500,-0.028645688711494685,0.6626746506986028,0.992862051073497,0.6805397105099287,0.9211779276188309
asid_40225,cell,a*,Rhodotorula mucilaginosa,209,500,0.0060880591302507284,0.9221556886227545,1.0,0.9302844138514338,0.9847598332709661
asid_40232,cell,a*,Rhodotorula mucilaginosa,209,500,0.09454406541090762,0.20359281437125748,0.899861406754597,0.17330443897050854,0.7102864821979791
asid_40250,cell,a*,Rhodotorula mucilaginosa,209,500,0.032749407415867175,0.6027944111776448,0.9817769567834655,0.6378267609799324,0.899340496437724
asid_40253,cell,a*,Rhodotorula mucilaginosa,209,500,-0.15275053257750668,0.029940119760479042,0.7651701672796538,0.02724297576570972,0.6022803073262291
asid_40257,cell,a*,Rhodotorula mucilaginosa,209,500,-0.11492582782061476,0.015968063872255488,0.6029540918163672,0.09752073328193696,0.7064815995726887
asid_40265,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40269,cell,a*,Rhodotorula mucilaginosa,209,500,-0.08525909553899494,0.5968063872255489,0.9815073685381849,0.21966461952672475,0.730710962911076
asid_40287,cell,a*,Rhodotorula mucilaginosa,209,500,0.008989372535383858,0.9021956087824351,1.0,0.8972143879828693,0.9756683802365688
asid_40292,cell,a*,Rhodotorula mucilaginosa,209,500,0.12861697506182593,0.033932135728542916,0.7909120031541855,0.06345947978164518,0.6815409539547548
asid_40307,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06707279814576068,0.6127744510978044,0.9869631152300415,0.33457893640234904,0.7794203448838678
asid_40311,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40320,cell,a*,Rhodotorula mucilaginosa,209,500,0.09726083709108622,0.2754491017964072,0.9119321003528049,0.161221702930993,0.7102864821979791
asid_40325,cell,a*,Rhodotorula mucilaginosa,209,500,-0.02067853595707324,0.7005988023952096,0.992862051073497,0.7663252626566305,0.9341353392335333
asid_40327,cell,a*,Rhodotorula mucilaginosa,209,500,-0.01647907426549301,0.7724550898203593,0.992862051073497,0.8127944898059467,0.9487221712188834
asid_40329,cell,a*,Rhodotorula mucilaginosa,209,500,-0.05832472892249846,0.313373253493014,0.9221544973318061,0.4015544627344033,0.804149991475253
asid_40346,cell,a*,Rhodotorula mucilaginosa,209,500,-0.15394758648746315,0.01996007984031936,0.6542470614326902,0.026045643732563368,0.5929709928631688
asid_40348,cell,a*,Rhodotorula mucilaginosa,209,500,-0.10916330050961028,0.1157684630738523,0.899861406754597,0.11562706231903071,0.7064815995726887
asid_40350,cell,a*,Rhodotorula mucilaginosa,209,500,0.013389554072073893,0.8063872255489022,0.992862051073497,0.8474146008981825,0.9584848462318417
asid_40361,cell,a*,Rhodotorula mucilaginosa,209,500,0.020181799088628855,0.716566866267465,0.992862051073497,0.771782114138097,0.9350342181344583
asid_40364,cell,a*,Rhodotorula mucilaginosa,209,500,0.09079140397828567,0.19560878243512975,0.899861406754597,0.191081650410835,0.7102864821979791
asid_40372,cell,a*,Rhodotorula mucilaginosa,209,500,0.04956974136909652,0.48502994011976047,0.9540901796243512,0.47599310080291646,0.8424424683592541
asid_40388,cell,a*,Rhodotorula mucilaginosa,209,500,0.015022856519991563,0.780439121756487,0.992862051073497,0.8290714874728652,0.9519891623875093
asid_40402,cell,a*,Rhodotorula mucilaginosa,209,500,0.026908554860965897,0.8323353293413174,0.9950357101216672,0.6989417005585489,0.9291088188487112
asid_40410,cell,a*,Rhodotorula mucilaginosa,209,500,-0.044331360145628544,0.5988023952095808,0.9817769567834655,0.5238898472982803,0.8502723930563834
asid_40425,cell,a*,Rhodotorula mucilaginosa,209,500,-0.03720284050176137,0.5828343313373253,0.9784734283877559,0.592791752495645,0.8802580973248375
asid_40426,cell,a*,Rhodotorula mucilaginosa,209,500,-0.211815387376361,0.001996007984031936,0.384537048352275,0.0020781867061396065,0.3030592120769882
asid_40428,cell,a*,Rhodotorula mucilaginosa,209,500,-0.003507019296492981,0.9500998003992016,1.0,0.9598064457959299,0.9860769225912775
asid_40433,cell,a*,Rhodotorula mucilaginosa,209,500,0.043786409048741044,0.6986027944111777,0.992862051073497,0.5290097462213634,0.8524520414508804
asid_40458,cell,a*,Rhodotorula mucilaginosa,209,500,-0.14415396690278404,0.023952095808383235,0.704385621280803,0.03730594428263859,0.6335737707343089
asid_40461,cell,a*,Rhodotorula mucilaginosa,209,500,0.02763157894736842,0.6167664670658682,0.9895097636134935,0.6912603865299137,0.9269300851961619
asid_40471,cell,a*,Rhodotorula mucilaginosa,209,500,0.19586346408561178,0.001996007984031936,0.384537048352275,0.004480845108296973,0.3465217705929486
asid_40504,cell,a*,Rhodotorula mucilaginosa,209,500,-0.024390083600609916,0.7125748502994012,0.992862051073497,0.7259328701047622,0.9341353392335333
asid_40506,cell,a*,Rhodotorula mucilaginosa,209,500,-0.01801854698304508,0.8303393213572854,0.9950357101216672,0.7956739179699353,0.9422999021602955
asid_40525,cell,a*,Rhodotorula mucilaginosa,209,500,0.05057802627581668,0.4151696606786427,0.9484800283938551,0.46705541932649397,0.8420302224108057
asid_40539,cell,a*,Rhodotorula mucilaginosa,209,500,-0.05300269763936574,0.7245508982035929,0.992862051073497,0.4459456842009155,0.831961908864949
asid_40544,cell,a*,Rhodotorula mucilaginosa,209,500,-0.015272783050118465,0.7664670658682635,0.992862051073497,0.826272522930911,0.9517219545345862
asid_40567,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40585,cell,a*,Rhodotorula mucilaginosa,209,500,-0.02264361450793459,0.7784431137724551,0.992862051073497,0.7448530819958507,0.9341353392335333
asid_49661,cell,a*,Rhodotorula mucilaginosa,209,500,-0.11722434437702707,0.1377245508982036,0.899861406754597,0.0909587610209279,0.7064815995726887
asid_40603,cell,a*,Rhodotorula mucilaginosa,209,500,0.0075691490595050665,0.872255489021956,0.9984193239458659,0.913383962231645,0.9791490791485735
asid_40606,cell,a*,Rhodotorula mucilaginosa,209,500,0.0553577982580439,0.6586826347305389,0.992862051073497,0.42596844704528514,0.8204355413061367
asid_40607,cell,a*,Rhodotorula mucilaginosa,209,500,0.08724950382132073,0.3073852295409182,0.9159458860057663,0.20904941797669668,0.7202286517153346
asid_16053,cell,a*,Rhodotorula mucilaginosa,209,500,0.07767517913133369,0.5049900199600799,0.9564818997638752,0.26361304584059725,0.7450519604410107
asid_40613,cell,a*,Rhodotorula mucilaginosa,209,500,-0.025518385029239563,0.812375249500998,0.9931031368295675,0.7137963862709866,0.9341353392335333
asid_40620,cell,a*,Rhodotorula mucilaginosa,209,500,0.1449597280232299,0.00998003992015968,0.5205059494271126,0.03624537568987305,0.6335737707343089
asid_40632,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40645,cell,a*,Rhodotorula mucilaginosa,209,500,-0.020409776276461313,0.7984031936127745,0.992862051073497,0.7692762846611746,0.9341353392335333
asid_40656,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40668,cell,a*,Rhodotorula mucilaginosa,209,500,0.0018273772141826437,0.9820359281437125,1.0,0.9790502240075498,0.9924192251514485
asid_40683,cell,a*,Rhodotorula mucilaginosa,209,500,0.07439915592928847,0.22954091816367264,0.899861406754597,0.2843448343970843,0.7535061389008476
asid_40707,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06724994380617803,0.7764471057884231,0.992862051073497,0.3333010724755522,0.7794203448838678
asid_40708,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40719,cell,a*,Rhodotorula mucilaginosa,209,500,0.0003158133830559058,0.998003992015968,1.0,0.9963789895681534,0.9982173609380518
asid_40725,cell,a*,Rhodotorula mucilaginosa,209,500,-0.03471207081562931,0.6646706586826348,0.992862051073497,0.6178023846614944,0.8918878285983343
asid_40740,cell,a*,Rhodotorula mucilaginosa,209,500,0.029500051690810138,0.6986027944111777,0.992862051073497,0.6715571666987612,0.9165099976342788
asid_40752,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_47579,cell,a*,Rhodotorula mucilaginosa,209,500,-0.0896603691244229,0.20159680638722555,0.899861406754597,0.19669227972598688,0.7136242598746844
asid_40757,cell,a*,Rhodotorula mucilaginosa,209,500,-0.013746828960156575,0.8223552894211577,0.9941137062537748,0.8433947777373865,0.9567508384050376
asid_40770,cell,a*,Rhodotorula mucilaginosa,209,500,0.10303291270723859,0.06786427145708583,0.893498915697197,0.13766306440178128,0.7078041977376514
asid_40779,cell,a*,Rhodotorula mucilaginosa,209,500,0.051716622519276646,0.48303393213572854,0.9540901796243512,0.4570747025191383,0.8381972545285832
asid_40785,cell,a*,Rhodotorula mucilaginosa,209,500,-0.09198301698301699,0.14570858283433133,0.899861406754597,0.18529796623922376,0.7102864821979791
asid_40802,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_1828,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06712458512072686,0.5768463073852296,0.9762332631259532,0.33420504028920484,0.7794203448838678
asid_40809,cell,a*,Rhodotorula mucilaginosa,209,500,-0.17966244282033755,0.005988023952095809,0.49153866180682115,0.009241533531412532,0.45103610048290493
asid_40826,cell,a*,Rhodotorula mucilaginosa,209,500,-0.09079140397828567,0.46107784431137727,0.9484800283938551,0.191081650410835,0.7102864821979791
asid_40842,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40873,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40874,cell,a*,Rhodotorula mucilaginosa,209,500,-0.03479781812732299,0.656686626746507,0.992862051073497,0.616933787207486,0.8916129231153024
asid_40879,cell,a*,Rhodotorula mucilaginosa,209,500,-0.0792988211962242,0.22355289421157684,0.899861406754597,0.2537315522463074,0.7450519604410107
asid_40884,cell,a*,Rhodotorula mucilaginosa,209,500,0.014240182658279445,0.872255489021956,0.9984193239458659,0.8378505570408273,0.9538481980783177
asid_40891,cell,a*,Rhodotorula mucilaginosa,209,500,0.02346604822093671,0.7005988023952096,0.992862051073497,0.7359234788916156,0.9341353392335333
asid_40902,cell,a*,Rhodotorula mucilaginosa,209,500,0.022954783625052804,0.780439121756487,0.992862051073497,0.7414704735527047,0.9341353392335333
asid_40913,cell,a*,Rhodotorula mucilaginosa,209,500,-0.01755185373679943,0.8143712574850299,0.9931031368295675,0.8008541416297978,0.9427085896999481
asid_40923,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_40925,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_35809,cell,a*,Rhodotorula mucilaginosa,209,500,0.008113656282433745,0.872255489021956,0.9984193239458659,0.9071800439435589,0.9788923946066597
asid_40957,cell,a*,Rhodotorula mucilaginosa,209,500,-0.11837360265523321,0.1536926147704591,0.899861406754597,0.08781259035784925,0.7000466976723776
asid_40988,cell,a*,Rhodotorula mucilaginosa,209,500,0.03414962109402128,0.590818363273453,0.9795497400088673,0.6235129648492823,0.8946281929995826
asid_40991,cell,a*,Rhodotorula mucilaginosa,209,500,-0.14230641366888006,0.07784431137724551,0.899861406754597,0.039837096508639175,0.6336320690710466
asid_41011,cell,a*,Rhodotorula mucilaginosa,209,500,-0.08703370232236646,0.08582834331337326,0.899861406754597,0.21018216299402992,0.7218440507176508
asid_41022,cell,a*,Rhodotorula mucilaginosa,209,500,0.037895049549232944,0.5988023952095808,0.9817769567834655,0.5859237657868541,0.877642405113057
asid_6578,cell,a*,Rhodotorula mucilaginosa,209,500,0.03697276276186492,0.5469061876247505,0.9691748472268904,0.5950826316294624,0.88098574361032
asid_41057,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_41065,cell,a*,Rhodotorula mucilaginosa,209,500,-0.038498110821350975,0.782435129740519,0.992862051073497,0.5799703380905191,0.8754269254196515
asid_41084,cell,a*,Rhodotorula mucilaginosa,209,500,0.013286032709342005,0.9680638722554891,1.0,0.8485800970868975,0.9587221957447539
asid_41087,cell,a*,Rhodotorula mucilaginosa,209,500,-0.07156130141266571,0.22954091816367264,0.899861406754597,0.3031668827614646,0.7668447013847177
asid_41093,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06474345794737095,0.28542914171656686,0.9121364582953254,0.35167284790084563,0.785116843104671
asid_47209,cell,a*,Rhodotorula mucilaginosa,209,500,-0.04789113525371085,0.6526946107784432,0.992862051073497,0.4910768801306893,0.8424424683592541
asid_41149,cell,a*,Rhodotorula mucilaginosa,209,500,-0.030286604675946675,0.6287425149700598,0.992862051073497,0.6633284940830073,0.9121431007075694
asid_41157,cell,a*,Rhodotorula mucilaginosa,209,500,0.01724102647891072,0.8143712574850299,0.9931031368295675,0.8043091216848948,0.9448241875203419
asid_41161,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_41163,cell,a*,Rhodotorula mucilaginosa,209,500,0.11992763750427632,0.0658682634730539,0.893498915697197,0.08369755375354168,0.6929699309050901
asid_41170,cell,a*,Rhodotorula mucilaginosa,209,500,-0.028329160706315776,0.6027944111776448,0.9817769567834655,0.6838791404163325,0.9226400021511056
asid_41179,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_41183,cell,a*,Rhodotorula mucilaginosa,209,500,0.10688101987317174,0.059880239520958084,0.8930007284010179,0.12348492574699654,0.7064815995726887
asid_41185,cell,a*,Rhodotorula mucilaginosa,209,500,0.0436159530494301,0.4870259481037924,0.9540901796243512,0.530616379911665,0.8524520414508804
asid_41186,cell,a*,Rhodotorula mucilaginosa,209,500,-0.10411753727711026,0.1277445109780439,0.899861406754597,0.13354631676944093,0.7064815995726887
asid_41193,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06677138650822861,0.47704590818363274,0.9538400524409945,0.33676040382513617,0.780510241126758
asid_41201,cell,a*,Rhodotorula mucilaginosa,209,500,-0.10458250331675945,1.0,1.0,0.13181074726822722,0.7064815995726887
asid_41204,cell,a*,Rhodotorula mucilaginosa,209,500,-0.0011492582782061478,1.0,1.0,0.9868235393747234,0.9944030910030067
asid_41209,cell,a*,Rhodotorula mucilaginosa,209,500,0.062096997883727405,0.34331337325349304,0.9315893352958887,0.3717478074501809,0.7912038056464447
asid_41234,cell,a*,Rhodotorula mucilaginosa,209,500,-0.02530165308630158,0.6806387225548902,0.992862051073497,0.7161221850504396,0.9341353392335333
asid_46623,cell,a*,Rhodotorula mucilaginosa,209,500,-0.13538720995415449,0.05389221556886228,0.8896877408757526,0.05063736743337321,0.6516460150779431
asid_41240,cell,a*,Rhodotorula mucilaginosa,209,500,0.077708974394548,0.2694610778443114,0.9119321003528049,0.2634047185916487,0.7450519604410107
asid_41241,cell,a*,Rhodotorula mucilaginosa,209,500,-0.031147493658160247,0.656686626746507,0.992862051073497,0.654368162209022,0.9068279616301879
asid_41242,cell,a*,Rhodotorula mucilaginosa,209,500,-0.010110189911440819,0.9241516966067864,1.0,0.884483136065217,0.9704209433727252
asid_41244,cell,a*,Rhodotorula mucilaginosa,209,500,-0.08085460865527938,0.4171656686626746,0.9484800283938551,0.24450603231072834,0.7450519604410107
asid_41246,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_41258,cell,a*,Rhodotorula mucilaginosa,209,500,-0.10574244589378687,0.22355289421157684,0.899861406754597,0.1275567103635533,0.7064815995726887
asid_41273,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_41292,cell,a*,Rhodotorula mucilaginosa,209,500,-0.025256885100322944,0.6726546906187625,0.992862051073497,0.7166029271271839,0.9341353392335333
asid_5058,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_41297,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06391292805240169,0.4111776447105788,0.9484800283938551,0.35789820666026206,0.7886907428538609
asid_41301,cell,a*,Rhodotorula mucilaginosa,209,500,,,,,
asid_41307,cell,a*,Rhodotorula mucilaginosa,209,500,-0.06232977548767023,0.5608782435129741,0.9727522724164018,0.3699542664380717,0.7912038056464447
asid_41309,cell,a*,Rhodotorula mucilaginosa,209,500,-0.042616455857202494,0.4870259481037924,0.9540901796243512,0.5400863571800003,0.8562170800314147
asid_41314,cell,a*,Rhodotorula mucilaginosa,209,500,0.04367181457183361,1.0,1.0,0.530089586162934,0.8524520414508804
