ComponentIndex	n_members	max_rho_abs	es	p_maxrho_perm	p_es_perm	p_fdr_max	p_es_fdr	p_maxrho_fdr
1149	2	0.03314577924127367	0.109052981501912	0.445001	0.940001	1.0	0.9817220588768115	0.47862514272388057
1151	13	0.16533618068372027	0.531782370482557	0.077001	0.147001	1.0	0.6256061608832807	0.30999066557377053
1162	10	0.14930409640544276	0.41543992515295347	0.093001	0.263001	1.0	0.6708852942477875	0.31913736011904764
1163	10	0.11991950938533506	0.3815420058719749	0.225001	0.47800099999999995	1.0	0.7681337315716272	0.37817223469387756
1167	4	0.05055394643495329	0.13691885604853277	0.323001	0.621001	1.0	0.8296803626882967	0.41844961011235954
1173	3	0.09957213115207522	0.43987732719712747	0.189001	0.41400099999999995	1.0	0.7524290344287949	0.36567824110032365
1176	2	0.04867011871935481	0.1936595628213707	0.36400099999999996	0.742001	1.0	0.8922605321576763	0.4413177213459516
1179	7	0.14530230253319776	0.2620835551791602	0.083001	0.5590010000000001	1.0	0.7986718128872368	0.3107147824675325
1180	4	0.07435295466906766	0.23837885926820962	0.396001	0.835001	1.0	0.9392742956097562	0.4570461991991992
1182	6	0.07928082090522191	0.2978575296707418	0.34800099999999995	0.40800099999999995	1.0	0.7524290344287949	0.4295986648822269
1185	81	0.1373408141696679	0.4310432826829034	0.41100099999999995	0.30400099999999997	1.0	0.6868479550781249	0.46299044907856446
1186	4	0.10669846786694004	0.41175578227402837	0.154001	0.265001	1.0	0.6744948189845474	0.35323343545279384
1188	3	0.1152053079838044	0.4270035907900525	0.093001	0.206001	1.0	0.641212125	0.31913736011904764
1189	3	0.0007024182681059817	0.0011677466470882537	0.49000099999999996	0.993001	1.0	1.0	0.5004173188662533
1190	2	0.05749862670919751	0.19392380263260706	0.214001	0.42400099999999996	1.0	0.7529456863636363	0.3728795126676602
1191	3	0.12339056321314103	0.6918496134748198	0.103001	0.130001	1.0	0.6256061608832807	0.3244812923497268
1192	3	0.042997360327739945	0.15850450643818184	0.402001	0.708001	1.0	0.8768261578947368	0.46028515690168814
1197	9	0.1675737974814179	0.6060147110600834	0.057001	0.082001	1.0	0.5946361823899371	0.2895249030837005
1198	2	0.07525750374720626	0.5120269174572638	0.232001	0.30200099999999996	1.0	0.6868479550781249	0.384334982832618
1199	2	0.16627383990033032	0.905758230882345	0.016001	0.087001	1.0	0.6075757664670659	0.23061153
1200	5	0.12221893285966516	0.4626814967185132	0.175001	0.374001	1.0	0.7376113686868687	0.36225521184919207
1201	3	0.17496123701547428	1.0574958709326945	0.013000999999999999	0.038001	1.0	0.49415552747252744	0.21724859420289852
1202	28	0.17421998663821295	0.5371859941698051	0.096001	0.103001	1.0	0.610112793721973	0.3208381246376812
1203	6	0.08885525180260945	0.28583486229101746	0.29800099999999996	0.594001	1.0	0.8172829988066826	0.40614084278959806
1204	2	0.0980448831821452	0.6538724122377894	0.120001	0.216001	1.0	0.641212125	0.33180132613908875
1205	5	0.06306670283228759	0.2091180998101906	0.40800099999999995	0.768001	1.0	0.9035766867346939	0.4625616057030481
1207	7	0.155102208372851	0.4672008076093069	0.045001	0.227001	1.0	0.6417931397590362	0.26564780882352945
1214	6	0.1104125760552518	0.2286237873589281	0.180001	0.642001	1.0	0.8364148621468926	0.36474719332161687
1217	2	0.002559035167730834	0.006449318942313439	0.461001	0.964001	1.0	0.9950699668755596	0.4867528873626374
1218	2	0.06584053599641788	0.31364799023309986	0.327001	0.6680010000000001	1.0	0.8529403687707642	0.4197393485016648
1222	5	0.10632796270046033	0.30804951700837546	0.237001	0.714001	1.0	0.8814166520342612	0.3859634929378531
1223	8	0.12261032774648346	0.3345368204185165	0.148001	0.40700099999999995	1.0	0.7524290344287949	0.3461362129817444
1227	2	0.12463627418898604	0.7233162463524072	0.067001	0.154001	1.0	0.6256061608832807	0.3071743359073359
1228	2	0.08960133936730746	0.3515838019521493	0.092001	0.205001	1.0	0.641212125	0.31913736011904764
1241	8	0.07362473396358185	0.1778406460808253	0.383001	0.829001	1.0	0.9361784064642508	0.45107267926455563
1247	2	0.06747506084641816	0.32658966524687594	0.264001	0.5380010000000001	1.0	0.7912183073979593	0.3995705281329923
1248	2	0.03844681557534359	0.11776487987648139	0.28600099999999995	0.579001	1.0	0.814131893902439	0.4026363284493284
1253	2	0.0	0.0	1.0	1.0	1.0	1.0	1.0
1254	12	0.18127010289481688	0.4676701132946311	0.038001	0.382001	1.0	0.7390052902684563	0.2599315202312139
1255	2	0.1617646274396847	0.9177664253387718	0.015000999999999999	0.079001	1.0	0.5838047658227848	0.23061153
1257	2	0.025557013543283616	0.07834620984230242	0.43600099999999997	0.945001	1.0	0.9842693342366756	0.4738069302544769
1258	2	0.04446430378864569	0.2139034909268262	0.36600099999999997	0.733001	1.0	0.8901850346638654	0.4428112833158447
1259	4	0.20246977029753752	0.83530870224952	0.005001	0.056001	0.976001	0.5343264471544715	0.12813673333333334
1260	2	0.0726304587860652	0.3425428677008673	0.257001	0.5470010000000001	1.0	0.7937753178391961	0.39658453253652054
1266	5	0.0946149564121699	0.34550059563345153	0.279001	0.593001	1.0	0.8168819032258064	0.4024098428217821
1269	2	0.09351880004053917	0.3734657028491961	0.083001	0.170001	1.0	0.6256061608832807	0.3107147824675325
1273	2	0.05427611974319506	0.18016072478383638	0.204001	0.42900099999999997	1.0	0.7529456863636363	0.36925141758241753
1274	2	0.11865088991690485	0.6223730519265177	0.043001	0.231001	1.0	0.6417931397590362	0.26286607772020726
1275	2	0.09279909533567823	0.4796448338800375	0.166001	0.35600099999999996	1.0	0.7277821861702126	0.3577554261682243
1277	3	0.15464893611346703	0.7320440539945537	0.034001	0.11700100000000001	1.0	0.610112793721973	0.25541868987341776
1278	4	0.11677079557285547	0.4068273099662587	0.119001	0.263001	1.0	0.6708852942477875	0.3298272908653846
1283	15	0.13430378538784482	0.4708755391691741	0.192001	0.158001	1.0	0.6256061608832807	0.36567824110032365
1297	2	0.02009490520029692	0.05591786223444201	0.48000099999999996	0.970001	1.0	0.9960535169039145	0.4947316262265833
1298	5	0.12135304105396481	0.4688915991485091	0.156001	0.34800099999999995	1.0	0.7203683177737881	0.35323343545279384
1299	20	0.14883500820375917	0.43695382099199015	0.186001	0.30500099999999997	1.0	0.6868479550781249	0.36567824110032365
1306	22	0.13219636961055725	0.3452128780513623	0.280001	0.694001	1.0	0.8678776062906725	0.4024098428217821
1308	2	0.07533871854576657	0.3798977781368705	0.247001	0.48100099999999996	1.0	0.7686682614107884	0.39221059153005466
1311	2	0.05324153324130601	0.21686339949474315	0.329001	0.708001	1.0	0.8768261578947368	0.4200865481727574
1316	2	0.03293170668564657	0.1616765680391588	0.43400099999999997	0.825001	1.0	0.9334898459273798	0.4738069302544769
1323	3	0.019155521261606006	0.05619837463409272	0.49700099999999997	0.997001	1.0	1.0	0.5035519797891037
1324	6	0.09036914221861796	0.34993130599774647	0.266001	0.278001	1.0	0.6790999004237288	0.3995705281329923
1328	5	0.14179184234385586	0.5855035467104839	0.060001	0.029001000000000002	1.0	0.4674480135135135	0.2906771134453781
1337	4	0.08148180860786482	0.4203794866505092	0.327001	0.440001	1.0	0.7565023784172662	0.4197393485016648
1342	3	0.13316320848852942	0.7225951276879087	0.050001000000000004	0.041001	1.0	0.5023084455445544	0.27193940094339625
1343	41	0.24070220632078146	0.45855610903325544	0.009000999999999999	0.204001	0.449001	0.641212125	0.16738956451612902
1344	2	0.12782564465066498	0.5909789085193828	0.026001	0.057001	1.0	0.5343264471544715	0.25406061864406776
1357	15	0.1376272004470868	0.5368145923417396	0.198001	0.153001	1.0	0.6256061608832807	0.36762504508856686
1358	5	0.13819608838678182	0.6901730271664347	0.114001	0.11700100000000001	1.0	0.610112793721973	0.32616166997518614
1359	2	0.06331053446439847	0.3822851309568486	0.322001	0.47900099999999995	1.0	0.7681337315716272	0.41844961011235954
1361	6	0.091629194604023	0.37804777623301034	0.328001	0.5370010000000001	1.0	0.7912183073979593	0.4197393485016648
1362	2	0.15474983233300257	1.0502044782637192	0.035001000000000004	0.046001	1.0	0.5113404608695652	0.25541868987341776
1363	8	0.09958634043302236	0.2047755764767235	0.274001	0.633001	1.0	0.8364148621468926	0.40142713214739517
1366	4	0.1146352242351764	0.4791375088435323	0.170001	0.389001	1.0	0.7438111990049752	0.35833848811700186
1367	3	0.03770838689297336	0.09901610316968305	0.400001	0.834001	1.0	0.9390655791015625	0.4593636982071713
1369	4	0.12335428661690266	0.5983046106549621	0.132001	0.211001	1.0	0.641212125	0.3370333032967033
1370	2	0.1266225953435018	0.5825451601755939	0.028001	0.069001	1.0	0.5723608129496404	0.25541868987341776
1373	2	0.14238855141426204	1.0016391844303378	0.033001	0.059001	1.0	0.544225224	0.25541868987341776
1380	7	0.1782096621913556	0.5803539686903357	0.020001	0.017001000000000002	1.0	0.4674480135135135	0.23061153
1385	2	0.09811083871887244	0.49461796993223917	0.134001	0.316001	1.0	0.6926789980988592	0.3380812975929978
1392	3	0.10761089874407306	0.47273895264497795	0.156001	0.36800099999999997	1.0	0.7376113686868687	0.35323343545279384
1397	43	0.2019167650568375	0.4625679016473421	0.057001	0.213001	0.978001	0.641212125	0.2895249030837005
1402	7	0.12095611959725944	0.4845526910233437	0.17100100000000001	0.30500099999999997	1.0	0.6868479550781249	0.35848027818181816
1408	12	0.1108302147642801	0.3019524891405227	0.31100099999999997	0.758001	1.0	0.8982272898252828	0.4102793512585812
1423	2	0.14585383439902475	0.8720125335580419	0.034001	0.080001	1.0	0.5838047658227848	0.25541868987341776
1425	2	0.0002833907467989713	0.0007050017967612966	0.48100099999999996	0.997001	1.0	1.0	0.4947316262265833
1441	3	0.04617466454325165	0.18545858205528565	0.42100099999999996	0.845001	1.0	0.9457953169082126	0.46719360250240616
1442	33	0.15125911464584235	0.4697192189770649	0.225001	0.223001	1.0	0.6417931397590362	0.37817223469387756
1443	2	0.09318435744693504	0.6771318315323493	0.204001	0.165001	1.0	0.6256061608832807	0.36925141758241753
1444	2	0.05747360953310609	0.3720869991154676	0.34400099999999995	0.530001	1.0	0.7864751003861005	0.4278674789644012
1445	14	0.17675845120840988	0.4668727148318381	0.026001	0.075001	1.0	0.5838047658227848	0.25406061864406776
1446	5	0.15467982794563218	0.6333923779457404	0.060001	0.166001	1.0	0.6256061608832807	0.2906771134453781
1448	9	0.15314022186831702	0.39313852050535636	0.073001	0.453001	1.0	0.7565023784172662	0.3099503691756272
1450	3	0.11865088991690485	0.5890663513118443	0.049001	0.061001	1.0	0.5494855703125	0.27032609090909093
1453	3	0.11122792290287527	0.4684723366448524	0.126001	0.41000099999999995	1.0	0.7524290344287949	0.3354208022727273
1455	8	0.10476005402419405	0.5252269218221385	0.28600099999999995	0.261001	1.0	0.6708852942477875	0.4026363284493284
1456	2	0.23632811740344886	1.6149531763535498	1e-06	1e-06	0.521001	0.0003843333333333333	0.00016471428571428572
1457	3	0.07804323822630459	0.29358375504744516	0.276001	0.464001	1.0	0.7583396789250354	0.40180448611111114
1458	5	0.03859649524569049	0.11603069181613904	0.460001	0.940001	1.0	0.9817220588768115	0.4867528873626374
1459	6	0.10906370517354504	0.5112971538615058	0.233001	0.193001	1.0	0.641212125	0.384334982832618
1463	2	0.09964927441259105	0.7730580443493359	0.141001	0.126001	1.0	0.6256061608832807	0.3461362129817444
1465	2	0.15427709576779441	1.3296267793177778	0.028001	0.024001	1.0	0.4674480135135135	0.25541868987341776
1467	2	0.19711672193067045	1.1822451613152165	0.005001	0.009000999999999999	0.988001	0.4674480135135135	0.12813673333333334
1470	7	0.12176953481301304	0.33999093555419646	0.173001	0.48700099999999996	1.0	0.7697197715458276	0.35940568108108106
1471	2	0.1926632902613526	1.51646332158359	0.002001	0.006001	0.995001	0.44845294444444445	0.09228612
1473	2	0.051986152672651526	0.1706015043906701	0.221001	0.458001	1.0	0.7576401047345768	0.37527857584683355
1475	2	0.0858083564033221	0.616699538690465	0.133001	0.220001	1.0	0.6417931397590362	0.3370333032967033
1481	3	0.0636552813121146	0.20781404973840648	0.442001	0.871001	1.0	0.9564420504761905	0.47717898220973776
1482	4	0.1243733035874266	0.33424917023172085	0.121001	0.584001	1.0	0.8161856399999999	0.33296933890214797
1483	2	0.10012977539329045	0.43290786359171374	0.138001	0.442001	1.0	0.7565023784172662	0.34071767237687367
1484	2	0.07122996236420154	0.2570253321873311	0.241001	0.6640010000000001	1.0	0.8522743096559379	0.387551119944212
1488	2	0.10592191942306359	0.4703504093292112	0.116001	0.35800099999999996	1.0	0.7279985061728393	0.32701504400978
1491	3	0.061929976688335726	0.3193076046838554	0.387001	0.644001	1.0	0.8371286956031568	0.453007261928934
1500	4	0.1163413897381684	0.4164292872446171	0.138001	0.47700099999999995	1.0	0.7681337315716272	0.34071767237687367
1506	2	0.11928384668580594	0.8132497386236425	0.076001	0.105001	1.0	0.610112793721973	0.30999066557377053
1525	5	0.06800648226894458	0.11465267219501388	0.36800099999999997	0.943001	1.0	0.9839639393665158	0.44383384205020915
1530	7	0.1269262773839433	0.2746919556884185	0.090001	0.36400099999999996	1.0	0.7363037771929823	0.31913736011904764
1537	13	0.13433433416148113	0.2528541405645831	0.169001	0.702001	1.0	0.8731468748651563	0.35819513419117655
1540	2	0.06613309595362941	0.23261799164955896	0.183001	0.377001	1.0	0.7376113686868687	0.3650521678200692
1543	5	0.08154372050493267	0.22491089792549368	0.325001	0.565001	1.0	0.8003023992628993	0.4196261511758118
1544	2	0.10258143839379541	0.4263681412147737	0.069001	0.132001	1.0	0.6256061608832807	0.3071743359073359
1545	4	0.028018022545396683	0.09957793554268403	0.47800099999999995	0.9330010000000001	1.0	0.9797360227686704	0.4947316262265833
1546	6	0.2117309453690489	0.7392420949333768	0.004001	0.092001	0.9160010000000001	0.6088941179775281	0.11532882500000001
1547	10	0.15486363369658568	0.7013411825886766	0.088001	0.049001	1.0	0.5113404608695652	0.31913736011904764
1548	6	0.1891595484477251	0.8445653033707535	0.016001	0.031001	0.998001	0.47031780263157896	0.23061153
1551	3	0.1382452406479867	1.0509319630561025	0.060001	0.029001000000000002	1.0	0.4674480135135135	0.2906771134453781
1554	5	0.1694345215371399	0.7024514553718084	0.029001000000000002	0.104001	1.0	0.610112793721973	0.25541868987341776
1561	5	0.1477343120116014	0.8549869667839058	0.059001	0.007001	1.0	0.44845294444444445	0.2906771134453781
1562	2	0.0637776540390671	0.4130874106552952	0.280001	0.453001	1.0	0.7565023784172662	0.4024098428217821
1564	3	0.25380138185701673	1.2215870522086938	1e-06	1e-06	0.266001	0.0003843333333333333	0.00016471428571428572
1565	4	0.1390024342976223	0.5728213733554809	0.067001	0.096001	1.0	0.610112793721973	0.3071743359073359
1566	3	0.1667674036619644	0.7266832811071152	0.018001	0.097001	1.0	0.610112793721973	0.23061153
1567	13	0.23507106759650032	0.6992406208610801	0.002001	0.021001000000000002	0.5490010000000001	0.4674480135135135	0.09228612
1600	2	0.11860907970747792	0.7079626836680499	0.080001	0.17100100000000001	1.0	0.6256061608832807	0.30999066557377053
1601	2	0.08929134381200877	0.5878831068300362	0.166001	0.240001	1.0	0.6492386752336449	0.3577554261682243
1603	4	0.10494601907792851	0.4743933671524827	0.207001	0.374001	1.0	0.7376113686868687	0.3707980903522205
1604	55	0.1920433536691619	0.5947740964226061	0.080001	0.029001000000000002	0.995001	0.4674480135135135	0.30999066557377053
1605	3	0.08450219640634846	0.28024600586390674	0.190001	0.43400099999999997	1.0	0.754755886877828	0.36567824110032365
1606	7	0.07334148422922684	0.1371005733846351	0.381001	0.817001	1.0	0.9308321669960474	0.45009646823770494
1607	4	0.17422242136200944	0.6788600280812748	0.016001	0.134001	1.0	0.6256061608832807	0.23061153
1608	3	0.05498455874198031	0.18577662845472678	0.43200099999999997	0.904001	1.0	0.9659992150139018	0.47257794402277037
1609	2	0.13910158408924522	1.1501810207952585	0.039001	0.030001	1.0	0.4674480135135135	0.2599315202312139
1610	2	0.06337179220474415	0.43340268695144035	0.30000099999999996	0.455001	1.0	0.7565023784172662	0.4074218527679623
1611	12	0.14498102178133093	0.4603906855566951	0.172001	0.379001	1.0	0.7376113686868687	0.35927020471014487
1612	7	0.10593533448763338	0.2704501385658173	0.255001	0.703001	1.0	0.8734484407327586	0.39658453253652054
1617	4	0.09906718181412208	0.24765040944087366	0.193001	0.612001	1.0	0.8258711081395348	0.36567824110032365
1618	2	0.02703228946674592	0.14747309017504429	0.448001	0.849001	1.0	0.9457953169082126	0.48006055111524165
1619	5	0.11054790231282355	0.28603553387913366	0.162001	0.612001	1.0	0.8258711081395348	0.35376354734848486
1621	9	0.17833267328972427	0.4147650537045593	0.024001	0.513001	1.0	0.7772538147174771	0.2528609912280702
1628	9	0.12219359587780641	0.5017939731561092	0.23400100000000001	0.269001	1.0	0.6752953427331887	0.38542838264580365
1630	6	0.16512373468043812	0.7493214081454521	0.041001	0.068001	1.0	0.572300386861314	0.26286607772020726
1631	3	0.10545118497063577	0.4684560336453028	0.162001	0.382001	1.0	0.7390052902684563	0.35376354734848486
1633	9	0.10188000405391712	0.28370434050271515	0.334001	0.734001	1.0	0.8901850346638654	0.423190278021978
1634	2	0.025071623044935737	0.13637832444799708	0.46900099999999995	0.873001	1.0	0.9568157347908746	0.49159832090909084
1641	2	0.11170187943372392	0.4828747482393281	0.055001	0.109001	1.0	0.610112793721973	0.2856583468468468
1642	3	0.1577173779690942	1.1730464038580524	0.028001	0.011000999999999999	1.0	0.4674480135135135	0.25541868987341776
1643	2	0.1500032037487874	0.7573332607161852	0.018001	0.039001	1.0	0.49415552747252744	0.23061153
1644	12	0.17145881430307464	0.5204231099742285	0.040001	0.110001	1.0	0.610112793721973	0.2620520056818182
1645	2	0.04153596591267726	0.17879361373000596	0.390001	0.771001	1.0	0.9043378972533063	0.4546725510616784
1646	3	0.1739909992603717	0.6407932369371466	0.002001	0.006001	1.0	0.44845294444444445	0.09228612
1647	15	0.1118174350439797	0.32724529545456604	0.390001	0.639001	1.0	0.8364148621468926	0.4546725510616784
1648	4	0.12107191186713091	0.40829746467098743	0.133001	0.47500099999999995	1.0	0.7681337315716272	0.3370333032967033
1657	13	0.12463773360671764	0.2773179450493478	0.220001	0.732001	1.0	0.8901850346638654	0.37527857584683355
1658	4	0.1250583085894799	0.5320292298834298	0.124001	0.28800099999999995	1.0	0.6828240840163934	0.3354208022727273
1661	3	0.06222538058438177	0.21615070442938386	0.280001	0.5420010000000001	1.0	0.793416859848485	0.4024098428217821
1666	2	0.08891897211167682	0.3478325302768288	0.113001	0.214001	1.0	0.641212125	0.32616166997518614
1668	2	0.08508136984285374	0.39936633579019426	0.201001	0.502001	1.0	0.7748422396251674	0.36903527547770704
1669	2	0.11116903415932519	0.4867042358803738	0.099001	0.332001	1.0	0.7075732957486137	0.32245240960451976
1671	3	0.07121795617246848	0.3090312475713253	0.314001	0.648001	1.0	0.8404332429696288	0.4118807201365187
1672	2	0.05871143432132825	0.3538612415773355	0.31100099999999997	0.525001	1.0	0.7860700556274257	0.4102793512585812
1674	4	0.12193210379438171	0.6135672664902455	0.128001	0.195001	1.0	0.641212125	0.3354208022727273
1675	2	0.11054790231282355	0.6893993814747117	0.097001	0.167001	1.0	0.6256061608832807	0.32138549712643677
1676	3	0.1689097598369349	0.9749140113360871	0.019001	0.035001000000000004	1.0	0.4862187108433736	0.23061153
1680	2	0.054873118380938515	0.21219290431313773	0.329001	0.757001	1.0	0.8979651779835391	0.4200865481727574
1681	3	0.053231619725760584	0.25186674701399564	0.403001	0.730001	1.0	0.8897369482029598	0.4605155133795838
1682	2	0.12579748239728716	0.576795456520738	0.036001	0.078001	1.0	0.5838047658227848	0.2562293395061728
1684	5	0.09536317674118784	0.30644764612066827	0.253001	0.522001	1.0	0.7847029374185138	0.3958075345997286
1688	2	0.053826989084254415	0.1967868488572291	0.35000099999999995	0.8100010000000001	1.0	0.9274390794438928	0.43022510980810225
1689	22	0.11341017102754758	0.33720733267104214	0.41300099999999995	0.6840010000000001	1.0	0.8638041106243155	0.46299044907856446
1696	4	0.12128378134176211	0.6137344098750914	0.128001	0.177001	1.0	0.6279450861538461	0.3354208022727273
1708	2	0.03415241328476678	0.13611261038290173	0.41400099999999995	0.849001	1.0	0.9457953169082126	0.46299044907856446
1709	2	0.11970632887456283	0.9789479180834847	0.078001	0.064001	1.0	0.5590390378787878	0.30999066557377053
1710	2	0.10838466735040958	0.6949459486804532	0.111001	0.165001	1.0	0.6256061608832807	0.32616166997518614
1711	6	0.14514061589451777	0.760683174213931	0.078001	0.074001	1.0	0.5838047658227848	0.30999066557377053
1714	3	0.1516055682736657	0.921063153835154	0.035001000000000004	0.092001	1.0	0.6088941179775281	0.25541868987341776
1715	3	0.07979380281383855	0.2640502006563876	0.201001	0.43000099999999997	1.0	0.7529456863636363	0.36903527547770704
1716	2	0.05601019321223169	0.18752144442700905	0.191001	0.401001	1.0	0.7524290344287949	0.36567824110032365
1718	2	0.14342744509872196	0.9357220609652042	0.044001	0.087001	1.0	0.6075757664670659	0.26286607772020726
1727	17	0.16018615087600308	0.3935540785279913	0.114001	0.324001	1.0	0.7008877166979361	0.32616166997518614
1728	5	0.1873307818826033	0.6705566061544362	0.008001	0.049001	0.998001	0.5113404608695652	0.1618447894736842
1729	9	0.1363080178583109	0.3661970285036555	0.159001	0.48800099999999996	1.0	0.7697197715458276	0.35323343545279384
1730	2	0.07437514608166215	0.4503392335483771	0.279001	0.43000099999999997	1.0	0.7529456863636363	0.4024098428217821
1733	2	0.03825127096827591	0.14248759238024217	0.398001	0.852001	1.0	0.9467914932692308	0.45843671628371624
1739	3	0.07469422896624955	0.2687215296352486	0.337001	0.720001	1.0	0.885033212153518	0.4257823017429194
1740	4	0.050975308601175745	0.09372379703146069	0.331001	0.772001	1.0	0.9045906026422764	0.42124078697571743
1742	2	0.16873878940449266	1.1479450329575203	0.011000999999999999	0.042001000000000004	1.0	0.5023084455445544	0.19218413636363632
1756	18	0.11794911286557601	0.3759298090774591	0.37000099999999997	0.5480010000000001	1.0	0.7937753178391961	0.44512398855359003
1757	9	0.14904156236218552	0.42976677001836033	0.089001	0.217001	1.0	0.641212125	0.31913736011904764
1758	3	0.09068372512308444	0.27841497410535665	0.248001	0.760001	1.0	0.8983508721881391	0.39221059153005466
1766	6	0.14116111684602167	0.5019949696317928	0.059001	0.030001	1.0	0.4674480135135135	0.2906771134453781
1767	3	0.04571461811246484	0.18016230629497107	0.404001	0.6780010000000001	1.0	0.8609417984581499	0.46074495845697333
1768	13	0.15349685924790338	0.45832605830928413	0.126001	0.29500099999999996	1.0	0.6839461983967936	0.3354208022727273
1769	11	0.17952327221050715	0.7983485642694685	0.033001	0.019001	1.0	0.4674480135135135	0.25541868987341776
1772	2	0.19121286798632336	1.5265903213325123	0.004001	0.002001	0.997001	0.288394125	0.11532882500000001
1780	10	0.11053991774815569	0.347019783580044	0.30400099999999997	0.437001	1.0	0.7565023784172662	0.408047908032596
1781	3	0.11839263995563852	0.38548872506191545	0.127001	0.502001	1.0	0.7748422396251674	0.3354208022727273
1783	3	0.08241083419895835	0.3366749656099291	0.28700099999999995	0.615001	1.0	0.8258711081395348	0.4030598696711327
1789	6	0.15161426796469962	0.34510356518113533	0.043001	0.504001	1.0	0.7752946326259947	0.26286607772020726
1790	2	0.04412768772036506	0.14438473794527448	0.377001	0.854001	1.0	0.9467914932692308	0.4488518568486096
1791	2	0.06952549870082406	0.36095855637376234	0.224001	0.461001	1.0	0.7582956718749999	0.3781451727672035
1796	2	0.05553647237602173	0.264035916177937	0.36600099999999997	0.707001	1.0	0.8768261578947368	0.4428112833158447
1797	21	0.14226056479343283	0.49500681420603715	0.222001	0.188001	1.0	0.6394252300884956	0.37586953450807636
1802	2	0.04587803474673701	0.1587799273363631	0.383001	0.828001	1.0	0.9359658362745098	0.45107267926455563
1829	13	0.14872879744372797	0.5440202602220094	0.146001	0.095001	1.0	0.610112793721973	0.3461362129817444
1833	3	0.09417018831046507	0.3033282551455611	0.230001	0.6820010000000001	1.0	0.8622227554824562	0.38267121645021646
1835	13	0.21104778160323562	0.46746693785158805	0.011000999999999999	0.169001	0.9200010000000001	0.6256061608832807	0.19218413636363632
1837	5	0.10317846001921545	0.29794560920380503	0.211001	0.5540010000000001	1.0	0.7954709252801994	0.3714261877862595
1841	2	0.008815936161473952	0.034754851849562805	0.48200099999999996	0.984001	1.0	1.0	0.4953183181818181
1847	5	0.06629222121881236	0.30991091991098924	0.392001	0.502001	1.0	0.7748422396251674	0.4551632960725075
1853	3	0.06780718797804641	0.4162106546706979	0.376001	0.461001	1.0	0.7582956718749999	0.44832383971044465
1854	3	0.07101041574826622	0.2941710344172778	0.331001	0.6700010000000001	1.0	0.8545477356194692	0.42124078697571743
1855	2	0.10210014169945072	0.6383108992953367	0.146001	0.208001	1.0	0.641212125	0.3461362129817444
1856	3	0.12233618041804313	0.5508692076390184	0.071001	0.11700100000000001	1.0	0.610112793721973	0.3089213320754717
1857	8	0.20617194033632077	0.7736243064501578	0.006001	0.022001	0.954001	0.4674480135135135	0.13838306
1860	2	0.1029315420697933	0.8445193446477566	0.103001	0.118001	1.0	0.610112793721973	0.3244812923497268
1862	5	0.07915014316831168	0.20769992549771676	0.277001	0.563001	1.0	0.7994336859605912	0.4024098428217821
1863	4	0.11483734186803916	0.5627352868132371	0.110001	0.135001	1.0	0.6256061608832807	0.32616166997518614
1864	6	0.11822502440351412	0.46535346273635786	0.193001	0.217001	1.0	0.641212125	0.36567824110032365
1868	2	0.0	0.0	1.0	1.0	1.0	1.0	1.0
1871	3	0.06430534571030042	0.29257426399713626	0.35300099999999995	0.692001	1.0	0.8678776062906725	0.43298952446808503
1872	2	0.15375193406153423	0.787526672390607	0.008001	0.023001	1.0	0.4674480135135135	0.1618447894736842
1873	3	0.19731774708891414	0.8023113442683073	0.002001	0.068001	0.988001	0.572300386861314	0.09228612
1874	4	0.19812291796802878	0.9584688152441292	0.006001	0.006001	0.988001	0.44845294444444445	0.13838306
1879	3	0.13137777869423523	0.5187858439477395	0.074001	0.30200099999999996	1.0	0.6868479550781249	0.3099503691756272
1890	4	0.06375559332184783	0.24196988207597395	0.36900099999999997	0.641001	1.0	0.8364148621468926	0.44457487251828626
1898	3	0.11274953974599472	0.5462969193036828	0.136001	0.263001	1.0	0.6708852942477875	0.3401500065075922
1900	8	0.1745327341978474	0.6135166187131136	0.034001	0.072001	1.0	0.5804838137931034	0.25541868987341776
1901	2	0.09491285673033183	0.7529698265024184	0.173001	0.116001	1.0	0.610112793721973	0.35940568108108106
1902	3	0.15101046847603217	0.5288353902529948	0.029001000000000002	0.134001	1.0	0.6256061608832807	0.25541868987341776
1905	4	0.0845512761487495	0.34008699786858504	0.331001	0.642001	1.0	0.8364148621468926	0.42124078697571743
1906	2	0.14518757367727622	0.8235401187577971	0.032001	0.125001	1.0	0.6256061608832807	0.25541868987341776
1910	5	0.12164549508128437	0.5786830943784103	0.161001	0.219001	1.0	0.6417931397590362	0.35376354734848486
1911	2	0.07772429073321001	0.3773823934663242	0.246001	0.505001	1.0	0.7752946326259947	0.3917667859116022
1913	3	0.06335186177746216	0.29175252581469185	0.398001	0.727001	1.0	0.8888994199363732	0.45843671628371624
1919	4	0.12517669211033056	0.39410275332995315	0.075001	0.127001	1.0	0.6256061608832807	0.3099503691756272
1920	2	0.0520313926802627	0.2239415171698066	0.35400099999999995	0.726001	1.0	0.8888994199363732	0.4337546790648246
1921	2	0.04520911197489871	0.1639100163774056	0.380001	0.823001	1.0	0.9330581642084562	0.4498369127310062
1922	2	0.09689859679453741	0.3928205994633861	0.081001	0.170001	1.0	0.6256061608832807	0.30999066557377053
1923	4	0.10448876392482326	0.5958494092885009	0.233001	0.215001	1.0	0.641212125	0.384334982832618
