ComponentIndex	n_members	max_rho_abs	es	p_maxrho_perm	p_es_perm	p_fdr_max	p_es_fdr	p_maxrho_fdr
1120	8	0.08077477967357807	0.33024690929182254	0.449001	0.706001	1.0	0.9968013841354724	0.5021642497745716
1125	2	0.1950120031392553	1.4146065985701552	0.007001	0.013000999999999999	0.999001	0.9968013841354724	0.5021642497745716
1147	28	0.0994419958430125	0.283137700425794	0.48700099999999996	0.815001	1.0	0.9968013841354724	0.5031470905017921
1148	3	0.0610638985473958	0.15327598013685548	0.31000099999999997	0.720001	1.0	0.9968013841354724	0.5021642497745716
1149	2	0.07459912933504065	0.5048352355872843	0.226001	0.313001	1.0	0.9968013841354724	0.5021642497745716
1151	13	0.15936936392318862	0.3198903159509888	0.08500100000000001	0.721001	1.0	0.9968013841354724	0.5021642497745716
1162	10	0.1509524025432184	0.5222357287809108	0.120001	0.241001	1.0	0.9968013841354724	0.5021642497745716
1163	10	0.10414084776681072	0.3103768261702659	0.35200099999999995	0.754001	1.0	0.9968013841354724	0.5021642497745716
1167	4	0.11080378514890477	0.40389302816858724	0.154001	0.48800099999999996	1.0	0.9968013841354724	0.5021642497745716
1173	3	0.07684825555802205	0.22875921097644894	0.30100099999999996	0.7930010000000001	1.0	0.9968013841354724	0.5021642497745716
1176	2	0.024493949561224065	0.08511896430499111	0.47300099999999995	0.9340010000000001	1.0	0.9968013841354724	0.5021642497745716
1179	7	0.14543660836735006	0.460393838693034	0.084001	0.246001	1.0	0.9968013841354724	0.5021642497745716
1180	4	0.12436491168119314	0.4538337518789177	0.129001	0.393001	1.0	0.9968013841354724	0.5021642497745716
1182	6	0.1453520865852799	0.5986916355737707	0.077001	0.174001	1.0	0.9968013841354724	0.5021642497745716
1185	81	0.17585945450345947	0.3398180808141905	0.173001	0.733001	1.0	0.9968013841354724	0.5021642497745716
1186	4	0.1326499511331141	0.5554974604085876	0.095001	0.240001	1.0	0.9968013841354724	0.5021642497745716
1188	3	0.20216702435305053	0.9961280181139425	0.007001	0.010001	0.991001	0.9968013841354724	0.5021642497745716
1189	3	0.05645019093395846	0.2519241515326443	0.41100099999999995	0.752001	1.0	0.9968013841354724	0.5021642497745716
1190	2	0.052831799037519445	0.20656852956456906	0.36200099999999996	0.776001	1.0	0.9968013841354724	0.5021642497745716
1191	3	0.09251526806984695	0.4831524122542848	0.240001	0.36200099999999996	1.0	0.9968013841354724	0.5021642497745716
1192	3	0.09860930588729117	0.42426090474371553	0.165001	0.392001	1.0	0.9968013841354724	0.5021642497745716
1197	9	0.11949166307338656	0.4680504022922764	0.239001	0.382001	1.0	0.9968013841354724	0.5021642497745716
1198	2	0.019519063770083597	0.10289816223533069	0.501001	0.949001	1.0	0.9968013841354724	0.5084983741197183
1199	2	0.07846771303552719	0.36726022918568735	0.225001	0.515001	1.0	0.9968013841354724	0.5021642497745716
1200	5	0.0655082167075251	0.30787343386078164	0.404001	0.635001	1.0	0.9968013841354724	0.5021642497745716
1201	3	0.13544635365980612	1.2061865200211017	0.060001	0.014001	1.0	0.9968013841354724	0.5021642497745716
1202	28	0.15172487906082477	0.38209717416267663	0.231001	0.5350010000000001	1.0	0.9968013841354724	0.5021642497745716
1203	6	0.09479944382318678	0.27149736994001333	0.30300099999999996	0.698001	1.0	0.9968013841354724	0.5021642497745716
1204	2	0.06664550776335526	0.24895353197351675	0.28600099999999995	0.6770010000000001	1.0	0.9968013841354724	0.5021642497745716
1205	5	0.05108489758087255	0.08587619871958231	0.393001	0.9110010000000001	1.0	0.9968013841354724	0.5021642497745716
1207	7	0.12759448457929096	0.3921903192400979	0.157001	0.5310010000000001	1.0	0.9968013841354724	0.5021642497745716
1214	6	0.10083980695027595	0.4521351132639391	0.275001	0.269001	1.0	0.9968013841354724	0.5021642497745716
1217	2	0.09534426226065244	0.437339356351834	0.138001	0.42000099999999996	1.0	0.9968013841354724	0.5021642497745716
1218	2	0.10649784619524574	0.5110160572833748	0.10100100000000001	0.324001	1.0	0.9968013841354724	0.5021642497745716
1222	5	0.09555345453970679	0.4861468195557105	0.31100099999999997	0.36000099999999996	1.0	0.9968013841354724	0.5021642497745716
1223	8	0.10897339016018881	0.2642307937684597	0.279001	0.856001	1.0	0.9968013841354724	0.5021642497745716
1227	2	0.1679218616044565	0.9213032961006439	0.006001	0.012001	1.0	0.9968013841354724	0.5021642497745716
1228	2	0.09146435086628561	0.5286233286357903	0.178001	0.29800099999999996	1.0	0.9968013841354724	0.5021642497745716
1241	8	0.11740331384811628	0.3764003838304008	0.209001	0.5420010000000001	1.0	0.9968013841354724	0.5021642497745716
1247	2	0.007199055911072283	0.03633807144495115	0.48100099999999996	0.978001	1.0	0.9979072150442477	0.5021642497745716
1248	2	0.05150207769143414	0.2397024611831001	0.36900099999999997	0.732001	1.0	0.9968013841354724	0.5021642497745716
1253	2	0.11233134632394177	0.7699952031251285	0.094001	0.141001	1.0	0.9968013841354724	0.5021642497745716
1254	12	0.04846159681590105	0.14479709401247573	0.500001	0.970001	1.0	0.9968013841354724	0.5083784417989418
1255	2	0.04293843496930859	0.2514735809311371	0.383001	0.6770010000000001	1.0	0.9968013841354724	0.5021642497745716
1257	2	0.11310301224318098	0.5416202463563697	0.090001	0.280001	1.0	0.9968013841354724	0.5021642497745716
1258	2	0.1593958532133814	0.9571380595768756	0.013000999999999999	0.055001	1.0	0.9968013841354724	0.5021642497745716
1259	4	0.05354161948230828	0.12868651970616207	0.456001	0.977001	1.0	0.9979072150442477	0.5021642497745716
1260	2	0.021988965347429387	0.09703064202557157	0.49000099999999996	0.9360010000000001	1.0	0.9968013841354724	0.504117678539626
1266	5	0.0476012352769675	0.2102066492521862	0.48700099999999996	0.9060010000000001	1.0	0.9968013841354724	0.5031470905017921
1269	2	0.04132913177969809	0.14037932838216596	0.382001	0.879001	1.0	0.9968013841354724	0.5021642497745716
1273	2	0.08215196122889365	0.3901928914140055	0.206001	0.47800099999999995	1.0	0.9968013841354724	0.5021642497745716
1274	2	0.0413412787225909	0.1300492992338946	0.29500099999999996	0.564001	1.0	0.9968013841354724	0.5021642497745716
1275	2	0.1636567999453422	0.8837038585566805	0.002001	0.008001	1.0	0.9968013841354724	0.5021642497745716
1277	3	0.07857512605459144	0.2545624666926057	0.273001	0.724001	1.0	0.9968013841354724	0.5021642497745716
1278	4	0.0862996453823833	0.34990033423961076	0.29800099999999996	0.581001	1.0	0.9968013841354724	0.5021642497745716
1283	15	0.11089894209555407	0.3804437723948558	0.35600099999999996	0.512001	1.0	0.9968013841354724	0.5021642497745716
1297	2	0.18547154428203078	1.2021613465013947	0.005001	0.027001	1.0	0.9968013841354724	0.5021642497745716
1298	5	0.1165159204613638	0.3567855375371886	0.208001	0.604001	1.0	0.9968013841354724	0.5021642497745716
1299	20	0.16214384962548026	0.4013560432103646	0.123001	0.461001	1.0	0.9968013841354724	0.5021642497745716
1306	22	0.13403098679152564	0.42570278994175226	0.279001	0.341001	1.0	0.9968013841354724	0.5021642497745716
1308	2	0.041219831409557546	0.21627397622866415	0.401001	0.744001	1.0	0.9968013841354724	0.5021642497745716
1311	2	0.15863454060072713	1.0675226634238966	0.023001	0.038001	1.0	0.9968013841354724	0.5021642497745716
1316	2	0.025900671180759283	0.0865357597922653	0.439001	0.9350010000000001	1.0	0.9968013841354724	0.5021642497745716
1323	3	0.03357342000326185	0.15195837688816197	0.48900099999999996	0.9290010000000001	1.0	0.9968013841354724	0.5038589392314566
1324	6	0.1163198371957504	0.4168820982181549	0.208001	0.47100099999999995	1.0	0.9968013841354724	0.5021642497745716
1328	5	0.05285146132199098	0.22776620544903975	0.464001	0.888001	1.0	0.9968013841354724	0.5021642497745716
1337	4	0.17572595189889906	0.7498459608410839	0.017001000000000002	0.080001	1.0	0.9968013841354724	0.5021642497745716
1342	3	0.08838773781474671	0.46536258276138404	0.224001	0.35800099999999996	1.0	0.9968013841354724	0.5021642497745716
1343	41	0.11788738678856332	0.39450588764351513	0.47700099999999995	0.521001	1.0	0.9968013841354724	0.5021642497745716
1344	2	0.032007879172611546	0.09586952881265191	0.323001	0.632001	1.0	0.9968013841354724	0.5021642497745716
1357	15	0.15541718304478874	0.31863156087422756	0.115001	0.8100010000000001	1.0	0.9968013841354724	0.5021642497745716
1358	5	0.10381042160574755	0.24119644003671134	0.190001	0.717001	1.0	0.9968013841354724	0.5021642497745716
1359	2	0.13062892103666346	0.6860871554444211	0.060001	0.187001	1.0	0.9968013841354724	0.5021642497745716
1361	6	0.05387463169678192	0.16625760472234444	0.461001	0.949001	1.0	0.9968013841354724	0.5021642497745716
1362	2	0.052505628049291264	0.2615915953762847	0.36000099999999996	0.6800010000000001	1.0	0.9968013841354724	0.5021642497745716
1363	8	0.1438124448311495	0.5677063033787291	0.122001	0.180001	1.0	0.9968013841354724	0.5021642497745716
1366	4	0.030845398946109565	0.12140821980185208	0.502001	0.942001	1.0	0.9968013841354724	0.509065218117854
1367	3	0.07816703442862044	0.36526258152961755	0.326001	0.568001	1.0	0.9968013841354724	0.5021642497745716
1369	4	0.0636442180778145	0.15736114767108114	0.41100099999999995	0.9310010000000001	1.0	0.9968013841354724	0.5021642497745716
1370	2	0.027250904291248736	0.13270994264901292	0.43200099999999997	0.867001	1.0	0.9968013841354724	0.5021642497745716
1373	2	0.0853383913188719	0.5984431156994647	0.199001	0.244001	1.0	0.9968013841354724	0.5021642497745716
1380	7	0.0905538091064608	0.43472643200635136	0.35800099999999996	0.449001	1.0	0.9968013841354724	0.5021642497745716
1385	2	0.0672532116237591	0.34220126411943297	0.235001	0.48400099999999996	1.0	0.9968013841354724	0.5021642497745716
1392	3	0.10465334853498862	0.5308181770330492	0.178001	0.317001	1.0	0.9968013841354724	0.5021642497745716
1397	43	0.11634122258167999	0.3285620744549129	0.46900099999999995	0.860001	1.0	0.9968013841354724	0.5021642497745716
1402	7	0.10264851370816747	0.3233256350769209	0.327001	0.724001	1.0	0.9968013841354724	0.5021642497745716
1408	12	0.14908526269848754	0.3256191578302909	0.126001	0.641001	1.0	0.9968013841354724	0.5021642497745716
1423	2	0.06428677022718368	0.27364610660273647	0.28700099999999995	0.641001	1.0	0.9968013841354724	0.5021642497745716
1425	2	0.030288718274263528	0.13765775387613294	0.446001	0.883001	1.0	0.9968013841354724	0.5021642497745716
1441	3	0.11099859948219873	0.42011721280928094	0.137001	0.448001	1.0	0.9968013841354724	0.5021642497745716
1442	33	0.14417987585159747	0.30328606483449744	0.259001	0.878001	1.0	0.9968013841354724	0.5021642497745716
1443	2	0.04182278685076568	0.13189290186436797	0.28400099999999995	0.5450010000000001	1.0	0.9968013841354724	0.5021642497745716
1444	2	0.04770319133795888	0.1911755036968639	0.335001	0.739001	1.0	0.9968013841354724	0.5021642497745716
1445	14	0.15147507783465752	0.6178219850252414	0.097001	0.087001	1.0	0.9968013841354724	0.5021642497745716
1446	5	0.18668072222404958	0.7567235670141625	0.011000999999999999	0.072001	1.0	0.9968013841354724	0.5021642497745716
1448	9	0.12608487626750198	0.34156945198269184	0.176001	0.398001	1.0	0.9968013841354724	0.5021642497745716
1450	3	0.08720003930930542	0.32145234121385485	0.182001	0.34600099999999995	1.0	0.9968013841354724	0.5021642497745716
1453	3	0.07288234642168423	0.3268354869336678	0.339001	0.607001	1.0	0.9968013841354724	0.5021642497745716
1455	8	0.08885731846171742	0.2762779064483351	0.382001	0.7850010000000001	1.0	0.9968013841354724	0.5021642497745716
1456	2	0.07204796344985939	0.26406261912643814	0.152001	0.323001	1.0	0.9968013841354724	0.5021642497745716
1457	3	0.06091752575959829	0.2246095153481091	0.342001	0.764001	1.0	0.9968013841354724	0.5021642497745716
1458	5	0.10501849887247428	0.4113554448848696	0.250001	0.509001	1.0	0.9968013841354724	0.5021642497745716
1459	6	0.1108037851489048	0.37908795754498	0.227001	0.573001	1.0	0.9968013841354724	0.5021642497745716
1463	2	0.16695776200800597	0.9156251889793462	0.015000999999999999	0.077001	1.0	0.9968013841354724	0.5021642497745716
1465	2	0.03391847776806488	0.14781017493042864	0.40800099999999995	0.844001	1.0	0.9968013841354724	0.5021642497745716
1467	2	0.03649891524748866	0.11194894591540715	0.29800099999999996	0.600001	1.0	0.9968013841354724	0.5021642497745716
1470	7	0.10718277617199523	0.3757019358582322	0.271001	0.5410010000000001	1.0	0.9968013841354724	0.5021642497745716
1471	2	0.025870537738436016	0.13404793009212146	0.463001	0.892001	1.0	0.9968013841354724	0.5021642497745716
1473	2	0.04583163831419168	0.1836871268864479	0.34400099999999995	0.776001	1.0	0.9968013841354724	0.5021642497745716
1475	2	0.055572278345023166	0.27603688152659894	0.314001	0.600001	1.0	0.9968013841354724	0.5021642497745716
1481	3	0.15119673749873452	0.7835588436194514	0.035001000000000004	0.104001	1.0	0.9968013841354724	0.5021642497745716
1482	4	0.13862230349938956	0.37489678128247284	0.086001	0.508001	1.0	0.9968013841354724	0.5021642497745716
1483	2	0.025707946024316163	0.10023434075037455	0.48100099999999996	0.9250010000000001	1.0	0.9968013841354724	0.5021642497745716
1484	2	0.1397192001295423	0.7006698864452628	0.034001	0.168001	1.0	0.9968013841354724	0.5021642497745716
1488	2	0.04669940415091818	0.21359099294173317	0.395001	0.776001	1.0	0.9968013841354724	0.5021642497745716
1491	3	0.0478835837476788	0.21700606264745714	0.41300099999999995	0.770001	1.0	0.9968013841354724	0.5021642497745716
1500	4	0.08263819449278695	0.22516727405619658	0.257001	0.644001	1.0	0.9968013841354724	0.5021642497745716
1506	2	0.06769581092024739	0.4563033512021899	0.260001	0.36500099999999996	1.0	0.9968013841354724	0.5021642497745716
1525	5	0.06427790067972788	0.2767629796416887	0.43600099999999997	0.779001	1.0	0.9968013841354724	0.5021642497745716
1530	7	0.20759836259703945	0.6807653911400516	0.008001	0.106001	0.973001	0.9968013841354724	0.5021642497745716
1537	13	0.11494828861499658	0.3510429992012663	0.29900099999999996	0.5500010000000001	1.0	0.9968013841354724	0.5021642497745716
1540	2	0.11867816581938535	0.7273196477112456	0.050001000000000004	0.143001	1.0	0.9968013841354724	0.5021642497745716
1543	5	0.08915726889033157	0.30656152759455774	0.29600099999999996	0.694001	1.0	0.9968013841354724	0.5021642497745716
1544	2	0.033889467539386375	0.1866620848769925	0.41300099999999995	0.7870010000000001	1.0	0.9968013841354724	0.5021642497745716
1545	4	0.11541825752380445	0.6386554293700718	0.152001	0.174001	1.0	0.9968013841354724	0.5021642497745716
1546	6	0.12635643791076853	0.4847075227847059	0.162001	0.330001	1.0	0.9968013841354724	0.5021642497745716
1547	10	0.20431768332931532	0.4768018398510347	0.013000999999999999	0.326001	0.986001	0.9968013841354724	0.5021642497745716
1548	6	0.12939367985208802	0.3605170082835712	0.130001	0.43100099999999997	1.0	0.9968013841354724	0.5021642497745716
1551	3	0.04847523844668657	0.1344124156666115	0.43100099999999997	0.9320010000000001	1.0	0.9968013841354724	0.5021642497745716
1554	5	0.11793889605695611	0.4294568431183289	0.198001	0.462001	1.0	0.9968013841354724	0.5021642497745716
1561	5	0.09478183641103691	0.4684761022923062	0.30100099999999996	0.383001	1.0	0.9968013841354724	0.5021642497745716
1562	2	0.05025360747941589	0.2515012051180902	0.340001	0.650001	1.0	0.9968013841354724	0.5021642497745716
1564	3	0.06586086509692979	0.31089821691590014	0.35100099999999995	0.634001	1.0	0.9968013841354724	0.5021642497745716
1565	4	0.07660585772211873	0.37298803955084403	0.34900099999999995	0.563001	1.0	0.9968013841354724	0.5021642497745716
1566	3	0.07579337545410639	0.3878232607195777	0.312001	0.5360010000000001	1.0	0.9968013841354724	0.5021642497745716
1567	13	0.11514851535037196	0.26721193244214453	0.263001	0.649001	1.0	0.9968013841354724	0.5021642497745716
1600	2	0.040393303215519545	0.1404651382534352	0.395001	0.858001	1.0	0.9968013841354724	0.5021642497745716
1601	2	0.08604998539034929	0.4271577620947594	0.193001	0.42000099999999996	1.0	0.9968013841354724	0.5021642497745716
1603	4	0.10783106813957105	0.3201069650963533	0.188001	0.6640010000000001	1.0	0.9968013841354724	0.5021642497745716
1604	55	0.11879968563924424	0.26358848836648097	0.47000099999999995	0.967001	1.0	0.9968013841354724	0.5021642497745716
1605	3	0.07994161150244632	0.2756845373924706	0.276001	0.6750010000000001	1.0	0.9968013841354724	0.5021642497745716
1606	7	0.09105371285846055	0.267212223214309	0.36700099999999997	0.818001	1.0	0.9968013841354724	0.5021642497745716
1607	4	0.1248362703907327	0.6576828824310155	0.120001	0.150001	1.0	0.9968013841354724	0.5021642497745716
1608	3	0.17777724600724293	0.6743176437537608	0.008001	0.048001	1.0	0.9968013841354724	0.5021642497745716
1609	2	0.08285347963210231	0.4275395593547241	0.20300100000000001	0.43100099999999997	1.0	0.9968013841354724	0.5021642497745716
1610	2	0.10669397177978823	0.46747016826242616	0.116001	0.36900099999999997	1.0	0.9968013841354724	0.5021642497745716
1611	12	0.12490829550289534	0.30393396079520796	0.265001	0.7850010000000001	1.0	0.9968013841354724	0.5021642497745716
1612	7	0.11253726370311753	0.34807658456870805	0.240001	0.518001	1.0	0.9968013841354724	0.5021642497745716
1617	4	0.08160936941042578	0.3175140256778361	0.320001	0.6570010000000001	1.0	0.9968013841354724	0.5021642497745716
1618	2	0.06016937812313749	0.2599527283869644	0.315001	0.702001	1.0	0.9968013841354724	0.5021642497745716
1619	5	0.06526279011138302	0.29150271779855264	0.41900099999999996	0.6830010000000001	1.0	0.9968013841354724	0.5021642497745716
1621	9	0.08752785494085565	0.37299834236270685	0.42300099999999996	0.631001	1.0	0.9968013841354724	0.5021642497745716
1628	9	0.13111534041607645	0.4069766035382078	0.153001	0.49200099999999997	1.0	0.9968013841354724	0.5021642497745716
1630	6	0.05923505972409564	0.16760756424394185	0.49500099999999997	0.965001	1.0	0.9968013841354724	0.5066685702917771
1631	3	0.0919026891959338	0.31266827818635623	0.217001	0.641001	1.0	0.9968013841354724	0.5021642497745716
1633	9	0.15656077139328684	0.3766525414878047	0.082001	0.623001	1.0	0.9968013841354724	0.5021642497745716
1634	2	0.0917754838840414	0.45364776543806345	0.141001	0.36400099999999996	1.0	0.9968013841354724	0.5021642497745716
1641	2	0.010650928250248048	0.04145072814634043	0.49600099999999997	0.985001	1.0	0.9997351459600347	0.5066685702917771
1642	3	0.15431293224538817	0.5746779683880208	0.041001	0.255001	1.0	0.9968013841354724	0.5021642497745716
1643	2	0.12898858333404817	0.9514435652066086	0.07000100000000001	0.074001	1.0	0.9968013841354724	0.5021642497745716
1644	12	0.09953047149524546	0.25278736638565635	0.400001	0.881001	1.0	0.9968013841354724	0.5021642497745716
1645	2	0.1545103729006052	0.989811836081332	0.024001	0.063001	1.0	0.9968013841354724	0.5021642497745716
1646	3	0.11263206187797611	0.35747398124375857	0.105001	0.329001	1.0	0.9968013841354724	0.5021642497745716
1647	15	0.0647285303522827	0.11660179952092778	0.505001	0.997001	1.0	0.9997351459600347	0.5104279553805775
1648	4	0.04612123616400757	0.17987995930041523	0.48700099999999996	0.9130010000000001	1.0	0.9968013841354724	0.5031470905017921
1657	13	0.17127250652413095	0.44862937218038346	0.062001	0.335001	1.0	0.9968013841354724	0.5021642497745716
1658	4	0.08065929052719695	0.20004695745576648	0.30600099999999997	0.890001	1.0	0.9968013841354724	0.5021642497745716
1661	3	0.13367515037945493	0.5596497634027221	0.069001	0.231001	1.0	0.9968013841354724	0.5021642497745716
1666	2	0.05654465032397761	0.27346115761571677	0.321001	0.608001	1.0	0.9968013841354724	0.5021642497745716
1668	2	0.05035395537275241	0.1658897282708824	0.250001	0.48700099999999996	1.0	0.9968013841354724	0.5021642497745716
1669	2	0.06502085980647575	0.28482609381897067	0.274001	0.610001	1.0	0.9968013841354724	0.5021642497745716
1671	3	0.06775760964851368	0.3486352073029065	0.341001	0.573001	1.0	0.9968013841354724	0.5021642497745716
1672	2	0.1652598514847808	1.4337132447245162	0.009000999999999999	0.005001	1.0	0.9968013841354724	0.5021642497745716
1674	4	0.15328191358359722	0.5955793611610231	0.049001	0.184001	1.0	0.9968013841354724	0.5021642497745716
1675	2	0.05283493432838493	0.24611778530495354	0.334001	0.651001	1.0	0.9968013841354724	0.5021642497745716
1676	3	0.05739833532725272	0.14964019546628013	0.376001	0.901001	1.0	0.9968013841354724	0.5021642497745716
1680	2	0.08545426150396203	0.3650294400805853	0.198001	0.49600099999999997	1.0	0.9968013841354724	0.5021642497745716
1681	3	0.10179892367270557	0.32478190356038106	0.195001	0.599001	1.0	0.9968013841354724	0.5021642497745716
1682	2	0.07039945692080331	0.4863065719035039	0.29000099999999995	0.383001	1.0	0.9968013841354724	0.5021642497745716
1684	5	0.09852744108260797	0.46151605136926366	0.255001	0.401001	1.0	0.9968013841354724	0.5021642497745716
1688	2	0.09509337672798213	0.6475112127339205	0.133001	0.209001	1.0	0.9968013841354724	0.5021642497745716
1689	22	0.14255307358271846	0.44269038879959355	0.252001	0.35700099999999996	1.0	0.9968013841354724	0.5021642497745716
1696	4	0.19360018740758336	0.7223400813044678	0.011000999999999999	0.144001	1.0	0.9968013841354724	0.5021642497745716
1708	2	0.03430526794764546	0.1478011580629578	0.391001	0.836001	1.0	0.9968013841354724	0.5021642497745716
1709	2	0.09077843703841919	0.45054138584255804	0.168001	0.389001	1.0	0.9968013841354724	0.5021642497745716
1710	2	0.05628898024165922	0.21159379662561736	0.335001	0.751001	1.0	0.9968013841354724	0.5021642497745716
1711	6	0.0757262037905265	0.18410943344430472	0.41600099999999995	0.897001	1.0	0.9968013841354724	0.5021642497745716
1714	3	0.09378904044404453	0.403925576673178	0.196001	0.444001	1.0	0.9968013841354724	0.5021642497745716
1715	3	0.045427638705767846	0.25738070766660703	0.463001	0.7960010000000001	1.0	0.9968013841354724	0.5021642497745716
1716	2	0.15106449435270775	0.777460639539009	0.011000999999999999	0.027001	1.0	0.9968013841354724	0.5021642497745716
1718	2	0.05401691704706598	0.2353801877428079	0.29800099999999996	0.640001	1.0	0.9968013841354724	0.5021642497745716
1727	17	0.12735813888885672	0.45108212077008886	0.280001	0.390001	1.0	0.9968013841354724	0.5021642497745716
1728	5	0.10116256073991933	0.2214217889776268	0.251001	0.751001	1.0	0.9968013841354724	0.5021642497745716
1729	9	0.07533485199978537	0.3074646503958696	0.438001	0.775001	1.0	0.9968013841354724	0.5021642497745716
1730	2	0.06325252647386853	0.32433554978168333	0.29000099999999995	0.5370010000000001	1.0	0.9968013841354724	0.5021642497745716
1733	2	0.03807691408459646	0.2309928241441448	0.41700099999999996	0.693001	1.0	0.9968013841354724	0.5021642497745716
1739	3	0.029634035753857646	0.10471559179583585	0.48200099999999996	0.963001	1.0	0.9968013841354724	0.5021642497745716
1740	4	0.16779010367875963	0.6272302336033577	0.024001	0.177001	1.0	0.9968013841354724	0.5021642497745716
1742	2	0.08172280725447077	0.47091704706634807	0.195001	0.35700099999999996	1.0	0.9968013841354724	0.5021642497745716
1756	18	0.11867816581938535	0.37441990737495434	0.315001	0.631001	1.0	0.9968013841354724	0.5021642497745716
1757	9	0.07285968210091448	0.20600155611334856	0.440001	0.831001	1.0	0.9968013841354724	0.5021642497745716
1758	3	0.15859605638356541	0.7898744452467931	0.024001	0.092001	1.0	0.9968013841354724	0.5021642497745716
1766	6	0.07576318826610655	0.24014101734627422	0.42300099999999996	0.895001	1.0	0.9968013841354724	0.5021642497745716
1767	3	0.10671140263386435	0.5182924422217149	0.168001	0.30800099999999997	1.0	0.9968013841354724	0.5021642497745716
1768	13	0.10700207413090287	0.3757194756422994	0.386001	0.592001	1.0	0.9968013841354724	0.5021642497745716
1769	11	0.07580623957329155	0.2550232219547302	0.460001	0.768001	1.0	0.9968013841354724	0.5021642497745716
1772	2	0.04059028365122576	0.13495201148831976	0.41700099999999996	0.879001	1.0	0.9968013841354724	0.5021642497745716
1780	10	0.11641449110594924	0.3288167014087858	0.317001	0.8030010000000001	1.0	0.9968013841354724	0.5021642497745716
1781	3	0.07901716893879251	0.2576968222578717	0.20200100000000001	0.450001	1.0	0.9968013841354724	0.5021642497745716
1783	3	0.07908266078253912	0.3132090170719147	0.29500099999999996	0.633001	1.0	0.9968013841354724	0.5021642497745716
1789	6	0.10942967453122507	0.22519932845569737	0.23400100000000001	0.7980010000000001	1.0	0.9968013841354724	0.5021642497745716
1790	2	0.0674855070529078	0.2927985699075058	0.261001	0.585001	1.0	0.9968013841354724	0.5021642497745716
1791	2	0.0832829549920559	0.40067409267373166	0.205001	0.460001	1.0	0.9968013841354724	0.5021642497745716
1796	2	0.12554689232158966	0.6041394636022361	0.071001	0.249001	1.0	0.9968013841354724	0.5021642497745716
1797	21	0.1252677426046815	0.34173465069640624	0.335001	0.704001	1.0	0.9968013841354724	0.5021642497745716
1802	2	0.019521705618104228	0.08117039753054697	0.47900099999999995	0.950001	1.0	0.9968013841354724	0.5021642497745716
1829	13	0.1682553609194546	0.5641258796879252	0.066001	0.160001	1.0	0.9968013841354724	0.5021642497745716
1833	3	0.09689113086128158	0.47154431603747843	0.209001	0.399001	1.0	0.9968013841354724	0.5021642497745716
1835	13	0.06285195929056339	0.2585640672081918	0.510001	0.9320010000000001	1.0	0.9968013841354724	0.5126688343504796
1837	5	0.10487637155042627	0.40841048056405144	0.248001	0.513001	1.0	0.9968013841354724	0.5021642497745716
1841	2	0.05862149744586459	0.23951970601703026	0.321001	0.690001	1.0	0.9968013841354724	0.5021642497745716
1847	5	0.04912643956114286	0.2074436014321846	0.48000099999999996	0.874001	1.0	0.9968013841354724	0.5021642497745716
1853	3	0.05824767457386151	0.36781614189663164	0.383001	0.516001	1.0	0.9968013841354724	0.5021642497745716
1854	3	0.062369646041823185	0.2505663254481776	0.388001	0.739001	1.0	0.9968013841354724	0.5021642497745716
1855	2	0.036152628273538136	0.16482717009119804	0.396001	0.832001	1.0	0.9968013841354724	0.5021642497745716
1856	3	0.13306036667761234	0.5489290717654894	0.054001	0.115001	1.0	0.9968013841354724	0.5021642497745716
1857	8	0.21665835424051683	0.5831087807221006	0.004001	0.11700100000000001	0.9060010000000001	0.9968013841354724	0.5021642497745716
1860	2	0.09377820011746876	0.42208798574913053	0.159001	0.396001	1.0	0.9968013841354724	0.5021642497745716
1862	5	0.05035567108992494	0.1118224975529426	0.396001	0.871001	1.0	0.9968013841354724	0.5021642497745716
1863	4	0.07266940640534618	0.22262703609546677	0.319001	0.606001	1.0	0.9968013841354724	0.5021642497745716
1864	6	0.152405885197721	0.5288316827174565	0.063001	0.273001	1.0	0.9968013841354724	0.5021642497745716
1868	2	0.012930095772231528	0.06694970597660194	0.49100099999999997	0.968001	1.0	0.9968013841354724	0.504117678539626
1871	3	0.06101698757674942	0.4120463324848404	0.376001	0.458001	1.0	0.9968013841354724	0.5021642497745716
1872	2	0.11417851972196784	0.6081784634845216	0.069001	0.231001	1.0	0.9968013841354724	0.5021642497745716
1873	3	0.10518493889115536	0.4603182894266657	0.121001	0.188001	1.0	0.9968013841354724	0.5021642497745716
1874	4	0.058024514100943766	0.14700574106518408	0.29500099999999996	0.591001	1.0	0.9968013841354724	0.5021642497745716
1879	3	0.17440718360786922	0.6999968575847123	0.013000999999999999	0.130001	1.0	0.9968013841354724	0.5021642497745716
1890	4	0.1254702138737474	0.6172915437955585	0.114001	0.192001	1.0	0.9968013841354724	0.5021642497745716
1898	3	0.04870829932799158	0.20286611035774751	0.381001	0.8000010000000001	1.0	0.9968013841354724	0.5021642497745716
1900	8	0.13134568660664792	0.46634767041528014	0.157001	0.249001	1.0	0.9968013841354724	0.5021642497745716
1901	2	0.04859557967939462	0.22745406538470075	0.376001	0.742001	1.0	0.9968013841354724	0.5021642497745716
1902	3	0.10952503299790044	0.5914028941482746	0.160001	0.242001	1.0	0.9968013841354724	0.5021642497745716
1905	4	0.1404082157000176	0.4954761852904364	0.071001	0.324001	1.0	0.9968013841354724	0.5021642497745716
