sample_id,sample_type,n_unique,prop_unique,n_nonzero,prop_nonzero,mode_count,mode_proportion,entropy
SUP_153,SUP,8897.0,0.5447587558168013,8924.0,0.5464119519960813,7408.0,0.45358804800391866,5.656891324022676
SUP_157,SUP,9204.0,0.5635562086700955,9227.0,0.5649644868968895,7105.0,0.43503551310311045,5.840707604276254
SUP_158,SUP,9057.0,0.554555473916238,9080.0,0.5559637521430321,7252.0,0.44403624785696794,5.751790906187763
SUP_159,SUP,8936.0,0.5471467058535391,8957.0,0.5484325251040901,7375.0,0.45156747489590987,5.677420623072759
SUP_161,SUP,8956.0,0.5483712956159686,8979.0,0.5497795738427627,7353.0,0.45022042615723734,5.690592510065418
SUP_162,SUP,9060.0,0.5547391623806025,9079.0,0.5559025226549106,7253.0,0.4440974773450894,5.751524929640476
SUP_163,SUP,8940.0,0.547391623806025,8968.0,0.5491060494734264,7364.0,0.4508939505265736,5.683497777644229
SUP_164,SUP,9163.0,0.5610457996571149,9192.0,0.5628214548126378,7140.0,0.4371785451873622,5.8190444181194145
SUP_166,SUP,9053.0,0.5543105559637521,9073.0,0.5555351457261817,7259.0,0.44446485427381827,5.747806843263511
SUP_167,SUP,9045.0,0.5538207200587804,9069.0,0.5552902277736959,7263.0,0.4447097722263042,5.745045010316792
SUP_168,SUP,8965.0,0.548922361009062,8981.0,0.5499020328190056,7351.0,0.4500979671809944,5.692399361715613
SUP_169,SUP,8886.0,0.5440852314474651,8905.0,0.5452485917217732,7427.0,0.4547514082782268,5.646039623579217
SUP_170,SUP,9120.0,0.5584129316678913,9147.0,0.5600661278471712,7185.0,0.4399338721528288,5.792000889262882
SUP_171,SUP,9107.0,0.557616948322312,9127.0,0.5588415380847416,7205.0,0.44115846191525837,5.780494720747818
SUP_172,SUP,9072.0,0.5554739162380602,9097.0,0.5570046534410973,7235.0,0.44299534655890277,5.761913426355282
SUP_174,SUP,9024.0,0.5525349008082292,9044.0,0.5537594905706589,7288.0,0.4462405094293412,5.7302420791746185
SUP_175,SUP,9031.0,0.5529635072250796,9057.0,0.554555473916238,7275.0,0.44544452608376195,5.737607522402964
SUP_176,SUP,8907.0,0.5453710506980162,8939.0,0.5473303943179035,7393.0,0.4526696056820965,5.665568035506995
SUP_177,SUP,8786.0,0.5379622826353172,8811.0,0.5394930198383542,7521.0,0.4605069801616459,5.5884397931452
SUP_178,SUP,8841.0,0.5413299044819986,8862.0,0.5426157237325496,7470.0,0.45738427626745043,5.619762959526063
SUP_179,SUP,9009.0,0.5516164584864071,9030.0,0.5529022777369581,7302.0,0.4470977222630419,5.721675125331361
SUP_18,SUP,8914.0,0.5457996571148666,8934.0,0.5470242468772961,7398.0,0.4529757531227039,5.6635531191505
SUP_181,SUP,8949.0,0.5479426891991183,8976.0,0.5495958853783982,7356.0,0.45040411462160174,5.688433903101141
SUP_182,SUP,9151.0,0.5603110457996571,9173.0,0.5616580945383297,7159.0,0.43834190546167034,5.808150646955874
SUP_183,SUP,8987.0,0.5502694097477345,9014.0,0.5519226059270145,7318.0,0.4480773940729855,5.711470024677037
SUP_186,SUP,8794.0,0.538452118540289,8819.0,0.5399828557433259,7513.0,0.460017144256674,5.593301375668239
SUP_188,SUP,8916.0,0.5459221160911095,8938.0,0.547269164829782,7394.0,0.452730835170218,5.665810171950687
SUP_189,SUP,8911.0,0.5456159686505021,8932.0,0.5469017879010531,7400.0,0.45309821209894685,5.6622547790987445
SUP_19,SUP,8956.0,0.5483712956159686,8971.0,0.5492897379377908,7361.0,0.45071026206220915,5.686420522257658
SUP_190,SUP,9008.0,0.5515552289982856,9036.0,0.553269654665687,7296.0,0.446730345334313,5.724716326453398
SUP_193,SUP,8963.0,0.548799902032819,8996.0,0.5508204751408278,7336.0,0.4491795248591722,5.700050387874538
SUP_196,SUP,8906.0,0.5453098212098947,8924.0,0.5464119519960813,7408.0,0.45358804800391866,5.657655261969731
SUP_197,SUP,8895.0,0.5446362968405584,8927.0,0.5465956404604457,7405.0,0.45340435953955427,5.6582872872394505
SUP_198,SUP,8984.0,0.5500857212833701,9003.0,0.5512490815576782,7329.0,0.44875091844232184,5.7054819693770265
SUP_199,SUP,8839.0,0.5412074455057556,8860.0,0.5424932647563067,7472.0,0.45750673524369334,5.618548315575317
SUP_2,SUP,8919.0,0.5461058045554739,8935.0,0.5470854763654176,7397.0,0.4529145236345824,5.66449936374161
SUP_20,SUP,9060.0,0.5547391623806025,9074.0,0.5555963752143032,7258.0,0.4444036247856968,5.7489216903862435
SUP_200,SUP,8968.0,0.5491060494734264,8999.0,0.5510041636051922,7333.0,0.4489958363948077,5.7020387306434035
SUP_201,SUP,9393.0,0.5751285819250551,9422.0,0.576904237080578,6910.0,0.42309576291942197,5.957860996898679
SUP_202,SUP,8900.0,0.5449424442811658,8920.0,0.5461670340435953,7412.0,0.4538329659564046,5.655058218022411
SUP_204,SUP,8895.0,0.5446362968405584,8919.0,0.5461058045554739,7413.0,0.4538941954445261,5.654111849401236
SUP_205,SUP,8860.0,0.5424932647563067,8878.0,0.5435953955424933,7454.0,0.45640460445750675,5.62973357604872
SUP_206,SUP,8906.0,0.5453098212098947,8935.0,0.5470854763654176,7397.0,0.4529145236345824,5.663395897818087
SUP_207,SUP,8803.0,0.5390031839333823,8824.0,0.5402890031839334,7508.0,0.45971099681606664,5.596679127888148
SUP_209,SUP,8855.0,0.5421871173156992,8887.0,0.5441464609355866,7445.0,0.45585353906441345,5.634009537738544
SUP_21,SUP,8978.0,0.5497183443546412,9001.0,0.5511266225814352,7331.0,0.44887337741856476,5.703930130702716
SUP_210,SUP,8688.0,0.5319617927994122,8714.0,0.5335537594905707,7618.0,0.46644624050942934,5.529366926801461
SUP_211,SUP,8635.0,0.5287166299289738,8674.0,0.5311045799657115,7658.0,0.4688954200342885,5.503916440814653
SUP_213,SUP,8904.0,0.5451873622336517,8935.0,0.5470854763654176,7397.0,0.4529145236345824,5.663226133829853
SUP_214,SUP,9462.0,0.5793534166054372,9482.0,0.5805780063678667,6850.0,0.4194219936321332,5.9947614856494384
SUP_216,SUP,8708.0,0.5331863825618418,8730.0,0.5345334313005143,7602.0,0.46546656869948566,5.539441665783043
SUP_217,SUP,8777.0,0.5374112172422238,8801.0,0.5388807249571393,7531.0,0.46111927504286065,5.582446964347991
SUP_218,SUP,8748.0,0.5356355620867009,8769.0,0.536921381337252,7563.0,0.46307861866274797,5.563247477526062
SUP_219,SUP,8813.0,0.5396154788145971,8838.0,0.5411462160176341,7494.0,0.4588537839823659,5.604845542713464
SUP_22,SUP,8792.0,0.538329659564046,8814.0,0.5396767083027186,7518.0,0.4603232916972814,5.590517593662
SUP_220,SUP,8809.0,0.5393705608621112,8847.0,0.5416972814107274,7485.0,0.4583027185892726,5.609209337421043
SUP_222,SUP,8847.0,0.5416972814107274,8865.0,0.5427994121969141,7467.0,0.457200587803086,5.621839509956399
SUP_223,SUP,8931.0,0.5468405584129317,8957.0,0.5484325251040901,7375.0,0.45156747489590987,5.67696417488617
SUP_225,SUP,8706.0,0.5330639235855988,8734.0,0.5347783492530003,7598.0,0.4652216507469998,5.541365854563265
SUP_227,SUP,1895.0,0.11602987999020328,1901.0,0.11639725691893216,14431.0,0.8836027430810678,1.2379054597042622
SUP_228,SUP,8717.0,0.533737447954935,8733.0,0.5347171197648788,7599.0,0.4652828802351212,5.541776080391739
SUP_229,SUP,2021.0,0.12374479549350967,2028.0,0.12417340191036003,14304.0,0.8758265980896399,1.3200355743973868
SUP_231,SUP,8680.0,0.5314719568944404,8695.0,0.5323903992162625,7637.0,0.4676096007837374,5.518737393555991
SUP_232,SUP,2235.0,0.13684790595150625,2245.0,0.13746020083272104,14087.0,0.862539799167279,1.4600984128672594
SUP_233,SUP,8629.0,0.5283492530002449,8649.0,0.5295738427626745,7683.0,0.4704261572373255,5.490273772344768
SUP_234,SUP,8693.0,0.5322679402400196,8709.0,0.5332476120499633,7623.0,0.46675238795003676,5.5271730711327285
SUP_235,SUP,8665.0,0.5305535145726181,8681.0,0.5315331863825619,7651.0,0.46846681361743814,5.510130380564228
SUP_236,SUP,8763.0,0.5365540044085232,8788.0,0.5380847416115602,7544.0,0.4619152583884399,5.574427804786254
SUP_237,SUP,8694.0,0.532329169728141,8708.0,0.5331863825618418,7624.0,0.4668136174381582,5.526734275898155
SUP_238,SUP,8972.0,0.5493509674259123,8990.0,0.550453098212099,7342.0,0.4495469017879011,5.697686234901837
SUP_239,SUP,8749.0,0.5356967915748224,8763.0,0.5365540044085232,7569.0,0.46344599559147687,5.56019307758856
SUP_24,SUP,8919.0,0.5461058045554739,8933.0,0.5469630173891746,7399.0,0.45303698261082537,5.663455686224071
SUP_240,SUP,8730.0,0.5345334313005143,8748.0,0.5356355620867009,7584.0,0.46436443791329907,5.550730841278091
SUP_244,SUP,8590.0,0.5259613029635072,8607.0,0.5270022042615724,7725.0,0.47299779573842765,5.464973959638914
SUP_245,SUP,8685.0,0.5317781043350478,8701.0,0.5327577761449914,7631.0,0.4672422238550086,5.522304372537027
SUP_246,SUP,8700.0,0.5326965466568699,8713.0,0.5334925300024492,7619.0,0.4665074699975508,5.5298618736737355
SUP_249,SUP,9141.0,0.5596987509184423,9167.0,0.5612907176096008,7165.0,0.4387092823903992,5.80418270498671
SUP_25,SUP,8756.0,0.5361253979916728,8773.0,0.5371662992897379,7559.0,0.4628337007102621,5.56601922619582
SUP_253,SUP,8586.0,0.5257163850110214,8610.0,0.5271858927259369,7722.0,0.4728141072740632,5.466207857184258
SUP_254,SUP,8690.0,0.5320842517756551,8707.0,0.5331251530737203,7625.0,0.4668748469262797,5.525871062661845
SUP_255,SUP,8556.0,0.523879500367377,8573.0,0.5249204016654421,7759.0,0.47507959833455793,5.44425083703253
SUP_256,SUP,8452.0,0.5175116336027431,8470.0,0.5186137643889297,7862.0,0.4813862356110703,5.381331569517267
SUP_257,SUP,8473.0,0.5187974528532941,8492.0,0.5199608131276022,7840.0,0.48003918687239777,5.394674600398369
SUP_258,SUP,8500.0,0.5204506490325741,8520.0,0.5216752387950037,7812.0,0.47832476120499634,5.411674321013471
SUP_26,SUP,8895.0,0.5446362968405584,8908.0,0.5454322801861377,7424.0,0.45456771981386235,5.648369759346541
SUP_262,SUP,8556.0,0.523879500367377,8575.0,0.525042860641685,7757.0,0.47495713935831496,5.445300333173127
SUP_263,SUP,8584.0,0.5255939260347784,8602.0,0.526696056820965,7730.0,0.473303943179035,5.4618421332952485
SUP_264,SUP,8498.0,0.5203281900563311,8506.0,0.520818025961303,7826.0,0.47918197403869706,5.404151370376452
SUP_265,SUP,8606.0,0.5269409747734509,8626.0,0.5281655645358805,7706.0,0.4718344354641195,5.476295893930077
SUP_267,SUP,8677.0,0.5312882684300759,8697.0,0.5325128581925055,7635.0,0.4674871418074945,5.519530302658242
SUP_268,SUP,8624.0,0.5280431055596375,8633.0,0.5285941709527309,7699.0,0.4714058290472692,5.481493929072569
SUP_27,SUP,8883.0,0.5439015429831007,8893.0,0.5445138378643155,7439.0,0.45548616213568455,5.639519444639475
SUP_271,SUP,8783.0,0.5377785941709528,8818.0,0.5399216262552045,7514.0,0.4600783737447955,5.591844886424623
SUP_272,SUP,8728.0,0.5344109723242714,8750.0,0.5357580210629439,7582.0,0.4642419789370561,5.551607779446932
SUP_274,SUP,9378.0,0.574210139603233,9405.0,0.5758633357825128,6927.0,0.42413666421748714,5.947786259881848
SUP_276,SUP,8649.0,0.5295738427626745,8672.0,0.5309821209894685,7660.0,0.4690178790105315,5.504056865349737
SUP_277,SUP,8648.0,0.529512613274553,8665.0,0.5305535145726181,7667.0,0.4694464854273818,5.5003039997791525
SUP_279,SUP,8758.0,0.5362478569679158,8773.0,0.5371662992897379,7559.0,0.4628337007102621,5.566188990184054
SUP_28,SUP,8905.0,0.5452485917217732,8918.0,0.5460445750673525,7414.0,0.45395542493264757,5.654438702432072
SUP_280,SUP,8777.0,0.5374112172422238,8796.0,0.5385745775165319,7536.0,0.461425422483468,5.579832213968134
SUP_281,SUP,8436.0,0.5165319617927994,8459.0,0.5179402400195935,7873.0,0.48205975998040657,5.374159750705086
SUP_283,SUP,8750.0,0.5357580210629439,8767.0,0.536798922361009,7565.0,0.46320107763899093,5.562370846576047
SUP_285,SUP,8705.0,0.5330026940974774,8721.0,0.533982365907421,7611.0,0.46601763409257896,5.534475154992948
SUP_286,SUP,8622.0,0.5279206465833945,8639.0,0.5289615478814597,7693.0,0.4710384521185403,5.484469705718389
SUP_289,SUP,8607.0,0.5270022042615724,8620.0,0.5277981876071516,7712.0,0.4722018123928484,5.473234615244512
SUP_29,SUP,8898.0,0.5448199853049228,8923.0,0.5463507225079598,7409.0,0.45364927749204015,5.656454280416331
SUP_290,SUP,8545.0,0.5232059759980406,8565.0,0.5244305657604702,7767.0,0.47556943423952974,5.439118834959579
SUP_293,SUP,8666.0,0.5306147440607396,8680.0,0.5314719568944404,7652.0,0.4685280431055596,5.509691360854685
SUP_295,SUP,8551.0,0.5235733529267695,8571.0,0.5247979426891991,7761.0,0.4752020573108009,5.442776899355687
SUP_296,SUP,8684.0,0.5317168748469263,8704.0,0.5329414646093559,7628.0,0.4670585353906441,5.5237906667412515
SUP_298,SUP,8610.0,0.5271858927259369,8629.0,0.5283492530002449,7703.0,0.47165074699975507,5.478208394993484
SUP_299,SUP,8585.0,0.5256551555228999,8601.0,0.5266348273328435,7731.0,0.4733651726671565,5.4614024846464115
SUP_3,SUP,8896.0,0.5446975263286798,8918.0,0.5460445750673525,7414.0,0.45395542493264757,5.653674764485018
SUP_30,SUP,8947.0,0.5478202302228753,8958.0,0.5484937545922116,7374.0,0.4515062454077884,5.678875968959824
SUP_300,SUP,8594.0,0.5262062209159931,8604.0,0.526818515797208,7728.0,0.47318148420279205,5.463739990758242
SUP_303,SUP,8946.0,0.5477590007347538,8966.0,0.5489835904971835,7366.0,0.4510164095028166,5.682963939561822
SUP_304,SUP,8652.0,0.529757531227039,8665.0,0.5305535145726181,7667.0,0.4694464854273818,5.500643527755622
SUP_307,SUP,8752.0,0.5358804800391869,8762.0,0.5364927749204017,7570.0,0.46350722507959835,5.559924481596125
SUP_308,SUP,8762.0,0.5364927749204017,8778.0,0.5374724467303453,7554.0,0.46252755326965467,5.5691442017937725
SUP_309,SUP,8636.0,0.5287778594170953,8652.0,0.529757531227039,7680.0,0.47024246877296105,5.492440370211027
SUP_31,SUP,8791.0,0.5382684300759246,8809.0,0.5393705608621112,7523.0,0.4606294391378888,5.587818490040233
SUP_313,SUP,8525.0,0.5219813862356111,8542.0,0.5230222875336762,7790.0,0.47697771246632376,5.425348273595754
SUP_317,SUP,8756.0,0.5361253979916728,8781.0,0.5376561351947098,7551.0,0.4623438648052902,5.570204222750739
SUP_318,SUP,8669.0,0.5307984325251041,8689.0,0.5320230222875337,7643.0,0.4679769777124663,5.514660833980973
SUP_32,SUP,8946.0,0.5477590007347538,8964.0,0.5488611315209405,7368.0,0.45113886847905954,5.681920776264922
SUP_322,SUP,8723.0,0.534104824883664,8745.0,0.5354518736223365,7587.0,0.46454812637766346,5.548566553535004
SUP_33,SUP,8871.0,0.5431667891256429,8883.0,0.5439015429831007,7449.0,0.45609845701689933,5.633278677767718
SUP_334,SUP,8634.0,0.5286554004408524,8655.0,0.5299412196914034,7677.0,0.4700587803085966,5.493874996592927
SUP_36,SUP,8780.0,0.5375949057065883,8795.0,0.5385133480284104,7537.0,0.4614866519715895,5.5795638854954035
SUP_38,SUP,9686.0,0.5930688219446485,9706.0,0.5942934117070782,6626.0,0.4057065882929219,6.129384645411846
SUP_39,SUP,8905.0,0.5452485917217732,8930.0,0.5467793289248102,7402.0,0.4532206710751898,5.6607017599676155
SUP_4,SUP,8924.0,0.5464119519960813,8944.0,0.547636541758511,7388.0,0.4523634582414891,5.669619912670048
SUP_40,SUP,8874.0,0.5433504775900073,8891.0,0.5443913788880725,7441.0,0.4556086211119275,5.637711135915579
SUP_41,SUP,8856.0,0.5422483468038207,8870.0,0.5431055596375214,7462.0,0.45689444036247856,5.625215381331288
SUP_42,SUP,8925.0,0.5464731814842028,8941.0,0.5474528532941465,7391.0,0.45254714670585355,5.668139489560442
SUP_45,SUP,9585.0,0.5868846436443791,9605.0,0.5881092334068088,6727.0,0.4118907665931913,6.068740502694735
SUP_47,SUP,9021.0,0.5523512123438648,9046.0,0.5538819495469018,7286.0,0.4461180504530982,5.730997221189026
SUP_48,SUP,9006.0,0.5514327700220426,9022.0,0.5524124418319862,7310.0,0.4475875581680137,5.717251898993253
SUP_49,SUP,8749.0,0.5356967915748224,8765.0,0.5366764633847662,7567.0,0.4633235366152339,5.561239537268538
SUP_5,SUP,9056.0,0.5544942444281166,9072.0,0.5554739162380602,7260.0,0.44452608376193975,5.747540807646976
SUP_50,SUP,8893.0,0.5445138378643155,8910.0,0.5455547391623806,7422.0,0.4544452608376194,5.649244086002805
SUP_51,SUP,9533.0,0.5837007102620622,9561.0,0.5854151359294636,6771.0,0.41458486407053635,6.0416130978742775
SUP_52,SUP,9504.0,0.5819250551065394,9524.0,0.5831496448689689,6808.0,0.4168503551310311,6.020037941284219
SUP_53,SUP,9244.0,0.5660053881949547,9257.0,0.5668013715405339,7075.0,0.4331986284594661,5.859679933108548
SUP_54,SUP,9016.0,0.5520450649032574,9033.0,0.5530859662013226,7299.0,0.44691403379867745,5.723800340381633
SUP_55,SUP,9291.0,0.5688831741366642,9311.0,0.5701077638990938,7021.0,0.4298922361009062,5.891688424761876
SUP_56,SUP,9058.0,0.5546167034043595,9075.0,0.5556576047024246,7257.0,0.4443423952975753,5.749272591125782
SUP_57,SUP,9229.0,0.5650869458731325,9249.0,0.5663115356355621,7083.0,0.4336884643644379,5.8542215454513045
SUP_58,SUP,9122.0,0.5585353906441343,9137.0,0.5594538329659564,7195.0,0.4405461670340436,5.786969727455747
SUP_59,SUP,8992.0,0.550575557188342,9007.0,0.5514939995101641,7325.0,0.4485060004898359,5.708246018487109
SUP_6,SUP,9000.0,0.5510653930933137,9017.0,0.5521062943913789,7315.0,0.44789370560862113,5.714136972044794
SUP_60,SUP,9100.0,0.5571883419054616,9120.0,0.5584129316678913,7212.0,0.44158706833210876,5.776258797318823
SUP_62,SUP,9277.0,0.5680259613029635,9286.0,0.5685770266960568,7046.0,0.4314229733039432,5.877531449548642
SUP_63,SUP,9035.0,0.5532084251775655,9051.0,0.5541880969875091,7281.0,0.4458119030124908,5.734789987553314
SUP_64,SUP,9143.0,0.5598212098946853,9166.0,0.5612294881214793,7166.0,0.4387705118785207,5.803832585386923
SUP_66,SUP,8995.0,0.5507592456527064,9013.0,0.551861376438893,7319.0,0.448138623561107,5.711627903413097
SUP_67,SUP,9076.0,0.5557188341905461,9096.0,0.5569434239529758,7236.0,0.44305657604702425,5.761732475493686
SUP_68,SUP,9329.0,0.5712098946852804,9349.0,0.5724344844477101,6983.0,0.42756551555229,5.914615808619497
SUP_69,SUP,9193.0,0.5628826843007593,9215.0,0.5642297330394318,7117.0,0.4357702669605682,5.833540909188792
SUP_7,SUP,8820.0,0.5400440852314474,8831.0,0.5407176096007837,7501.0,0.45928239039921626,5.6017490810039
SUP_72,SUP,8999.0,0.5510041636051922,9019.0,0.5522287533676219,7313.0,0.44777124663237816,5.715094369163396
SUP_73,SUP,9013.0,0.551861376438893,9029.0,0.5528410482488366,7303.0,0.4471589517511634,5.721493610099871
SUP_74,SUP,9099.0,0.5571271124173401,9121.0,0.5584741611560128,7211.0,0.4415258388439873,5.776662152512273
SUP_75,SUP,9010.0,0.5516776879745285,9025.0,0.5525961302963507,7307.0,0.44740386970364926,5.719154707455611
SUP_76,SUP,8949.0,0.5479426891991183,8970.0,0.5492285084496693,7362.0,0.45077149155033064,5.685272774163571
SUP_77,SUP,8946.0,0.5477590007347538,8968.0,0.5491060494734264,7364.0,0.4508939505265736,5.684007069608932
SUP_78,SUP,9132.0,0.559147685525349,9160.0,0.5608621111927504,7172.0,0.4391378888072496,5.799779402531888
SUP_79,SUP,8979.0,0.5497795738427627,9002.0,0.5511878520695567,7330.0,0.44881214793044333,5.7045362902282735
SUP_8,SUP,8757.0,0.5361866274797943,8775.0,0.5372887582659809,7557.0,0.4627112417340191,5.567150405951372
SUP_80,SUP,9186.0,0.5624540778839089,9209.0,0.5638623561107029,7123.0,0.4361376438892971,5.82982977394647
SUP_81,SUP,9210.0,0.5639235855988244,9230.0,0.565148175361254,7102.0,0.434851824638746,5.842774950710237
SUP_83,SUP,9153.0,0.5604335047759,9167.0,0.5612907176096008,7165.0,0.4387092823903992,5.805201288916116
SUP_86,SUP,9141.0,0.5596987509184423,9166.0,0.5612294881214793,7166.0,0.4387705118785207,5.803662821398688
SUP_89,SUP,9081.0,0.5560249816311535,9109.0,0.557739407298555,7223.0,0.442260592701445,5.768922449913699
SUP_9,SUP,9230.0,0.565148175361254,9255.0,0.5666789125642909,7077.0,0.433321087435709,5.857453357210154
SUP_95,SUP,9223.0,0.5647195689444037,9240.0,0.5657604702424688,7092.0,0.4342395297575312,5.849071370953304
SUP_97,SUP,9103.0,0.5573720303698261,9127.0,0.5588415380847416,7205.0,0.44115846191525837,5.78015519277135
SUP_98,SUP,9003.0,0.5512490815576782,9025.0,0.5525961302963507,7307.0,0.44740386970364926,5.718560533496792
SUP_99,SUP,9218.0,0.5644134215037963,9236.0,0.5655155522899828,7096.0,0.43448444771001715,5.846569882789977
