ont_level,class_id,fraction,predictor,n_members,mean_signed_rho,mean_signed_rho_empirical_p,mean_signed_rho_empirical_fdr,gsea_es,gsea_es_empirical_p,gsea_es_empirical_fdr
npc_class,Triacylglycerols,cell,area,12,0.01551130188431458,0.530938123752495,0.7253976894695459,0.2915330339961514,0.5089820359281437,0.9378742514970059
npc_class,Tricyclic guanidine alkaloids,cell,area,5,-0.08285482223685134,0.001996007984031936,0.010508394974756368,0.21184000000000003,0.9001996007984032,0.9648846020533782
npc_class,Tripeptides,cell,area,706,-0.12927608329149126,0.001996007984031936,0.010508394974756368,0.31146280350414646,0.05189620758483034,0.5001996007984032
npc_class,Tropane alkaloids,cell,area,6,0.049111926668442996,0.1157684630738523,0.23548357829794958,0.5672215108834827,0.05588822355289421,0.5001996007984032
npc_class,Unsaturated fatty acids,cell,area,15,-0.05743659134276587,0.031936127744510975,0.08794718255796098,0.17399678972712684,0.7924151696606786,0.9620878724478754
npc_class,Ursane and Taraxastane triterpenoids,cell,area,1,-0.06216506208564206,0.5169660678642715,0.7201101672623744,0.527644614892937,0.9660678642714571,0.9935746484558972
npc_class,Valerenane sesquiterpenoids,cell,area,1,-0.031549090020386514,0.6087824351297405,0.7724410334261056,0.621923937360179,0.688622754491018,0.9564256103178259
npc_class,Wax monoesters,cell,area,38,-0.14265362780600815,0.013972055888223553,0.04312065524124166,0.3549397426295363,0.7844311377245509,0.9620878724478754
classyfire_class,5'-deoxyribonucleosides,cell,area,10,0.10615064389089172,0.021956087824351298,0.05573468447719945,0.7046128500823723,0.03792415169660679,0.23952095808383234
classyfire_class,Alkyl halides,cell,area,2,0.004523600893503513,0.9301397205588823,0.966743436204514,0.5363128491620112,0.37325349301397204,0.7624750499001997
classyfire_class,"Allyl-type 1,3-dipolar organic compounds",cell,area,5,-0.014697324874726442,0.654690618762475,0.8068862275449102,0.40756578947368427,0.2375249500998004,0.6815933350689924
classyfire_class,Anthracenes,cell,area,1,-0.15746717166465407,0.017964071856287425,0.0474251497005988,0.7210906701708278,0.5508982035928144,0.8578192452304693
classyfire_class,Aryl halides,cell,area,10,-0.04196044809886461,0.09381237524950099,0.18210637548432546,0.2965403624382208,0.31736526946107785,0.6982035928143713
classyfire_class,Azacyclic compounds,cell,area,6,-0.042494111196592736,0.059880239520958084,0.11976047904191617,0.18048700230338932,0.9341317365269461,0.9756736526946108
classyfire_class,Azoles,cell,area,16,-0.05115452511722311,0.10978043912175649,0.20701454234388367,0.25524100363156155,0.5049900199600799,0.8578192452304693
classyfire_class,Benzazepines,cell,area,1,-0.2796798474844486,0.001996007984031936,0.008233532934131736,0.9750328515111695,0.023952095808383235,0.22583404619332764
classyfire_class,Benzene and substituted derivatives,cell,area,99,-0.05582879910713511,0.05389221556886228,0.11115269461077845,0.14110555658417162,0.718562874251497,0.9120221096269
classyfire_class,Benzopyrans,cell,area,2,-0.14218566160732643,0.003992015968063872,0.015498414934836209,0.4848833388103845,0.5528942115768463,0.8578192452304693
classyfire_class,Benzoxadiazoles,cell,area,1,0.08340909720708152,0.8642714570858283,0.9506986027944111,0.8738501971090671,0.9001996007984032,0.9739864533228625
classyfire_class,Biotin and derivatives,cell,area,3,0.017425835944144947,0.5988023952095808,0.7904191616766467,0.5249835634451019,0.28542914171656686,0.6982035928143713
classyfire_class,Boronic acid derivatives,cell,area,2,-0.014709603009659414,0.8043912175648703,0.8998274637166346,0.6010515938218863,0.5169660678642715,0.8578192452304693
classyfire_class,Carboxylic acids and derivatives,cell,area,1580,-0.10654531105409973,0.001996007984031936,0.008233532934131736,0.30270877435520804,0.03592814371257485,0.23952095808383234
classyfire_class,Cinnamaldehydes,cell,area,1,-0.07312599808950175,0.26746506986027946,0.4391217564870259,0.5006570302233903,0.9960079840319361,0.9960079840319361
classyfire_class,Cinnamic acids and derivatives,cell,area,1,-0.3813352243864424,0.001996007984031936,0.008233532934131736,0.9986859395532195,0.001996007984031936,0.06586826347305388
classyfire_class,Coumarins and derivatives,cell,area,1,-0.04513011824693724,0.4630738522954092,0.6367265469061877,0.5801576872536136,0.8063872255489022,0.9739864533228625
classyfire_class,Diazines,cell,area,9,-0.027104700675283713,0.27345309381237526,0.4391217564870259,0.3469477382520861,0.21357285429141717,0.6712289706301683
classyfire_class,Fatty Acyls,cell,area,360,-0.06215732165840114,0.005988023952095809,0.01976047904191617,0.07883302296710115,0.8762475049900199,0.9739864533228625
classyfire_class,Flavonoids,cell,area,2,-0.283269236453292,0.001996007984031936,0.008233532934131736,0.8534341110745974,0.023952095808383235,0.22583404619332764
classyfire_class,Glycerolipids,cell,area,55,-0.04583500259060901,0.00998003992015968,0.029940119760479042,0.11781696564305255,0.6946107784431138,0.9120221096269
classyfire_class,Glycerophospholipids,cell,area,266,0.04094501539016031,0.24151696606786427,0.40872101949946266,0.4266207079411375,0.04590818363273453,0.25249500998003993
classyfire_class,Heteroaromatic compounds,cell,area,7,-0.05954247728520701,0.0499001996007984,0.11115269461077845,0.27419354838709675,0.6407185628742516,0.9120221096269
classyfire_class,Imidazopyrimidines,cell,area,4,-0.07419771993686085,0.011976047904191617,0.03293413173652695,0.40998026964814205,0.34331337325349304,0.7309252462816302
classyfire_class,Imidolactams,cell,area,1,-0.07110020228036479,0.3073852295409182,0.47180058487675813,0.5062417871222076,0.9880239520958084,0.9960079840319361
classyfire_class,Indanes,cell,area,1,-0.3031037830316431,0.001996007984031936,0.008233532934131736,0.985545335085414,0.003992015968063872,0.06586826347305388
classyfire_class,Indoles and derivatives,cell,area,14,-0.12138962055958231,0.001996007984031936,0.008233532934131736,0.3213460903992082,0.03992015968063872,0.23952095808383234
classyfire_class,Isoflavonoids,cell,area,7,-0.2333750559600754,0.001996007984031936,0.008233532934131736,0.6714944042132982,0.003992015968063872,0.06586826347305388
classyfire_class,Lactones,cell,area,1,0.003316897787500981,0.9520958083832335,0.966743436204514,0.721419185282523,0.4251497005988024,0.8167664670658683
classyfire_class,Macrolides and analogues,cell,area,10,-0.00167204525664017,0.9301397205588823,0.966743436204514,0.3051070840197694,0.31137724550898205,0.6982035928143713
classyfire_class,Naphthalenes,cell,area,4,0.00998993788357765,0.8023952095808383,0.8998274637166346,0.4698290036172312,0.2934131736526946,0.6982035928143713
classyfire_class,Organic carbonic acids and derivatives,cell,area,5,-0.03870389264533081,0.27944111776447106,0.4391217564870259,0.3592105263157894,0.3812375249500998,0.7624750499001997
classyfire_class,Organic metal salts,cell,area,1,-0.04055192278336084,0.6287425149700598,0.8068862275449102,0.5988830486202366,0.8423153692614771,0.9739864533228625
classyfire_class,Organic phosphonic acids and derivatives,cell,area,3,-0.005474912006089627,0.908183632734531,0.966743436204514,0.6308349769888231,0.43313373253493015,0.8167664670658683
classyfire_class,Organic phosphoric acids and derivatives,cell,area,3,0.0023301023887990165,0.9520958083832335,0.966743436204514,0.6492439184746877,0.08383233532934131,0.42561031782588665
classyfire_class,Organic sulfonic acids and derivatives,cell,area,3,-0.04510263459168567,0.43313373253493015,0.621452746680552,0.47797501643655493,0.5588822355289421,0.8578192452304693
classyfire_class,Organic sulfuric acids and derivatives,cell,area,1,-0.27214225089335176,0.001996007984031936,0.008233532934131736,0.9691195795006571,0.10778443113772455,0.5081266039349872
classyfire_class,Organochlorides,cell,area,1,-0.06486739537834427,0.33532934131736525,0.4976713240186294,0.5229960578186597,0.9281437125748503,0.9756736526946108
classyfire_class,Organonitrogen compounds,cell,area,76,0.01668490866631138,0.8023952095808383,0.8998274637166346,0.3445205722288206,0.2275449101796407,0.6815933350689924
classyfire_class,Organooxygen compounds,cell,area,119,-0.052895748737179935,0.05189620758483034,0.11115269461077845,0.1422138233283744,0.716566866267465,0.9120221096269
classyfire_class,Oxacyclic compounds,cell,area,1,-0.009387433738826721,0.9820359281437125,0.9820359281437124,0.6816688567674113,0.8842315369261478,0.9739864533228625
classyfire_class,Oxazinanes,cell,area,1,-0.04412434281047421,0.48902195608782434,0.6586826347305389,0.5854139290407359,0.7864271457085829,0.9739864533228625
classyfire_class,Peptidomimetics,cell,area,30,-0.006761440466835831,0.6726546906187625,0.8068862275449102,0.25140961857379773,0.1277445109780439,0.5269461077844311
classyfire_class,Phenanthrenes and derivatives,cell,area,1,0.23871048659369834,0.001996007984031936,0.008233532934131736,0.9875164257555847,0.011976047904191617,0.15808383233532936
classyfire_class,Phenol ethers,cell,area,13,-0.10654074650860451,0.001996007984031936,0.008233532934131736,0.30043637101684595,0.21157684630738524,0.6712289706301683
classyfire_class,Phenols,cell,area,3,-0.20006310200461244,0.001996007984031936,0.008233532934131736,0.5844838921761999,0.03792415169660679,0.23952095808383234
classyfire_class,Phosphacyclic compounds,cell,area,1,-0.0910976307440868,0.1596806387225549,0.277340056728648,0.5509198423127464,0.8922155688622755,0.9739864533228625
classyfire_class,Piperidines,cell,area,4,-0.12305817714034807,0.007984031936127744,0.02509267179925862,0.430121670503124,0.5289421157684631,0.8578192452304693
classyfire_class,Polypeptides,cell,area,7,-0.09976251992170763,0.001996007984031936,0.008233532934131736,0.3094140882159315,0.4471057884231537,0.8196939454424483
classyfire_class,Prenol lipids,cell,area,94,-0.05528651902049737,0.001996007984031936,0.008233532934131736,0.1006150096973979,0.6806387225548902,0.9120221096269
classyfire_class,Pteridines and derivatives,cell,area,3,0.13753186430294062,0.005988023952095809,0.01976047904191617,0.7291255752794215,0.15768463073852296,0.592814371257485
classyfire_class,Purine nucleosides,cell,area,11,-0.0718741464588437,0.043912175648702596,0.10734087380793968,0.18634266195241805,0.9461077844311377,0.9756736526946108
classyfire_class,Purine nucleotides,cell,area,6,0.23478133334222007,0.001996007984031936,0.008233532934131736,0.803389272787101,0.1277445109780439,0.5269461077844311
classyfire_class,Pyrimidine nucleosides,cell,area,1,-0.027867725319266533,0.6826347305389222,0.8068862275449102,0.6353482260183969,0.6686626746506986,0.9120221096269
classyfire_class,Quinolines and derivatives,cell,area,4,-0.08262870520859672,0.011976047904191617,0.03293413173652695,0.3574482078263729,0.624750499001996,0.9120221096269
classyfire_class,Saccharolipids,cell,area,11,-0.02913912766324125,0.6786427145708582,0.8068862275449102,0.29244321927248756,0.6706586826347305,0.9120221096269
classyfire_class,Saturated hydrocarbons,cell,area,1,-0.05864762974252023,0.3393213572854291,0.4976713240186294,0.5394218134034166,0.8982035928143712,0.9739864533228625
classyfire_class,Sphingolipids,cell,area,98,0.03060925630600734,0.6846307385229541,0.8068862275449102,0.3594939163313781,0.2994011976047904,0.6982035928143713
classyfire_class,Steroids and steroid derivatives,cell,area,47,-0.03141653224472431,0.04790419161676647,0.11115269461077845,0.17207925851276734,0.5528942115768463,0.8578192452304693
classyfire_class,Stilbenes,cell,area,1,-0.400757941585668,0.001996007984031936,0.008233532934131736,0.9993429697766097,0.001996007984031936,0.06586826347305388
classyfire_class,Sulfonyls,cell,area,1,-0.15047821444872359,0.12375249500998003,0.22074769380158601,0.7036793692509855,0.8183632734530938,0.9739864533228625
classyfire_class,Tetrapyrroles and derivatives,cell,area,5,0.0843258711294326,0.12375249500998003,0.22074769380158601,0.5963815789473684,0.31736526946107785,0.6982035928143713
classyfire_class,Thiocarboxylic acids and derivatives,cell,area,1,-0.18819107899399873,0.005988023952095809,0.01976047904191617,0.7907358738501971,0.2654690618762475,0.6982035928143713
classyfire_class,Thioethers,cell,area,1,-0.21645277590333636,0.001996007984031936,0.008233532934131736,0.8669513797634691,0.16167664670658682,0.592814371257485
classyfire_class,Thiophenol ethers,cell,area,1,-0.1188867551769946,0.05389221556886228,0.11115269461077845,0.6274638633377135,0.7145708582834331,0.9120221096269
classyfire_class,Triazines,cell,area,4,-0.03088658023618344,0.4590818363273453,0.6367265469061877,0.4524005261427162,0.18962075848303392,0.6586826347305389
npc_pathway,Alkaloids,supernatant,area,235,-0.010750296473143753,0.34530938123752497,0.35528942115768464,0.05804273446174063,0.7265469061876247,0.7265469061876247
npc_pathway,Amino acids and Peptides,supernatant,area,1465,0.012061725779759462,0.35528942115768464,0.35528942115768464,0.2054499979569497,0.24151696606786427,0.5635395874916833
npc_pathway,Carbohydrates,supernatant,area,84,-0.05181332099565168,0.023952095808383235,0.04191616766467066,0.16958670260557052,0.6766467065868264,0.7265469061876247
npc_pathway,Fatty acids,supernatant,area,966,-0.044134249112393116,0.003992015968063872,0.01397205588822355,0.15996220489946783,0.1596806387225549,0.5588822355289421
npc_pathway,Polyketides,supernatant,area,87,-0.04340599062832714,0.013972055888223553,0.03260146373918829,0.13837297203000526,0.5469061876247505,0.7265469061876247
npc_pathway,Shikimates and Phenylpropanoids,supernatant,area,28,-0.030519448243694507,0.16367265469061876,0.22914171656686627,0.16236772486772477,0.6007984031936128,0.7265469061876247
npc_pathway,Terpenoids,supernatant,area,187,-0.0637046014610624,0.003992015968063872,0.01397205588822355,0.24593890864294315,0.041916167664670656,0.2934131736526946
npc_class,2-pyrone derivatives,supernatant,area,3,0.00011363945573472645,0.998003992015968,0.9980039920159679,0.2846835027877993,0.9121756487025948,0.9876683414779637
npc_class,3-Spirotetramic acids,supernatant,area,1,0.08884929480498885,0.17365269461077845,0.34960187152576566,0.8367748279252705,0.3073852295409182,0.8986269884473477
npc_class,Abietane diterpenoids,supernatant,area,1,-0.07934435699216094,0.18163672654690619,0.34960187152576566,0.7299246148803671,0.44510978043912175,0.916927207531839
npc_class,Acridone alkaloids,supernatant,area,6,-0.037909311170344656,0.3073852295409182,0.49126746506986035,0.38159334646530974,0.4311377245508982,0.916927207531839
npc_class,Acyclic monoterpenoids,supernatant,area,1,-0.19539493690025866,0.003992015968063872,0.03572854291417165,0.95968534906588,0.03992015968063872,0.5135978043912176
npc_class,Acyl phloroglucinols,supernatant,area,2,-0.031684481028610975,0.6147704590818364,0.7310247925202227,0.3357377049180328,0.9441117764471058,0.9876683414779637
npc_class,Aminoacids,supernatant,area,62,-0.00905556785813423,0.37325349301397204,0.5710459423034272,0.1003776027618945,0.6467065868263473,0.9322916666666666
npc_class,Aminoglycosides,supernatant,area,12,-0.06616649673661211,0.023952095808383235,0.10457134511464876,0.3421052631578947,0.21357285429141717,0.7874862519858243
npc_class,Aminosugars,supernatant,area,9,-0.06170836515546225,0.02594810379241517,0.11058834711529322,0.34724504326870415,0.25149700598802394,0.8561367830376981
npc_class,Anabaenopeptins,supernatant,area,12,0.054533338485460464,0.017964071856287425,0.09744148067501361,0.35997807017543865,0.1536926147704591,0.7054096934336456
npc_class,Androstane steroids,supernatant,area,1,0.1341678267330245,0.03792415169660679,0.12808345573004934,0.9236315961979679,0.12974051896207583,0.6450986915058771
npc_class,Ansa macrolides,supernatant,area,4,0.03925824109281484,0.2275449101796407,0.3954421254578222,0.5761154855643045,0.11776447105788423,0.6410120934601385
npc_class,Anthranillic acid derivatives,supernatant,area,3,-0.007838552822612317,0.8483033932135728,0.8879901016680091,0.4355526402099049,0.5768463073852296,0.916927207531839
npc_class,Anthraquinones and anthrones,supernatant,area,4,-0.12206437329131607,0.001996007984031936,0.021016789949512737,0.5597112860892388,0.09181636726546906,0.6410120934601385
npc_class,Antimycins,supernatant,area,1,0.1581537229487957,0.01996007984031936,0.10208155118334758,0.9511635529334644,0.09580838323353294,0.6410120934601385
npc_class,Apocarotenoids (β-),supernatant,area,3,-0.01475208141945728,0.6986027944111777,0.7914550645544355,0.3686454575270581,0.6487025948103793,0.9322916666666666
npc_class,Aromadendrane sesquiterpenoids,supernatant,area,1,-0.02807766654164625,0.626746506986028,0.7332524493496667,0.5385119632907244,0.9181636726546906,0.9876683414779637
npc_class,Ascarosides,supernatant,area,1,-0.11955630859010125,0.18163672654690619,0.34960187152576566,0.8433300557194362,0.4930139720558882,0.916927207531839
npc_class,Azaphilones,supernatant,area,3,-0.035164605715740885,0.4431137724550898,0.627359454319707,0.4411282387668088,0.564870259481038,0.916927207531839
npc_class,Benzodiazepine alkaloids,supernatant,area,5,-0.06456123445085214,0.13572854291417166,0.2927157732727317,0.3824089268132589,0.6467065868263473,0.9322916666666666
npc_class,Beyerane diterpenoids,supernatant,area,2,-0.06975743497045901,0.041916167664670656,0.138944333555112,0.4639344262295082,0.5429141716566867,0.916927207531839
npc_class,Bisabolane sesquiterpenoids,supernatant,area,4,-0.0759628376518125,0.023952095808383235,0.10457134511464876,0.5941601049868767,0.07784431137724551,0.6410120934601385
npc_class,Bisnaphthalenes,supernatant,area,2,-0.03946621106517149,0.37924151696606784,0.5752900977705605,0.4459016393442623,0.6866267465069861,0.9382151727080191
npc_class,Branched fatty acids,supernatant,area,5,-0.0913840443462492,0.007984031936127744,0.05716566866267464,0.3622579586478504,0.5369261477045908,0.916927207531839
npc_class,Cannabinoids,supernatant,area,2,-0.04627189059750152,0.43313373253493015,0.6252495009980039,0.5495081967213115,0.7005988023952096,0.9482838833610974
npc_class,Carbazole alkaloids,supernatant,area,3,-0.0397164013049417,0.22554890219560877,0.3954421254578222,0.42079370285339457,0.46506986027944114,0.916927207531839
npc_class,Carboline alkaloids,supernatant,area,16,-0.0001439673331979415,0.9940119760479041,0.9980039920159679,0.13916337285902503,0.9021956087824351,0.9876683414779637
npc_class,Cardenolides,supernatant,area,4,-0.0800756792202582,0.011976047904191617,0.0765611633875107,0.4540682414698163,0.2654690618762475,0.879980779182376
npc_class,"Carotenoids (C40, β-β)",supernatant,area,10,0.0011655369886459156,0.9520958083832335,0.9683247142079477,0.16166995397764627,0.9221556886227545,0.9876683414779637
npc_class,"Carotenoids (C40, π-Χ)",supernatant,area,3,-0.055823438197571705,0.2994011976047904,0.487207403375068,0.5182026894063627,0.37524950099800397,0.916927207531839
npc_class,"Carotenoids (C40, π-π)",supernatant,area,1,0.17630816101508784,0.001996007984031936,0.021016789949512737,0.9685349065880039,0.043912175648702596,0.5135978043912176
npc_class,Caryophyllane sesquiterpenoids,supernatant,area,2,-0.0771986158386796,0.05788423153692615,0.17864271457085829,0.46918032786885244,0.5748502994011976,0.916927207531839
npc_class,Catechols with side chains,supernatant,area,2,-0.11725310100324171,0.01996007984031936,0.10208155118334758,0.7465573770491803,0.15768463073852296,0.7056387225548902
npc_class,Cephalosporins,supernatant,area,4,-0.02747079064411308,0.5548902195608783,0.6897593701485918,0.306758530183727,0.812375249500998,0.9759407359777091
npc_class,Ceramides,supernatant,area,27,-0.037891227121642314,0.023952095808383235,0.10457134511464876,0.233510866238139,0.20159680638722555,0.7844745292024646
npc_class,Chalcones,supernatant,area,9,0.01087225155386892,0.6586826347305389,0.7557961001074773,0.3311059991966992,0.2934131736526946,0.8986269884473477
npc_class,Cholane steroids,supernatant,area,5,-0.034260215200437594,0.2055888223552894,0.3793855587793485,0.3291762389235313,0.5409181636726547,0.916927207531839
npc_class,Cholestane steroids,supernatant,area,9,-0.06282279127516924,0.06786427145708583,0.19593071920674782,0.2822872165626027,0.6127744510978044,0.9322916666666666
npc_class,Cinnamic acid amides,supernatant,area,4,0.01836022372895346,0.8263473053892215,0.8721967829047786,0.35793963254593175,0.8423153692614771,0.9854539287438195
npc_class,Cinnamic acids and derivatives,supernatant,area,1,0.04528468358677449,0.4750499001996008,0.6469031633702292,0.7181252048508686,0.5469061876247505,0.916927207531839
npc_class,Cucurbitane triterpenoids,supernatant,area,2,-0.06841810530154568,0.08383233532934131,0.22593049195726195,0.4491803278688524,0.5968063872255489,0.9320489455870866
npc_class,Cyanogenic glycosides,supernatant,area,3,-0.0069516317223553,0.9201596806387226,0.9466010507720192,0.24139061987536903,0.9800399201596807,0.9951509410557416
npc_class,Cyclamides,supernatant,area,9,-0.018314677043138237,0.4930139720558882,0.654588632953072,0.19374155621280176,0.8383233532934131,0.9854539287438195
npc_class,Cyclic peptides,supernatant,area,221,0.020106001454631532,0.1317365269461078,0.29112146078213946,0.17873063417144702,0.01996007984031936,0.4466067864271457
npc_class,Cyclitols,supernatant,area,2,-0.07504867654816884,0.28542914171656686,0.46873226025014186,0.41147540983606556,0.8403193612774451,0.9854539287438195
npc_class,Cytochalasan alkaloids,supernatant,area,3,-0.1196149342924351,0.013972055888223553,0.0781561876247505,0.6552968186290588,0.11976047904191617,0.6410120934601385
npc_class,DKXanthenes and derivatives,supernatant,area,1,0.03386517057510193,0.5489021956087824,0.6870873637340703,0.6853490658800394,0.5608782435129741,0.916927207531839
npc_class,Dammarane and Protostane triterpenoids,supernatant,area,2,-0.02938725961404296,0.48303393213572854,0.6500982996413188,0.34524590163934427,0.9121756487025948,0.9876683414779637
npc_class,Depsipeptides,supernatant,area,27,0.015985668755955668,0.2435129740518962,0.4151316414789469,0.2601040710131619,0.0499001996007984,0.5254197487378185
npc_class,Diacylglycerols,supernatant,area,32,-0.02350272387155826,0.17564870259481039,0.34960187152576566,0.18009105960264898,0.4870259481037924,0.916927207531839
npc_class,Dipeptides,supernatant,area,239,-0.01935230302642457,0.08982035928143713,0.22968349016253206,0.06453004356640635,0.8882235528942116,0.9876683414779637
npc_class,Disaccharides,supernatant,area,4,-0.1391734835782181,0.12574850299401197,0.28136227544910175,0.6204068241469817,0.7265469061876247,0.9518918367644273
npc_class,Dolabellane diterpenoids,supernatant,area,1,0.05097135128127328,0.4291417165668663,0.6245233111013745,0.7400852179613242,0.46506986027944114,0.916927207531839
npc_class,Drimane sesquiterpenoids,supernatant,area,1,0.1308541971369404,0.029940119760479042,0.11402726461969677,0.9167486070140938,0.10978043912175649,0.6410120934601385
npc_class,Epothilones,supernatant,area,1,0.04111008111857553,0.47704590818363274,0.6469031633702292,0.7069813176007866,0.5169660678642715,0.916927207531839
npc_class,Ergostane steroids,supernatant,area,19,-0.04998689319959811,0.007984031936127744,0.05716566866267464,0.19716452357401912,0.3932135728542914,0.916927207531839
npc_class,Ergot alkaloids,supernatant,area,1,-0.2597466807236504,0.001996007984031936,0.021016789949512737,0.9954113405440839,0.003992015968063872,0.2858283433133732
npc_class,Erythromycins,supernatant,area,11,-0.024619809786835714,0.6187624750499002,0.7310247925202227,0.1625661415204328,0.9600798403193613,0.9876683414779637
npc_class,Farnesane sesquiterpenoids,supernatant,area,5,-0.014271171191763346,0.5988023952095808,0.7242272212332093,0.3155891040367575,0.5409181636726547,0.916927207531839
npc_class,Fatty acyl carnitines,supernatant,area,24,-0.0356317637378258,0.013972055888223553,0.0781561876247505,0.24058784676354028,0.1217564870259481,0.6410120934601385
npc_class,Fatty acyl glycosides of mono- and disaccharides,supernatant,area,57,-0.12765677899769468,0.003992015968063872,0.03572854291417165,0.535840435814076,0.10379241516966067,0.6410120934601385
npc_class,Fatty alcohols,supernatant,area,46,-0.1090151421683197,0.001996007984031936,0.021016789949512737,0.3957881338771732,0.0658682634730539,0.6410120934601385
npc_class,Fatty aldehydes,supernatant,area,3,-0.1889911613266968,0.005988023952095809,0.051040775591673804,0.8835683830764185,0.10978043912175649,0.6410120934601385
npc_class,Fatty nitriles,supernatant,area,1,0.00027052535736479924,0.998003992015968,0.9980039920159679,0.5709603408718453,0.8483033932135728,0.9860149830209711
npc_class,Flavanones,supernatant,area,2,-0.14165550456566361,0.001996007984031936,0.021016789949512737,0.6862295081967213,0.07784431137724551,0.6410120934601385
npc_class,Flavones,supernatant,area,1,-0.09320018197605612,0.4171656686626746,0.612070940087039,0.7761389708292363,0.6866267465069861,0.9382151727080191
npc_class,Flavonols,supernatant,area,1,-0.11838153450943058,0.07784431137724551,0.22117669423058645,0.8403802032120616,0.3313373253493014,0.8986269884473477
npc_class,Furocoumarins,supernatant,area,1,-0.10344421684313782,0.1656686626746507,0.3448219839390985,0.8039986889544412,0.4351297405189621,0.916927207531839
npc_class,Fusidane triterpenoids,supernatant,area,1,-0.21876772161568803,0.021956087824351298,0.10457134511464876,0.9809898393969191,0.17365269461077845,0.7400912460792701
npc_class,Glucosinolates,supernatant,area,1,0.06942273415236384,0.27944111776447106,0.46747626242841417,0.7872828580793183,0.3872255489021956,0.916927207531839
npc_class,Glycerophosphates,supernatant,area,12,-0.045386624510064054,0.031936127744510975,0.1166646299238258,0.30997807017543866,0.18762475049900199,0.7701485917054779
npc_class,Glycerophosphocholines,supernatant,area,146,-0.0127799612336385,0.07984031936127745,0.22330339321357284,0.14138909577727699,0.0998003992015968,0.6410120934601385
npc_class,Glycerophosphoethanolamines,supernatant,area,69,-0.04984261478576201,0.001996007984031936,0.021016789949512737,0.20773756601417695,0.09181636726546906,0.6410120934601385
npc_class,Glycerophosphoglycerols,supernatant,area,3,-0.02053134998066831,0.6087824351297405,0.7310247925202227,0.3778287963266645,0.6526946107784432,0.9322916666666666
npc_class,Glycerophosphoinositols,supernatant,area,2,-0.11634067538048837,0.011976047904191617,0.0765611633875107,0.8055737704918032,0.10778443113772455,0.6410120934601385
npc_class,Glycerophosphoserines,supernatant,area,23,-0.0985368888391658,0.001996007984031936,0.021016789949512737,0.4284381414442993,0.007984031936127744,0.2858283433133732
npc_class,Glycosyldiacylglycerols,supernatant,area,2,-0.06945983611000586,0.09181636726546906,0.23148070057068962,0.5032786885245901,0.4351297405189621,0.916927207531839
npc_class,Halogenated fatty acids,supernatant,area,18,0.07507518343992421,0.001996007984031936,0.021016789949512737,0.472313777191826,0.011976047904191617,0.3572854291417166
npc_class,Humulane sesquiterpenoids,supernatant,area,3,-0.1070324327090334,0.031936127744510975,0.1166646299238258,0.5495790969716847,0.4231536926147705,0.916927207531839
npc_class,Hydrocarbons,supernatant,area,5,-0.06522346321609408,0.027944111776447105,0.11368172745418255,0.4536265178864457,0.18962075848303392,0.7701485917054779
npc_class,Illudalane sesquiterpenoids,supernatant,area,1,-0.11757544074058722,0.06387225548902195,0.18742842184483488,0.8384136348738118,0.3013972055888224,0.8986269884473477
npc_class,Imidazole alkaloids,supernatant,area,31,-0.020481484429505814,0.1996007984031936,0.3721723220226214,0.11160585578370763,0.8582834331337326,0.9876683414779637
npc_class,"Indole diketopiperazine alkaloids (L-Trp, L-Trp)",supernatant,area,1,0.17917035236744702,0.003992015968063872,0.03572854291417165,0.97312356604392,0.023952095808383235,0.4547269098167302
npc_class,Iridoids monoterpenoids,supernatant,area,4,0.009747303003832773,0.780439121756487,0.8570466429104979,0.36023622047244097,0.5329341317365269,0.916927207531839
npc_class,Isocoumarins,supernatant,area,3,-0.06810262382287148,0.06387225548902195,0.18742842184483488,0.48278123975073794,0.3473053892215569,0.9142303628038042
npc_class,Isoflavones,supernatant,area,7,-0.009366581954692223,0.8143712574850299,0.869819884041441,0.15073891625615765,0.998003992015968,0.9980039920159679
npc_class,Isoquinoline alkaloids,supernatant,area,6,-0.05971698538591274,0.05389221556886228,0.16924046643554996,0.3706500328299409,0.34331337325349304,0.9142303628038042
npc_class,Jasmonic acids,supernatant,area,1,0.022623121087100802,0.7644710578842315,0.8491042606145733,0.651261881350377,0.7405189620758483,0.9561883427389823
npc_class,Jatrophane diterpenoids,supernatant,area,13,-0.14743800835285661,0.08782435129740519,0.22783418669906563,0.6558078315235275,0.5089820359281437,0.916927207531839
npc_class,Kaurane and Phyllocladane diterpenoids,supernatant,area,1,-0.013284102180609951,0.8283433133732535,0.8721967829047786,0.5204850868567683,0.9441117764471058,0.9876683414779637
npc_class,Labdane diterpenoids,supernatant,area,11,-0.11648852337808167,0.013972055888223553,0.0781561876247505,0.5883232190368002,0.14171656686626746,0.6856017694341048
npc_class,Lactam bearing macrolide lactones,supernatant,area,2,-0.07158529175221237,0.1157684630738523,0.26567378064384056,0.5272131147540984,0.46107784431137727,0.916927207531839
npc_class,Lactones,supernatant,area,3,-0.05461303577890642,0.18163672654690619,0.34960187152576566,0.308625778943916,0.8902195608782435,0.9876683414779637
npc_class,"Lanostane, Tirucallane and Euphane triterpenoids",supernatant,area,3,-0.04550587923425883,0.21357285429141717,0.3861569789713502,0.40231769979228166,0.5788423153692615,0.916927207531839
npc_class,Leukotrienes,supernatant,area,14,-0.053138308784546714,0.001996007984031936,0.021016789949512737,0.32751810401579984,0.07984031936127745,0.6410120934601385
