ont_level,class_id,fraction,predictor,n_members,spearman_rho,empirical_p,empirical_fdr,n_strains
npc_class,3-Spirotetramic acids,supernatant,area,1,0.08884929480498885,0.17365269461077845,0.3342347562938639,275
npc_class,Abietane diterpenoids,supernatant,area,1,-0.07934435699216094,0.18163672654690619,0.3351852995040846,275
npc_class,Acridone alkaloids,supernatant,area,6,-0.10372753238510142,0.08383233532934131,0.185259111406816,275
npc_class,Acyclic monoterpenoids,supernatant,area,1,-0.19539493690025866,0.003992015968063872,0.03969838101574628,275
npc_class,Acyl phloroglucinols,supernatant,area,2,-0.09490984852439487,0.36127744510978044,0.5480395141919551,275
npc_class,Aminoacids,supernatant,area,62,-0.0325651308386948,0.5808383233532934,0.709709832036607,275
npc_class,Aminoglycosides,supernatant,area,12,-0.15573468740082522,0.00998003992015968,0.06616396835957714,275
npc_class,Aminosugars,supernatant,area,9,-0.1958200859755922,0.001996007984031936,0.02748349454936281,275
npc_class,Anabaenopeptins,supernatant,area,12,0.14213100725948377,0.017964071856287425,0.07767074546559055,275
npc_class,Androstane steroids,supernatant,area,1,0.1341678267330245,0.03792415169660679,0.11314038589487692,275
npc_class,Ansa macrolides,supernatant,area,4,0.07385005421890646,0.18962075848303392,0.34284965422689967,275
npc_class,Anthranillic acid derivatives,supernatant,area,3,0.020258344771447,0.7285429141716567,0.8306317301702327,275
npc_class,Anthraquinones and anthrones,supernatant,area,4,-0.2352483974775485,0.001996007984031936,0.02748349454936281,275
npc_class,Antimycins,supernatant,area,1,0.1581537229487957,0.01996007984031936,0.07767074546559055,275
npc_class,Apocarotenoids (β-),supernatant,area,3,-0.0709832069780246,0.3313373253493014,0.5112877692890081,275
npc_class,Aromadendrane sesquiterpenoids,supernatant,area,1,-0.02807766654164625,0.626746506986028,0.7479174983366601,275
npc_class,Ascarosides,supernatant,area,1,-0.11955630859010125,0.18163672654690619,0.3351852995040846,275
npc_class,Azaphilones,supernatant,area,3,-0.028887263620906,0.6606786427145709,0.772950830365413,275
npc_class,Benzodiazepine alkaloids,supernatant,area,5,-0.1072813825336834,0.1157684630738523,0.23819028609447773,275
npc_class,Beyerane diterpenoids,supernatant,area,2,-0.126472981160382,0.01996007984031936,0.07767074546559055,275
npc_class,Bisabolane sesquiterpenoids,supernatant,area,4,-0.1658671128934538,0.023952095808383235,0.08574850299401199,275
npc_class,Bisnaphthalenes,supernatant,area,2,-0.05245236737615565,0.42115768463073855,0.5983113138801761,275
npc_class,Branched fatty acids,supernatant,area,5,-0.14641874152505704,0.01996007984031936,0.07767074546559055,275
npc_class,Cannabinoids,supernatant,area,2,-0.051673638960214666,0.37924151696606784,0.5686793080505655,275
npc_class,Carbazole alkaloids,supernatant,area,3,-0.06304230540481719,0.2714570858283433,0.4490651724074786,275
npc_class,Carboline alkaloids,supernatant,area,16,-0.009060327168864136,0.874251497005988,0.9024009124607928,275
npc_class,Cardenolides,supernatant,area,4,-0.14861668654495225,0.029940119760479042,0.0940224813530833,275
npc_class,"Carotenoids (C40, β-β)",supernatant,area,10,0.03388361559101007,0.5528942115768463,0.6872782213351075,275
npc_class,"Carotenoids (C40, π-Χ)",supernatant,area,3,-0.07076772164680768,0.4151696606786427,0.5973812375249501,275
npc_class,"Carotenoids (C40, π-π)",supernatant,area,1,0.17630816101508784,0.001996007984031936,0.02748349454936281,275
npc_class,Caryophyllane sesquiterpenoids,supernatant,area,2,-0.14572005754023232,0.017964071856287425,0.07767074546559055,275
npc_class,Catechols with side chains,supernatant,area,2,-0.14817930710559413,0.04590818363273453,0.13043753762316637,275
npc_class,Cephalosporins,supernatant,area,4,-0.0625510300055094,0.5608782435129741,0.6923945213022231,275
npc_class,Ceramides,supernatant,area,27,-0.1328801823374975,0.02594810379241517,0.08932135728542914,275
npc_class,Chalcones,supernatant,area,9,0.014815498687285423,0.782435129740519,0.8488235649912297,275
npc_class,Cholane steroids,supernatant,area,5,-0.13021718907096885,0.01996007984031936,0.07767074546559055,275
npc_class,Cholestane steroids,supernatant,area,9,-0.15240410819956485,0.0499001996007984,0.13741747274681407,275
npc_class,Cinnamic acid amides,supernatant,area,4,0.010828885490897559,0.9540918163672655,0.9594518827513512,275
npc_class,Cinnamic acids and derivatives,supernatant,area,1,0.04528468358677449,0.4750499001996008,0.6420392298110545,275
npc_class,Cucurbitane triterpenoids,supernatant,area,2,-0.10979833241972246,0.0658682634730539,0.1615125912558445,275
npc_class,Cyanogenic glycosides,supernatant,area,3,0.05142612817064885,0.6686626746506986,0.7772118101459419,275
npc_class,Cyclamides,supernatant,area,9,-0.04400738582268258,0.48902195608782434,0.6498452370621077,275
npc_class,Cyclic peptides,supernatant,area,221,0.0961022474827616,0.06786427145708583,0.1641581701461941,275
npc_class,Cyclitols,supernatant,area,2,-0.14203027344895383,0.1656686626746507,0.32233359368220077,275
npc_class,Cytochalasan alkaloids,supernatant,area,3,-0.12144773664926006,0.04590818363273453,0.13043753762316637,275
npc_class,DKXanthenes and derivatives,supernatant,area,1,0.03386517057510193,0.5489021956087824,0.6870873637340703,275
npc_class,Dammarane and Protostane triterpenoids,supernatant,area,2,-0.09050627543538826,0.1317365269461078,0.26200931470392547,275
npc_class,Depsipeptides,supernatant,area,27,0.07422809497706356,0.2275449101796407,0.3954421254578222,275
npc_class,Diacylglycerols,supernatant,area,32,-0.09708202302299417,0.08183632734530938,0.18310878243512974,275
npc_class,Dipeptides,supernatant,area,239,-0.16180837252243163,0.001996007984031936,0.02748349454936281,275
npc_class,Disaccharides,supernatant,area,4,-0.14723793082512057,0.2155688622754491,0.38204778561688507,275
npc_class,Dolabellane diterpenoids,supernatant,area,1,0.05097135128127328,0.4291417165668663,0.6048532855548746,275
npc_class,Drimane sesquiterpenoids,supernatant,area,1,0.1308541971369404,0.029940119760479042,0.0940224813530833,275
npc_class,Epothilones,supernatant,area,1,0.04111008111857553,0.47704590818363274,0.6420392298110545,275
npc_class,Ergostane steroids,supernatant,area,19,-0.15071809815065929,0.00998003992015968,0.06616396835957714,275
npc_class,Ergot alkaloids,supernatant,area,1,-0.2597466807236504,0.001996007984031936,0.02748349454936281,275
npc_class,Erythromycins,supernatant,area,11,-0.03817027783387671,0.6027944111776448,0.7241624134281773,275
npc_class,Farnesane sesquiterpenoids,supernatant,area,5,0.006872854216554644,0.9261477045908184,0.936612650405404,275
npc_class,Fatty acyl carnitines,supernatant,area,24,-0.1502755258071031,0.021956087824351298,0.08020693307263026,275
npc_class,Fatty acyl glycosides of mono- and disaccharides,supernatant,area,57,-0.2058134502755259,0.013972055888223553,0.07767074546559055,275
npc_class,Fatty alcohols,supernatant,area,46,-0.24996047430830048,0.001996007984031936,0.02748349454936281,275
npc_class,Fatty aldehydes,supernatant,area,3,-0.22202166317624805,0.01996007984031936,0.07767074546559055,275
npc_class,Fatty nitriles,supernatant,area,1,0.00027052535736479924,0.998003992015968,0.9980039920159679,275
npc_class,Flavanones,supernatant,area,2,-0.20473339184296527,0.001996007984031936,0.02748349454936281,275
npc_class,Flavones,supernatant,area,1,-0.09320018197605612,0.4171656686626746,0.5973812375249501,275
npc_class,Flavonols,supernatant,area,1,-0.11838153450943058,0.07784431137724551,0.18096274982502528,275
npc_class,Furocoumarins,supernatant,area,1,-0.10344421684313782,0.1656686626746507,0.32233359368220077,275
npc_class,Fusidane triterpenoids,supernatant,area,1,-0.21876772161568803,0.021956087824351298,0.08020693307263026,275
npc_class,Glucosinolates,supernatant,area,1,0.06942273415236384,0.27944111776447106,0.45472690981673014,275
npc_class,Glycerophosphates,supernatant,area,12,-0.12221574680476618,0.02594810379241517,0.08932135728542914,275
npc_class,Glycerophosphocholines,supernatant,area,146,-0.10956925651308388,0.05788423153692615,0.15237172713396738,275
npc_class,Glycerophosphoethanolamines,supernatant,area,69,-0.17739015031303193,0.005988023952095809,0.05641348881184999,275
npc_class,Glycerophosphoglycerols,supernatant,area,3,0.009250349323237038,0.8562874251497006,0.8911363319871883,275
npc_class,Glycerophosphoinositols,supernatant,area,2,-0.15276148889443858,0.013972055888223553,0.07767074546559055,275
npc_class,Glycerophosphoserines,supernatant,area,23,-0.2505599953838608,0.001996007984031936,0.02748349454936281,275
npc_class,Glycosyldiacylglycerols,supernatant,area,2,-0.1109913954503548,0.06187624750499002,0.15599786342807342,275
npc_class,Halogenated fatty acids,supernatant,area,18,0.11737976399988458,0.05189620758483034,0.1407488054194641,275
npc_class,Humulane sesquiterpenoids,supernatant,area,3,-0.19910285283339216,0.001996007984031936,0.02748349454936281,275
npc_class,Hydrocarbons,supernatant,area,5,-0.09581373878422439,0.10978043912175649,0.23118468944464013,275
npc_class,Illudalane sesquiterpenoids,supernatant,area,1,-0.11757544074058722,0.06387225548902195,0.1587935240629851,275
npc_class,Imidazole alkaloids,supernatant,area,31,-0.14283373243703298,0.015968063872255488,0.07767074546559055,275
npc_class,"Indole diketopiperazine alkaloids (L-Trp, L-Trp)",supernatant,area,1,0.17917035236744702,0.003992015968063872,0.03969838101574628,275
npc_class,Iridoids monoterpenoids,supernatant,area,4,-0.019912304845394278,0.7764471057884231,0.8474636093666326,275
npc_class,Isocoumarins,supernatant,area,3,-0.056352673033091945,0.4431137724550898,0.6128819284507907,275
npc_class,Isoflavones,supernatant,area,7,-0.011542078993681676,0.8782435129740519,0.9024009124607928,275
npc_class,Isoquinoline alkaloids,supernatant,area,6,-0.06402354230980066,0.26147704590818366,0.44155086054306486,275
npc_class,Jasmonic acids,supernatant,area,1,0.022623121087100802,0.7644710578842315,0.8474636093666326,275
npc_class,Jatrophane diterpenoids,supernatant,area,13,-0.10442226133117911,0.24750499001996007,0.4219370782245034,275
npc_class,Kaurane and Phyllocladane diterpenoids,supernatant,area,1,-0.01328410218060992,0.8283433133732535,0.8670962169228794,275
npc_class,Labdane diterpenoids,supernatant,area,11,-0.19698970023946222,0.017964071856287425,0.07767074546559055,275
npc_class,Lactam bearing macrolide lactones,supernatant,area,2,-0.10484936334542215,0.11177644710578842,0.2326509771155364,275
npc_class,Lactones,supernatant,area,3,-0.07085600530856008,0.2714570858283433,0.4490651724074786,275
npc_class,"Lanostane, Tirucallane and Euphane triterpenoids",supernatant,area,3,-0.05370108278476152,0.3812375249500998,0.5686793080505655,275
npc_class,Leukotrienes,supernatant,area,14,-0.14503975363653415,0.015968063872255488,0.07767074546559055,275
npc_class,Linear peptides,supernatant,area,54,-0.09934912437609995,0.18962075848303392,0.34284965422689967,275
npc_class,Lipopeptides,supernatant,area,62,-0.11467182135541387,0.05588822355289421,0.14931331367116515,275
npc_class,Lupane triterpenoids,supernatant,area,4,-0.08824389847028298,0.17564870259481039,0.3344799762177772,275
npc_class,Macrolide lactones,supernatant,area,12,-0.027385822682553903,0.6586826347305389,0.772950830365413,275
npc_class,Macrotetrolides,supernatant,area,3,-0.12677129915466953,0.029940119760479042,0.0940224813530833,275
npc_class,Melithiazole and Myxothiazole derivatives,supernatant,area,1,0.05370624690652474,0.35528942115768464,0.5435624477540645,275
npc_class,Menthane monoterpenoids,supernatant,area,1,-0.04185508311364639,0.41317365269461076,0.5973812375249501,275
npc_class,Merosesquiterpenoids,supernatant,area,1,-0.04218771943223191,0.49700598802395207,0.6498452370621077,275
npc_class,Methyl xanthones,supernatant,area,1,-0.04943599401979647,0.4411177644710579,0.6128819284507907,275
npc_class,Microcolins and mirabimids,supernatant,area,5,-0.02077725442270013,0.8023952095808383,0.8519883310302472,275
npc_class,Monacolins and Monacolin derivatives,supernatant,area,1,0.064781750923432,0.5189620758483033,0.6635300826917593,275
npc_class,Monoacylglycerols,supernatant,area,20,-0.2809901618533799,0.001996007984031936,0.02748349454936281,275
npc_class,Monocyclic monoterpenoids,supernatant,area,1,-0.016774000351509492,0.7524950099800399,0.8474636093666326,275
npc_class,Monomeric stilbenes,supernatant,area,1,-0.10865186154576781,0.18163672654690619,0.3351852995040846,275
npc_class,Monosaccharides,supernatant,area,10,-0.16706326995758924,0.003992015968063872,0.03969838101574628,275
npc_class,N-acyl amines,supernatant,area,105,-0.0902005135454834,0.11976047904191617,0.24086658144385387,275
npc_class,N-acyl ethanolamines (endocannabinoids),supernatant,area,11,-0.01387957646923053,0.7644710578842315,0.8474636093666326,275
npc_class,Naphthoquinones,supernatant,area,1,-0.06392412693720542,0.3912175648702595,0.5787433397667475,275
npc_class,Neutral glycosphingolipids,supernatant,area,48,0.033862265947318344,0.5828343313373253,0.709709832036607,275
npc_class,Nitro fatty acids,supernatant,area,1,0.040801749949482866,0.5149700598802395,0.6631628828673587,275
npc_class,Noreudesmane sesquiterpenoids,supernatant,area,1,-0.056502490554991666,0.500998003992016,0.6498452370621077,275
npc_class,Oleanane triterpenoids,supernatant,area,12,-0.06958772106979029,0.32934131736526945,0.5112877692890081,275
npc_class,Open-chain polyketides,supernatant,area,107,-0.17710683477106834,0.00998003992015968,0.06616396835957714,275
npc_class,Other Octadecanoids,supernatant,area,2,0.06741198295513746,0.4930139720558882,0.6498452370621077,275
npc_class,Other indole diketopiperazine alkaloids,supernatant,area,5,-0.05996769567636537,0.31736526946107785,0.49831915117134157,275
npc_class,Oxidized glycerophospholipids,supernatant,area,31,-0.09819855168633342,0.22554890219560877,0.3954421254578222,275
npc_class,Oxygenated hydrocarbons,supernatant,area,1,-0.11418892368307701,0.06187624750499002,0.15599786342807342,275
npc_class,Penicillins,supernatant,area,3,-0.14974928594097112,0.017964071856287425,0.07767074546559055,275
npc_class,Phenazine alkaloids,supernatant,area,3,0.035780271775194036,0.6526946107784432,0.772950830365413,275
npc_class,Phenoxazine alkaloids,supernatant,area,1,-0.08431765703604807,0.27345309381237526,0.4490651724074786,275
npc_class,Phenylalanine-derived alkaloids,supernatant,area,4,0.14551513228123833,0.015968063872255488,0.07767074546559055,275
npc_class,Phenylethylamines,supernatant,area,6,0.06744640950924675,0.2994011976047904,0.4785072711719418,275
npc_class,Phosphosphingolipids,supernatant,area,29,-0.10582353946095505,0.0718562874251497,0.17149700598802395,275
npc_class,Phytoprostanes,supernatant,area,1,-0.006745934926154804,0.906187624750499,0.9216340047178371,275
npc_class,Pimarane and Isopimarane diterpenoids,supernatant,area,3,-0.22501595318491074,0.00998003992015968,0.06616396835957714,275
npc_class,Pinane monoterpenoids,supernatant,area,5,0.14050431320504317,0.017964071856287425,0.07767074546559055,275
npc_class,Piperidine alkaloids,supernatant,area,5,-0.05061192694959752,0.4171656686626746,0.5973812375249501,275
npc_class,Polyamines,supernatant,area,22,-0.024425146418164498,0.6826347305389222,0.7832795946568403,275
npc_class,Polyene macrolides,supernatant,area,8,-0.04738986180433341,0.46107784431137727,0.6300223979521872,275
npc_class,Polyether ionophores,supernatant,area,1,0.04946509822521846,0.5289421157684631,0.6692811559978635,275
npc_class,Polysaccharides,supernatant,area,5,-0.14391637035598115,0.03992015968063872,0.11714276365302181,275
npc_class,Prenyl quinone meroterpenoids,supernatant,area,8,-0.18691209139955567,0.00998003992015968,0.06616396835957714,275
npc_class,Primary amides,supernatant,area,21,-0.15510112229883732,0.00998003992015968,0.06616396835957714,275
npc_class,Prostaglandins,supernatant,area,1,-0.1839474942537084,0.029940119760479042,0.0940224813530833,275
npc_class,Purine alkaloids,supernatant,area,21,-0.10547243299385478,0.07584830339321358,0.17864271457085829,275
npc_class,Purine nucleosides,supernatant,area,31,-0.05529153803987192,0.7764471057884231,0.8474636093666326,275
npc_class,Purine nucleotides,supernatant,area,3,-0.07076857672409388,0.2934131736526946,0.47316178453903,275
npc_class,Pyrazine and Piperazine alkaloids,supernatant,area,1,-0.0426658203744843,0.44510978043912175,0.6128819284507907,275
npc_class,Pyridine alkaloids,supernatant,area,27,-0.12428666224286662,0.03792415169660679,0.11314038589487692,275
npc_class,Pyrimidine nucleosides,supernatant,area,11,-0.24966850350538078,0.001996007984031936,0.02748349454936281,275
npc_class,Pyrrole alkaloids,supernatant,area,6,0.014848974264434678,0.8263473053892215,0.8670962169228794,275
npc_class,Pyrrolidine alkaloids,supernatant,area,2,0.017253984163174224,0.8003992015968064,0.8519883310302472,275
npc_class,Pyrrolizidine alkaloids,supernatant,area,1,0.04285164470249392,0.6766467065868264,0.7814178095422059,275
npc_class,Pyrroloindole alkaloids,supernatant,area,3,-0.17808891838088922,0.003992015968063872,0.03969838101574628,275
npc_class,Pyrroloquinoline alkaloids,supernatant,area,1,0.06312844714765478,0.3073852295409182,0.48691996537897664,275
npc_class,Quinazoline alkaloids,supernatant,area,8,-0.035241337526326424,0.500998003992016,0.6498452370621077,275
npc_class,Quinolizidine alkaloids,supernatant,area,4,0.1322177663656559,0.017964071856287425,0.07767074546559055,275
npc_class,Resin glycosides,supernatant,area,1,-0.0995750539625325,0.09580838323353294,0.20416310236669521,275
npc_class,RiPPs,supernatant,area,1,0.22792046957767229,0.001996007984031936,0.02748349454936281,275
npc_class,Rotenoids,supernatant,area,1,-0.1502376823916084,0.021956087824351298,0.08020693307263026,275
npc_class,Scalarane sesterterpenoids,supernatant,area,3,-0.21783845034674285,0.007984031936127744,0.06616396835957714,275
npc_class,Secoiridoid monoterpenoids,supernatant,area,1,-0.07995042972778509,0.19161676646706588,0.34299401197604795,275
npc_class,Serrulatane and Biflorane diterpenoids,supernatant,area,1,0.016736128173155798,0.7684630738522954,0.8474636093666326,275
npc_class,Shikimic acids and derivatives,supernatant,area,5,-0.1322933657174594,0.08582834331337326,0.18735699333041234,275
npc_class,Simple coumarins,supernatant,area,5,-0.03319525299054417,0.530938123752495,0.6692811559978635,275
npc_class,Simple diketopiperazine alkaloids,supernatant,area,6,0.09220045584374367,0.11976047904191617,0.24086658144385387,275
npc_class,Simple indole alkaloids,supernatant,area,11,-0.030277833876691397,0.8043912175648703,0.8519883310302472,275
npc_class,Simple phenolic acids,supernatant,area,8,0.11728801823374976,0.059880239520958084,0.1553414909311811,275
npc_class,Sphingoid bases,supernatant,area,63,-0.11548714693748018,0.04790419161676647,0.13398203592814373,275
npc_class,Spirotetronate macrolides,supernatant,area,1,-0.02634892242001096,0.7624750499001997,0.8474636093666326,275
npc_class,Steroidal alkaloids,supernatant,area,9,0.011720954386774764,0.8822355289421158,0.9024009124607928,275
npc_class,Straight chain fatty acids,supernatant,area,3,-0.16790571535731805,0.013972055888223553,0.07767074546559055,275
npc_class,Streptogramins,supernatant,area,1,-0.08531883969154534,0.592814371257485,0.7169849490208772,275
npc_class,Terpenoid alkaloids,supernatant,area,6,0.014881855687949003,0.7924151696606786,0.8519883310302472,275
npc_class,Tetracyclic diterpenoids,supernatant,area,8,-0.14804881567179254,0.013972055888223553,0.07767074546559055,275
npc_class,Tigliane diterpenoids,supernatant,area,1,-0.14998932517815414,0.00998003992015968,0.06616396835957714,275
npc_class,Triacylglycerols,supernatant,area,7,-0.1346781685467817,0.01996007984031936,0.07767074546559055,275
npc_class,Tricyclic guanidine alkaloids,supernatant,area,5,-0.10554917630766572,0.08183632734530938,0.18310878243512974,275
npc_class,Tripeptides,supernatant,area,742,0.1406341421193849,0.08183632734530938,0.18310878243512974,275
npc_class,Tropane alkaloids,supernatant,area,6,-0.16095323273996712,0.029940119760479042,0.0940224813530833,275
npc_class,Unsaturated fatty acids,supernatant,area,14,-0.16464325899425863,0.033932135728542916,0.10472159130015832,275
npc_class,Ursane and Taraxastane triterpenoids,supernatant,area,1,-0.24775781714845257,0.001996007984031936,0.02748349454936281,275
npc_class,Valerenane sesquiterpenoids,supernatant,area,1,-0.10096476704793131,0.09381237524950099,0.20231825505615275,275
npc_class,Wax monoesters,supernatant,area,38,-0.20533914197513056,0.003992015968063872,0.03969838101574628,275
classyfire_class,5'-deoxyribonucleosides,supernatant,area,10,0.0467851475721993,0.7365269461077845,0.9197604790419162,275
classyfire_class,Alkyl halides,supernatant,area,2,0.014805516723248157,0.782435129740519,0.9197604790419162,275
classyfire_class,"Allyl-type 1,3-dipolar organic compounds",supernatant,area,4,0.00974870892357406,0.8403193612774451,0.9272489503751118,275
classyfire_class,Anthracenes,supernatant,area,1,-0.22747181344513012,0.001996007984031936,0.01824921585400627,275
classyfire_class,Aryl halides,supernatant,area,10,0.027103084157987373,0.6187624750499002,0.8608869218085569,275
classyfire_class,Azacyclic compounds,supernatant,area,5,-0.12566111768269816,0.06187624750499002,0.20439121756487025,275
classyfire_class,Azoles,supernatant,area,16,-0.065435503880442,0.3033932135728543,0.5710931079018434,275
classyfire_class,Benzazepines,supernatant,area,1,0.07844321099550215,0.18363273453093812,0.4542027056997117,275
classyfire_class,Benzene and substituted derivatives,supernatant,area,98,-0.0506967485069675,0.3872255489021956,0.6622544384914382,275
classyfire_class,Benzopyrans,supernatant,area,2,-0.17074820158001838,0.011976047904191617,0.054747647562018824,275
classyfire_class,Biotin and derivatives,supernatant,area,3,-0.07406212261647938,0.20958083832335328,0.4556220891550233,275
classyfire_class,Boronic acid derivatives,supernatant,area,2,0.14235367449780517,0.0499001996007984,0.1996007984031936,275
classyfire_class,Carboxylic acids and derivatives,supernatant,area,1619,0.06588096131098353,0.3213572854291417,0.587624750499002,275
classyfire_class,Cinnamaldehydes,supernatant,area,1,0.04528468358677449,0.4750499001996008,0.7238855622089155,275
classyfire_class,Cinnamic acids and derivatives,supernatant,area,1,0.05542832314609455,0.3313373253493014,0.5890441339543135,275
classyfire_class,Coumarins and derivatives,supernatant,area,1,-0.1033974784339748,0.17165668662674652,0.4542027056997117,275
classyfire_class,Diazines,supernatant,area,9,-0.0794079801506015,0.21357285429141717,0.4556220891550233,275
classyfire_class,Fatty Acyls,supernatant,area,346,-0.1938114884163758,0.005988023952095809,0.03832335329341317,275
classyfire_class,Flavonoids,supernatant,area,2,-0.23724834092981126,0.005988023952095809,0.03832335329341317,275
classyfire_class,Glycerolipids,supernatant,area,44,-0.22703153400075018,0.001996007984031936,0.01824921585400627,275
classyfire_class,Glycerophospholipids,supernatant,area,241,-0.17427021724705002,0.007984031936127744,0.042581503659347965,275
classyfire_class,Heteroaromatic compounds,supernatant,area,7,-0.04851331467643751,0.4091816367265469,0.6714775577051026,275
classyfire_class,Imidazopyrimidines,supernatant,area,3,-0.10613362457177666,0.07385229540918163,0.2250736621994107,275
classyfire_class,Imidolactams,supernatant,area,1,-0.008509857482392285,0.9041916167664671,0.9457214603051961,275
classyfire_class,Indanes,supernatant,area,1,-0.11776297150284497,0.06387225548902195,0.20439121756487025,275
classyfire_class,Indoles and derivatives,supernatant,area,14,-0.10804246848042473,0.0499001996007984,0.1996007984031936,275
classyfire_class,Isoflavonoids,supernatant,area,7,-0.021606993450852548,0.7844311377245509,0.9197604790419162,275
classyfire_class,Lactones,supernatant,area,1,0.10369263779069347,0.1996007984031936,0.4556220891550233,275
classyfire_class,Macrolides and analogues,supernatant,area,8,0.07742419433945932,0.22954091816367264,0.4738909278217758,275
classyfire_class,Naphthalenes,supernatant,area,4,-0.15958800957848884,0.00998003992015968,0.04913250422232458,275
classyfire_class,Organic carbonic acids and derivatives,supernatant,area,5,-0.19196157064135488,0.001996007984031936,0.01824921585400627,275
classyfire_class,Organic metal salts,supernatant,area,1,-0.004986584345517995,0.9321357285429142,0.9469315337578811,275
classyfire_class,Organic phosphonic acids and derivatives,supernatant,area,3,0.08812671302039754,0.13373253493013973,0.38904010161495195,275
classyfire_class,Organic phosphoric acids and derivatives,supernatant,area,3,-0.016370560572401265,0.7904191616766467,0.9197604790419162,275
classyfire_class,Organic sulfonic acids and derivatives,supernatant,area,3,0.16906205822105536,0.005988023952095809,0.03832335329341317,275
classyfire_class,Organic sulfuric acids and derivatives,supernatant,area,1,0.019786039290087383,0.8083832335329342,0.9233462898763876,275
classyfire_class,Organochlorides,supernatant,area,1,0.008005302259929837,0.8822355289421158,0.9410512308715901,275
classyfire_class,Organonitrogen compounds,supernatant,area,68,-0.012549551368973786,0.7744510978043913,0.9197604790419162,275
classyfire_class,Organooxygen compounds,supernatant,area,109,-0.24980929575026692,0.001996007984031936,0.01824921585400627,275
classyfire_class,Oxazinanes,supernatant,area,1,0.007282540770631487,0.9161676646706587,0.9457214603051961,275
classyfire_class,Peptidomimetics,supernatant,area,24,-0.03425811964924816,0.5588822355289421,0.8129196153148249,275
classyfire_class,Phenanthrenes and derivatives,supernatant,area,1,-0.06392412693720542,0.3932135728542914,0.6622544384914382,275
classyfire_class,Phenol ethers,supernatant,area,12,-0.02207841666426244,0.716566866267465,0.9197604790419162,275
classyfire_class,Phenols,supernatant,area,3,-0.10282507717607689,0.4530938123752495,0.7238855622089155,275
classyfire_class,Phosphacyclic compounds,supernatant,area,1,-0.016686148099651264,0.7524950099800399,0.9197604790419162,275
classyfire_class,Piperidines,supernatant,area,4,-0.05844148444094068,0.469061876247505,0.7238855622089155,275
classyfire_class,Polypeptides,supernatant,area,9,0.18400565477049138,0.007984031936127744,0.042581503659347965,275
classyfire_class,Prenol lipids,supernatant,area,90,-0.19873286979602442,0.001996007984031936,0.01824921585400627,275
classyfire_class,Pteridines and derivatives,supernatant,area,3,0.035177288595251155,0.6646706586826348,0.9050834501210345,275
classyfire_class,Purine nucleosides,supernatant,area,11,-0.041658931026071704,0.7704590818363274,0.9197604790419162,275
classyfire_class,Purine nucleotides,supernatant,area,3,-0.07075831318377421,0.2934131736526946,0.5690437307203774,275
classyfire_class,Pyrimidine nucleosides,supernatant,area,1,0.048894757899075034,0.5149700598802395,0.7664670658682634,275
classyfire_class,Quinolines and derivatives,supernatant,area,4,-0.06638531282151813,0.2634730538922156,0.5269461077844312,275
classyfire_class,Saccharolipids,supernatant,area,11,-0.22642454436175535,0.001996007984031936,0.01824921585400627,275
classyfire_class,Saturated hydrocarbons,supernatant,area,1,-0.12459486142632784,0.05788423153692615,0.20439121756487025,275
classyfire_class,Sphingolipids,supernatant,area,79,-0.08317359568390988,0.16367265469061876,0.4542027056997117,275
classyfire_class,Steroids and steroid derivatives,supernatant,area,43,-0.22380658376850066,0.001996007984031936,0.01824921585400627,275
classyfire_class,Stilbenes,supernatant,area,1,-0.1085866585422751,0.18562874251497005,0.4542027056997117,275
classyfire_class,Sulfonyls,supernatant,area,1,0.08367858988749066,0.19161676646706588,0.4542027056997117,275
classyfire_class,Tetrapyrroles and derivatives,supernatant,area,5,-0.009591260655025278,0.8782435129740519,0.9410512308715901,275
classyfire_class,Thiocarboxylic acids and derivatives,supernatant,area,1,-0.11426047388159997,0.059880239520958084,0.20439121756487025,275
classyfire_class,Thioethers,supernatant,area,1,0.028461575512934108,0.5788423153692615,0.8232424040807274,275
classyfire_class,Thiophenol ethers,supernatant,area,1,0.013252224839893908,0.8223552894211577,0.9233462898763876,275
classyfire_class,Triazines,supernatant,area,4,0.003448832982314389,0.9640718562874252,0.9640718562874252,275
